x0000,y0000
8.009733e-06,220,
8.039732e-06,232,
8.069731e-06,205,
8.09973e-06,220,
8.129729e-06,199,
8.159728e-06,222,
8.189727e-06,196,
8.219726e-06,235,
8.249725e-06,43,
8.279724e-06,8,
8.309723e-06,5,
8.339722e-06,6,
8.369721e-06,4,
8.39972e-06,6,
8.429719e-06,3,
8.459718e-06,5,
8.489717e-06,5,
8.519716e-06,6,
8.549715e-06,9,
8.579714e-06,6,
8.609713e-06,4,
8.639712e-06,1,
8.669711e-06,2,
8.69971e-06,3,
8.729709e-06,5,
8.759708e-06,3,
8.789707e-06,3,
8.819706e-06,7,
8.849705e-06,0,
8.879704e-06,3,
8.909703e-06,4,
8.939702e-06,6,
8.969701e-06,4,
8.9997e-06,3,
9.029699e-06,2,
9.059698e-06,2,
9.089697e-06,1,
9.119696e-06,7,
9.149695e-06,5,
9.179694e-06,0,
9.209693e-06,3,
9.239692e-06,8,
9.269691e-06,3,
9.29969e-06,4,
9.329689e-06,9,
9.359688e-06,3,
9.389687e-06,2,
9.419686e-06,1,
9.449685e-06,2,
9.479684e-06,4,
9.509683e-06,7,
9.539682e-06,1,
9.569681e-06,1,
9.59968e-06,4,
9.629679e-06,3,
9.659678e-06,4,
9.689677e-06,3,
9.719676e-06,3,
9.749675e-06,4,
9.779674e-06,3,
9.809673e-06,3,
9.839672e-06,6,
9.869671e-06,4,
9.89967e-06,1,
9.929669e-06,4,
9.959668e-06,3,
9.989667e-06,1,
1.0019666e-05,6,
1.0049665e-05,1,
1.0079664e-05,6,
1.0109663e-05,1,
1.0139662e-05,4,
1.0169661e-05,4,
1.019966e-05,5,
1.0229659e-05,5,
1.0259658e-05,4,
1.0289657e-05,1,
1.0319656e-05,4,
1.0349655e-05,2,
1.0379654e-05,2,
1.0409653e-05,3,
1.0439652e-05,2,
1.0469651e-05,6,
1.049965e-05,1,
1.0529649e-05,3,
1.0559648e-05,3,
1.0589647e-05,1,
1.0619646e-05,6,
1.0649645e-05,3,
1.0679644e-05,3,
1.0709643e-05,7,
1.0739642e-05,5,
1.0769641e-05,2,
1.079964e-05,4,
1.0829639e-05,3,
1.0859638e-05,2,
1.0889637e-05,1,
1.0919636e-05,3,
1.0949635e-05,4,
1.0979634e-05,2,
1.1009633e-05,4,
1.1039632e-05,2,
1.1069631e-05,4,
1.109963e-05,3,
1.1129629e-05,6,
1.1159628e-05,3,
1.1189627e-05,3,
1.1219626e-05,3,
1.1249625e-05,2,
1.1279624e-05,1,
1.1309623e-05,4,
1.1339622e-05,2,
1.1369621e-05,4,
1.139962e-05,6,
1.1429619e-05,2,
1.1459618e-05,2,
1.1489617e-05,2,
1.1519616e-05,5,
1.1549615e-05,3,
1.1579614e-05,4,
1.1609613e-05,4,
1.1639612e-05,4,
1.1669611e-05,2,
1.169961e-05,2,
1.1729609e-05,6,
1.1759608e-05,4,
1.1789607e-05,4,
1.1819606e-05,3,
1.1849605e-05,2,
1.1879604e-05,3,
1.1909603e-05,2,
1.1939602e-05,5,
1.1969601e-05,4,
1.19996e-05,2,
1.2029599e-05,3,
1.2059598e-05,5,
1.2089597e-05,0,
1.2119596e-05,0,
1.2149595e-05,4,
1.2179594e-05,3,
1.2209593e-05,5,
1.2239592e-05,4,
1.2269591e-05,5,
1.229959e-05,4,
1.2329589e-05,1,
1.2359588e-05,4,
1.2389587e-05,2,
1.2419586e-05,2,
1.2449585e-05,2,
1.2479584e-05,2,
1.2509583e-05,5,
1.2539582e-05,4,
1.2569581e-05,5,
1.259958e-05,3,
1.2629579e-05,3,
1.2659578e-05,1,
1.2689577e-05,5,
1.2719576e-05,4,
1.2749575e-05,4,
1.2779574e-05,5,
1.2809573e-05,2,
1.2839572e-05,3,
1.2869571e-05,3,
1.289957e-05,2,
1.2929569e-05,3,
1.2959568e-05,1,
1.2989567e-05,4,
1.3019566e-05,1,
1.3049565e-05,4,
1.3079564e-05,3,
1.3109563e-05,5,
1.3139562e-05,2,
1.3169561e-05,3,
1.319956e-05,8,
1.3229559e-05,1,
