time(ps)	counts
928400000	4
928800000	11
929200000	6
929600000	10
930000000	7
930400000	15
930800000	9
931200000	6
931600000	5
932000000	6
932400000	6
932800000	6
933200000	9
933600000	9
934000000	4
934400000	3
934800000	8
935200000	6
935600000	6
936000000	11
936400000	7
936800000	12
937200000	12
937600000	6
938000000	4
938400000	8
938800000	5
939200000	6
939600000	5
940000000	7
940400000	6
940800000	3
941200000	10
941600000	6
942000000	4
942400000	5
942800000	5
943200000	6
943600000	7
944000000	9
944400000	6
944800000	7
945200000	4
945600000	6
946000000	6
946400000	150
946800000	144
947200000	117
947600000	104
948000000	96
948400000	97
948800000	90
949200000	86
949600000	84
950000000	76
950400000	88
950800000	77
951200000	70
951600000	64
952000000	74
952400000	60
952800000	59
953200000	59
953600000	57
954000000	64
954400000	46
954800000	63
955200000	54
955600000	40
956000000	66
956400000	59
956800000	55
957200000	51
957600000	57
958000000	48
958400000	61
958800000	63
959200000	64
959600000	54
960000000	46
960400000	51
960800000	60
961200000	57
961600000	57
962000000	45
962400000	49
962800000	52
963200000	55
963600000	44
964000000	53
964400000	48
964800000	52
965200000	66
965600000	61
966000000	56
966400000	57
966800000	59
967200000	50
967600000	53
968000000	56
968400000	43
968800000	50
969200000	40
969600000	62
970000000	48
970400000	50
970800000	51
971200000	45
971600000	59
972000000	65
972400000	43
972800000	49
973200000	59
973600000	52
974000000	54
974400000	61
974800000	52
975200000	61
975600000	71
976000000	53
976400000	9
976800000	9
977200000	5
977600000	5
978000000	10
978400000	9
978800000	5
979200000	10
979600000	7
980000000	5
980400000	6
980800000	12
981200000	4
981600000	9
982000000	7
982400000	8
982800000	10
983200000	8
983600000	7
984000000	5
984400000	12
984800000	10
985200000	7
985600000	7
986000000	2
986400000	6
986800000	8
987200000	8
987600000	10
988000000	8
988400000	8
988800000	10
989200000	6
989600000	7
990000000	5
990400000	10
990800000	5
991200000	4
991600000	11
992000000	7
992400000	8
992800000	10
993200000	7
993600000	9
994000000	8
994400000	10
994800000	6
995200000	5
995600000	10
996000000	10
996400000	9
996800000	11
997200000	8
997600000	4
998000000	6
998400000	4
998800000	6
999200000	6
999600000	11
1000000000	6
1000400000	6
1000800000	6
1001200000	5
1001600000	6
1002000000	6
1002400000	9
1002800000	6
1003200000	4
1003600000	6
1004000000	9
1004400000	5
1004800000	16
1005200000	10
1005600000	6
1006000000	5
1006400000	6
1006800000	8
1007200000	5
1007600000	9
1008000000	10
1008400000	8
1008800000	6
1009200000	5
1009600000	7
1010000000	7
1010400000	4
1010800000	5
1011200000	9
1011600000	5
1012000000	8
1012400000	10
1012800000	8
1013200000	5
1013600000	11
1014000000	7
1014400000	5
1014800000	5
1015200000	6
1015600000	8
1016000000	10
1016400000	6
1016800000	4
1017200000	5
1017600000	13
1018000000	8
1018400000	6
1018800000	9
1019200000	9
1019600000	7
1020000000	4
1020400000	3
1020800000	10
1021200000	8
1021600000	6
1022000000	9
1022400000	13
1022800000	9
1023200000	8
1023600000	6
1024000000	12
1024400000	5
1024800000	5
1025200000	3
1025600000	14
1026000000	2
1026400000	8
1026800000	6
1027200000	9
1027600000	4
1028000000	9
1028400000	6
1028800000	4
1029200000	3
1029600000	8
1030000000	11
1030400000	5
1030800000	9
1031200000	7
1031600000	7
1032000000	11
1032400000	6
1032800000	6
1033200000	6
1033600000	5
1034000000	4
1034400000	10
1034800000	5
1035200000	8
1035600000	11
1036000000	3
1036400000	8
1036800000	6
1037200000	6
1037600000	4
1038000000	4
1038400000	9
1038800000	6
1039200000	5
1039600000	7
1040000000	10
1040400000	6
1040800000	6
1041200000	6
1041600000	7
1042000000	8
1042400000	7
1042800000	13
1043200000	6
1043600000	8
1044000000	9
1044400000	6
1044800000	5
1045200000	11
1045600000	7
1046000000	6
1046400000	12
1046800000	7
1047200000	7
1047600000	4
1048000000	4
1048400000	11
1048800000	7
1049200000	9
1049600000	8
1050000000	8
1050400000	7
1050800000	8
1051200000	67
1051600000	156
1052000000	139
1052400000	128
1052800000	105
1053200000	110
1053600000	81
1054000000	104
1054400000	88
1054800000	87
1055200000	87
1055600000	89
1056000000	78
1056400000	69
1056800000	73
1057200000	67
1057600000	69
1058000000	52
1058400000	56
1058800000	53
1059200000	62
1059600000	66
1060000000	68
1060400000	49
1060800000	66
1061200000	57
1061600000	63
1062000000	59
1062400000	63
1062800000	51
1063200000	59
1063600000	65
1064000000	52
1064400000	40
1064800000	56
1065200000	54
1065600000	50
1066000000	48
1066400000	47
1066800000	49
1067200000	58
1067600000	50
1068000000	48
1068400000	53
1068800000	45
1069200000	54
1069600000	44
1070000000	41
1070400000	50
1070800000	56
1071200000	58
1071600000	58
1072000000	53
1072400000	45
1072800000	55
1073200000	48
1073600000	35
1074000000	61
1074400000	43
1074800000	56
1075200000	61
1075600000	59
1076000000	55
1076400000	69
1076800000	40
1077200000	71
1077600000	62
1078000000	48
1078400000	45
1078800000	56
1079200000	56
1079600000	55
1080000000	67
1080400000	52
1080800000	59
1081200000	36
1081600000	11
1082000000	8
1082400000	5
1082800000	8
1083200000	10
1083600000	4
1084000000	7
1084400000	9
1084800000	9
1085200000	7
1085600000	5
1086000000	9
1086400000	4
1086800000	11
1087200000	5
1087600000	6
1088000000	12
1088400000	12
1088800000	13
1089200000	6
1089600000	5
1090000000	9
1090400000	6
1090800000	8
1091200000	9
1091600000	8
1092000000	5
1092400000	7
1092800000	8
1093200000	5
1093600000	6
1094000000	7
1094400000	10
1094800000	10
1095200000	8
1095600000	6
1096000000	9
1096400000	4
1096800000	8
1097200000	9
1097600000	7
1098000000	6
1098400000	10
1098800000	8
1099200000	6
1099600000	6
1100000000	6
1100400000	6
1100800000	8
1101200000	6
1101600000	9
1102000000	10
1102400000	2
1102800000	10
1103200000	9
1103600000	9
1104000000	3
1104400000	6
1104800000	8
1105200000	6
1105600000	7
1106000000	9
1106400000	11
1106800000	7
1107200000	9
1107600000	5
1108000000	10
1108400000	9
1108800000	6
1109200000	5
1109600000	10
1110000000	8
1110400000	4
1110800000	2
1111200000	7
1111600000	5
1112000000	13
1112400000	5
1112800000	8
1113200000	5
1113600000	8
1114000000	7
1114400000	10
1114800000	7
1115200000	11
1115600000	8
1116000000	8
1116400000	7
1116800000	10
1117200000	5
1117600000	4
1118000000	4
1118400000	8
1118800000	11
1119200000	5
1119600000	3
1120000000	6
1120400000	6
1120800000	6
1121200000	7
1121600000	8
1122000000	7
1122400000	10
1122800000	3
1123200000	8
1123600000	9
1124000000	7
1124400000	9
1124800000	6
1125200000	10
1125600000	9
1126000000	5
1126400000	3
1126800000	5
1127200000	6
1127600000	10
1128000000	7
1128400000	10
1128800000	7
1129200000	10
1129600000	11
1130000000	8
1130400000	7
1130800000	6
1131200000	5
1131600000	10
1132000000	10
1132400000	9
1132800000	7
1133200000	6
1133600000	8
1134000000	9
1134400000	4
1134800000	8
1135200000	9
1135600000	6
1136000000	4
1136400000	10
1136800000	8
1137200000	8
1137600000	4
1138000000	4
1138400000	7
1138800000	7
1139200000	12
1139600000	9
1140000000	8
1140400000	4
1140800000	7
1141200000	11
1141600000	10
1142000000	9
1142400000	6
1142800000	5
1143200000	3
1143600000	10
1144000000	8
1144400000	4
1144800000	7
1145200000	7
1145600000	15
1146000000	4
1146400000	4
1146800000	10
1147200000	1
1147600000	10
1148000000	3
1148400000	5
1148800000	10
1149200000	8
1149600000	5
1150000000	10
1150400000	6
1150800000	8
1151200000	4
1151600000	10
1152000000	8
1152400000	6
1152800000	3
1153200000	4
1153600000	7
1154000000	7
1154400000	5
1154800000	7
1155200000	10
1155600000	7
1156000000	6
1156400000	11
1156800000	8
1157200000	8
1157600000	9
1158000000	5
1158400000	8
1158800000	7
1159200000	6
1159600000	7
1160000000	7
1160400000	7
1160800000	6
1161200000	7
1161600000	9
1162000000	43
1162400000	148
1162800000	143
1163200000	105
1163600000	118
1164000000	79
1164400000	110
1164800000	107
1165200000	76
1165600000	74
1166000000	70
1166400000	61
1166800000	96
1167200000	82
1167600000	75
1168000000	66
1168400000	76
1168800000	58
1169200000	56
1169600000	53
1170000000	68
1170400000	55
1170800000	52
1171200000	53
1171600000	71
1172000000	53
1172400000	50
1172800000	52
1173200000	42
1173600000	55
1174000000	56
1174400000	51
1174800000	56
1175200000	55
1175600000	60
1176000000	54
1176400000	55
1176800000	64
1177200000	54
1177600000	51
1178000000	51
1178400000	68
1178800000	49
1179200000	44
1179600000	41
1180000000	63
1180400000	44
1180800000	45
1181200000	51
1181600000	62
1182000000	45
1182400000	60
1182800000	49
1183200000	63
1183600000	38
1184000000	55
1184400000	59
1184800000	41
1185200000	48
1185600000	53
1186000000	37
1186400000	47
1186800000	51
1187200000	57
1187600000	64
1188000000	53
1188400000	52
1188800000	54
1189200000	51
1189600000	45
1190000000	50
1190400000	54
1190800000	47
1191200000	63
1191600000	60
1192000000	38
1192400000	5
1192800000	10
1193200000	10
1193600000	6
1194000000	12
1194400000	6
1194800000	8
1195200000	4
1195600000	10
1196000000	11
1196400000	6
1196800000	9
1197200000	52
1197600000	57
1198000000	57
1198400000	65
1198800000	63
1199200000	54
1199600000	52
