#Saved Data from the class pulsed_measurement_logic on 18.11.2022 at 10h51m30s.
#
#Parameters:
#===========
#
#bin width (s): 1.0000000000000000e-08
#record length (s): 1.0030000000000001e-05
#gated counting: False
#extraction parameters: {'conv_std_dev': 1.0, 'method': 'conv_deriv'}
#
#Data:
#=====
#Signal (counts)
3	3
29	31
55	64
53	51
59	52
65	51
53	58
74	44
53	52
48	47
44	55
52	57
47	40
46	36
46	50
37	34
36	33
39	44
39	43
34	31
41	38
31	33
32	29
31	32
35	26
29	30
27	24
31	26
24	38
33	33
34	27
19	33
23	24
33	36
31	27
27	23
26	23
25	25
25	29
21	28
25	26
17	29
26	28
26	27
23	21
22	24
25	28
24	25
18	16
25	22
19	22
17	23
26	24
28	29
16	18
20	26
19	14
14	22
25	24
20	22
14	23
26	24
23	16
18	24
14	20
25	23
19	19
23	25
15	19
18	15
30	26
16	18
21	17
22	20
24	15
18	22
14	17
23	27
19	17
23	21
23	16
29	16
14	17
19	11
18	19
20	19
11	21
24	21
15	16
17	23
22	19
20	16
14	9
16	20
17	14
21	14
25	18
17	26
23	30
22	21
19	22
11	13
26	18
22	17
19	16
23	13
16	23
22	20
18	20
15	22
27	21
20	19
25	15
26	14
22	24
17	19
8	17
20	15
17	15
20	24
15	26
18	7
18	18
18	16
17	21
24	26
22	22
17	22
14	25
17	19
23	18
18	15
19	14
17	17
13	20
9	24
18	16
17	19
21	8
17	10
18	15
24	23
17	22
18	20
18	18
19	22
32	22
23	17
17	20
10	24
15	18
14	17
21	17
15	23
17	16
16	16
23	14
22	22
20	24
19	15
13	13
19	18
23	16
22	21
24	29
28	24
20	20
11	18
17	20
21	16
18	16
16	13
15	18
18	14
26	18
13	16
22	19
28	19
15	16
17	16
19	16
25	13
21	8
25	23
24	10
20	10
23	24
21	18
20	19
20	28
17	25
26	20
13	22
22	19
19	19
12	18
14	21
14	17
19	23
