#Saved Data from the class pulsed_measurement_logic on 18.11.2022 at 13h49m18s.
#
#Parameters:
#===========
#
#bin width (s): 5.0000000000000001e-09
#record length (s): 3.7030000000000003e-05
#gated counting: False
#extraction parameters: {'conv_std_dev': 5.0, 'method': 'conv_deriv'}
#
#Data:
#=====
#Signal (counts)
71	56	67	74	74	60	61	59	60	78	75	74	61	56	68	62	82	91	86	80	71	83	57	61	59	39	36	38	23	45	43	40	44	42	44	33	38	52	45	83	69	62	75	56	81	63	80	86	76	86	101	85	69	70	90	82	85	70	81	80
72	58	84	59	49	71	81	76	77	75	87	75	76	82	65	83	87	78	74	65	72	78	58	61	57	42	47	30	24	38	32	24	25	33	36	33	35	40	55	61	72	64	53	67	60	73	66	78	96	66	72	64	82	93	77	73	77	78	69	79
58	67	72	69	57	75	78	75	74	79	66	84	75	85	81	69	76	59	68	79	78	55	70	61	59	48	40	27	30	48	37	19	41	35	38	26	45	43	60	61	60	55	73	66	77	62	65	68	83	74	69	93	78	74	76	84	78	84	79	85
86	70	55	58	74	81	63	83	74	84	77	81	65	79	71	87	81	81	87	76	74	74	57	63	61	36	34	33	17	26	24	29	34	33	17	46	53	56	42	72	60	74	65	60	62	64	61	72	80	97	74	76	90	87	82	88	77	80	78	92
66	81	63	78	70	71	68	64	84	98	63	76	74	84	83	61	65	87	87	84	69	72	72	62	50	39	32	29	33	37	32	15	17	31	32	39	50	59	62	63	68	57	72	61	61	51	79	68	83	77	78	70	74	70	73	70	68	79	76	73
66	77	64	70	73	84	73	72	66	83	72	79	73	84	71	70	80	73	77	67	86	80	70	70	54	47	33	31	22	25	19	16	24	22	26	39	42	46	46	50	72	69	76	69	72	69	77	76	82	72	59	65	85	86	71	66	84	79	77	68
62	65	80	71	70	79	68	72	65	74	62	78	71	86	92	67	78	70	84	74	71	75	55	65	64	40	35	27	25	29	24	15	21	28	9	41	38	60	61	52	56	76	60	65	71	55	68	82	80	72	62	83	63	79	78	76	101	91	94	73
61	81	64	77	60	68	86	60	84	80	71	64	68	71	68	75	68	77	69	80	62	75	66	33	47	43	48	19	22	21	25	13	19	27	20	43	38	60	65	69	64	60	72	70	67	65	77	77	92	76	65	78	88	78	84	99	99	90	82	76
69	66	62	81	59	85	68	65	53	64	83	64	81	85	91	82	78	86	77	86	81	74	63	54	62	58	40	17	18	21	22	23	25	23	19	33	37	48	65	52	63	56	61	62	82	77	58	88	77	93	79	86	61	79	70	78	80	74	97	82
54	73	66	71	73	63	68	77	68	58	73	75	82	73	94	86	86	78	74	61	65	67	52	63	53	48	41	40	18	14	27	14	13	19	26	38	55	60	54	67	58	69	60	63	76	68	72	64	71	68	71	77	74	79	82	83	83	82	79	75
78	58	82	74	64	73	71	75	65	91	78	78	85	80	91	81	78	97	82	70	58	62	70	69	52	49	35	32	19	23	23	13	23	19	14	52	42	40	52	60	70	61	66	71	82	92	57	78	71	75	72	73	70	64	98	82	79	83	89	100
65	71	62	60	49	73	67	70	78	61	79	84	71	85	87	74	78	77	95	71	71	57	62	67	56	51	34	23	26	13	20	17	15	19	13	40	55	60	57	49	61	68	53	76	62	82	67	85	75	76	63	85	72	77	93	76	89	84	81	78
61	71	71	61	63	55	61	77	73	83	66	67	83	94	63	73	72	63	65	85	84	71	61	66	53	44	41	30	22	17	12	17	10	9	11	40	57	54	65	64	61	70	68	73	64	59	91	88	70	68	83	71	77	63	74	80	78	66	78	79
63	56	80	70	56	69	77	81	82	60	86	73	72	83	97	74	84	76	88	66	84	57	73	54	60	45	37	23	13	17	20	13	20	21	9	38	46	47	58	61	70	75	67	71	78	65	65	83	73	84	83	69	69	83	71	88	88	83	82	78
64	53	61	71	76	64	65	86	73	63	80	54	77	70	74	84	77	68	74	74	78	65	67	62	55	41	27	15	17	10	11	7	14	12	17	41	47	63	54	52	60	63	82	68	82	74	76	75	66	94	75	81	82	86	67	79	70	83	80	73
67	67	49	68	72	84	72	53	83	53	61	70	74	68	84	80	67	80	80	70	69	73	78	61	58	42	39	24	23	23	24	12	9	19	10	44	52	47	40	64	45	65	56	70	59	81	81	78	76	72	75	85	64	86	79	74	86	84	99	70
69	58	81	67	65	75	64	50	67	76	79	67	69	68	79	79	80	81	68	80	61	67	79	71	50	52	36	21	19	9	17	13	15	15	13	43	48	50	60	71	82	70	72	72	75	66	88	65	82	82	80	73	74	84	82	79	81	77	85	93
61	69	62	73	68	62	57	74	61	86	60	83	83	80	76	76	81	78	71	69	83	67	56	50	52	54	38	27	22	15	20	11	8	11	10	46	38	54	47	49	62	76	57	84	56	79	73	83	75	87	78	82	85	87	59	80	78	78	86	93
58	62	62	78	73	82	68	72	75	81	71	77	74	73	87	68	66	79	75	90	72	62	91	48	66	45	29	33	18	10	22	16	14	12	17	46	71	47	57	57	74	65	75	83	64	81	83	83	70	83	81	73	76	81	69	103	70	71	78	94
56	79	73	73	68	74	63	64	62	63	72	69	77	78	70	70	71	93	89	54	78	71	61	67	71	38	49	34	20	12	9	14	13	12	11	39	42	42	54	66	57	52	60	66	69	97	80	69	78	89	76	68	75	64	76	84	82	75	86	85
59	81	67	70	72	70	68	71	85	83	78	71	85	77	79	72	60	80	75	77	73	78	68	67	57	47	41	18	16	13	14	12	22	20	19	52	60	56	57	63	66	67	62	62	67	70	71	73	93	72	95	84	83	74	84	91	70	66	83	80
64	70	82	69	66	66	81	68	83	80	61	73	64	79	82	78	79	94	70	63	59	78	66	69	48	41	37	35	9	11	10	11	7	20	13	34	41	56	48	75	49	70	76	81	79	70	77	85	79	66	77	74	65	80	71	92	77	72	91	70
77	87	68	65	72	63	64	91	84	78	61	83	79	72	83	53	74	63	95	64	66	88	57	74	68	52	39	28	18	10	13	8	12	10	14	38	43	57	56	72	66	60	68	83	68	67	69	68	79	78	91	89	86	82	78	67	80	91	82	73
67	57	72	78	79	63	67	63	66	81	88	84	75	68	86	73	89	57	64	74	82	66	77	75	62	57	38	30	23	14	25	7	12	13	11	30	51	52	49	57	56	57	66	72	65	81	85	73	94	92	76	68	87	97	65	101	90	76	80	87
90	65	60	83	55	64	73	79	65	63	63	72	81	93	80	77	80	79	65	77	87	81	76	60	47	61	36	45	20	17	11	10	8	9	5	43	58	54	63	66	75	64	54	69	82	69	65	76	78	85	67	50	84	65	72	79	81	87	68	73
77	67	68	72	64	76	60	82	66	70	72	68	76	72	96	78	83	87	68	81	72	85	75	58	48	40	33	33	20	8	14	11	11	12	15	44	34	50	62	60	69	69	64	61	63	80	73	84	71	79	78	85	78	80	89	75	74	82	74	73
73	64	73	75	75	58	68	61	78	78	88	62	73	83	88	66	76	79	70	73	62	69	66	48	49	49	36	31	21	6	13	10	19	15	15	34	43	48	55	66	64	72	62	69	61	73	73	67	88	73	80	69	91	77	86	79	78	93	81	78
56	60	60	60	80	69	71	55	66	94	72	67	70	84	78	58	72	66	76	65	76	68	69	73	60	47	41	31	16	10	10	7	9	10	9	35	41	54	50	52	65	63	67	68	61	74	89	73	75	76	68	65	82	82	83	99	80	76	80	86
69	63	74	80	79	85	53	81	75	70	71	73	78	84	78	76	73	74	79	76	81	68	75	64	45	50	48	31	19	10	10	11	13	11	13	46	45	53	57	49	77	64	56	69	60	72	72	67	75	75	91	74	96	63	82	96	73	89	82	79
63	87	74	64	84	71	60	85	63	65	64	64	84	95	87	77	70	79	77	68	82	75	84	57	52	52	33	25	18	8	14	7	9	13	13	50	37	43	57	55	57	67	61	77	64	59	69	77	67	65	78	69	70	75	81	69	89	61	91	60
77	67	75	79	62	66	74	77	76	76	82	72	87	86	80	93	79	96	67	61	77	62	59	43	52	39	36	27	16	11	15	4	18	3	9	37	52	50	55	49	66	61	64	79	73	62	75	84	78	86	81	80	87	89	89	89	70	67	82	85
62	73	80	74	67	63	62	70	76	66	70	63	86	91	86	85	66	86	79	73	71	63	66	67	48	49	41	28	25	15	10	8	15	16	11	38	33	62	62	45	69	69	60	57	69	59	54	78	68	73	78	86	83	81	93	67	79	78	67	68
55	78	71	47	73	72	88	87	74	67	68	75	55	72	80	64	73	65	87	76	76	66	63	54	42	45	33	30	28	15	21	8	14	9	11	26	38	58	45	62	68	80	64	58	69	81	73	71	67	66	85	76	61	94	72	79	74	75	83	72
64	69	63	68	66	59	81	68	69	80	77	76	79	68	79	72	63	103	75	67	99	68	71	64	47	42	31	33	16	10	18	7	13	19	20	42	37	45	65	65	71	63	71	58	77	82	75	80	75	64	77	70	78	65	69	73	84	92	87	80
70	74	78	64	72	59	75	64	70	81	67	72	81	64	72	71	89	62	92	66	80	59	78	63	34	40	46	30	24	12	12	13	17	12	10	43	54	49	37	54	65	61	69	56	75	78	85	76	100	75	66	60	96	75	78	88	83	93	78	76
60	63	67	60	77	81	71	57	65	89	81	89	63	85	77	73	71	77	87	68	65	71	57	62	63	49	38	30	19	9	12	5	6	12	16	41	53	56	54	65	60	56	67	61	86	71	71	70	85	78	97	63	69	70	94	80	82	102	73	93
78	58	65	76	79	67	64	80	82	74	67	65	75	76	89	88	79	73	91	64	76	76	62	54	64	42	37	32	24	8	11	10	19	11	11	51	50	47	63	66	81	62	68	67	73	65	63	68	75	91	92	95	79	87	79	92	81	75	72	76
56	78	70	72	78	75	75	80	67	85	91	72	78	79	84	86	85	86	84	61	73	79	53	59	62	52	37	35	22	7	12	13	15	8	8	36	52	54	58	64	71	62	78	71	83	63	62	74	72	83	60	93	68	86	77	85	104	87	74	79
55	61	56	82	60	74	68	74	61	84	67	70	83	80	74	91	80	64	67	70	64	81	61	78	66	38	37	27	25	10	13	12	17	14	9	48	56	43	49	55	67	66	65	63	80	67	75	63	72	84	72	74	92	82	74	98	79	90	76	81
70	56	77	54	73	67	59	61	63	62	63	71	83	77	73	72	67	80	75	71	74	87	65	59	58	61	35	25	23	9	18	5	8	10	12	30	57	46	62	45	74	58	57	88	67	83	73	85	80	77	73	68	77	93	74	88	76	81	88	79
59	67	75	87	66	78	75	69	66	84	66	78	87	73	76	90	68	82	73	59	75	79	68	77	46	35	28	25	19	10	8	6	13	9	15	45	57	58	53	67	76	73	75	56	82	77	69	67	78	72	63	71	76	73	89	77	82	85	93	80
78	78	77	79	74	75	71	69	75	77	71	71	90	66	83	76	78	65	78	70	73	68	59	58	48	59	36	32	14	10	19	13	11	8	7	41	50	45	43	62	60	66	67	76	73	62	76	90	74	76	72	68	72	76	82	96	70	87	77	98
72	62	62	58	62	61	75	75	64	82	69	75	72	59	70	81	55	80	81	74	83	82	61	65	55	47	33	28	16	10	9	9	9	9	11	49	44	54	56	70	50	69	64	75	87	63	84	87	81	63	84	77	89	74	60	72	80	74	77	100
68	69	62	70	71	69	58	67	72	76	82	68	73	91	70	65	93	73	79	81	68	71	69	69	54	47	31	32	14	10	6	8	7	14	14	46	50	45	45	63	42	54	59	68	79	82	76	71	66	80	87	75	73	71	82	65	79	83	102	72
68	83	51	72	57	72	70	58	80	88	65	63	75	83	69	81	78	71	76	75	62	57	74	56	50	60	41	25	24	7	6	11	10	10	11	44	55	57	60	48	64	53	62	64	82	60	81	69	68	71	65	71	73	90	88	55	89	80	93	83
77	67	79	77	63	82	82	90	72	48	79	85	59	65	65	69	63	63	51	56	58	54	54	52	54	46	41	29	15	12	7	5	16	12	19	41	46	57	61	50	45	62	55	73	44	65	75	59	49	82	68	90	58	73	58	83	72	80	80	94
54	47	50	58	53	55	55	57	67	32	65	58	63	42	37	56	39	26	37	38	42	56	47	47	36	38	37	36	17	8	11	11	16	8	11	48	56	53	43	46	51	48	48	56	29	60	60	27	36	66	71	55	37	57	31	75	49	65	66	51
29	32	25	27	27	29	38	23	38	26	26	30	25	29	56	39	36	33	49	54	50	46	56	57	72	43	42	29	13	13	10	10	18	14	13	28	34	53	50	38	25	30	41	30	36	33	31	32	20	35	30	23	27	28	25	27	31	45	30	35
30	11	19	21	22	17	28	32	32	18	38	29	31	26	34	32	40	27	52	42	34	38	43	57	76	49	32	23	21	14	9	8	14	8	5	39	43	38	41	45	24	42	47	30	28	47	29	27	32	24	27	24	22	28	16	31	24	28	25	24
21	17	17	18	26	20	29	15	31	16	29	23	23	26	33	22	34	38	34	36	46	33	35	53	65	62	31	27	12	16	11	8	16	12	11	32	41	52	58	31	26	18	30	29	32	40	29	22	26	28	25	23	27	24	26	24	20	32	21	23
15	25	24	23	24	20	18	27	24	20	29	25	28	19	13	35	27	45	25	34	28	30	35	60	43	62	83	26	16	9	15	8	14	10	14	60	35	41	36	25	28	30	34	20	18	30	28	23	19	20	18	19	18	18	18	27	21	17	19	18
20	10	27	23	21	26	23	25	21	21	26	30	21	25	25	25	20	30	38	27	31	31	27	42	47	73	79	86	23	12	7	7	10	14	6	66	31	25	27	23	26	20	24	10	25	24	19	23	22	16	20	20	19	19	18	21	22	29	22	23
8	12	30	15	22	15	16	17	19	12	27	17	28	16	19	19	24	31	19	26	39	20	43	33	33	56	65	82	78	8	13	14	18	8	6	38	36	36	37	23	18	10	21	17	18	33	18	20	18	17	16	20	20	26	17	21	20	17	22	28
21	16	17	14	14	21	20	20	16	17	14	20	17	11	20	27	19	16	22	31	21	19	30	24	49	47	57	71	91	18	57	82	54	16	12	40	29	34	25	30	23	24	26	14	16	14	15	15	15	19	19	15	17	17	14	16	18	16	19	14
17	13	10	15	14	16	15	14	15	10	11	19	21	23	22	15	22	26	27	24	27	24	25	28	42	43	48	62	71	77	68	100	79	58	55	43	31	27	21	25	17	13	17	16	15	15	21	11	24	15	19	22	14	14	14	13	19	18	25	16
12	18	12	18	15	15	20	12	19	15	13	19	13	17	18	11	20	11	16	12	18	22	22	35	25	41	49	69	66	51	52	60	56	58	73	27	25	23	21	24	22	19	9	16	18	23	16	14	10	19	17	16	13	14	19	10	20	21	17	15
20	9	16	20	15	19	11	16	20	11	18	14	22	11	17	14	12	15	23	17	16	14	22	26	29	26	38	42	53	58	49	60	46	46	62	30	17	23	25	19	25	14	15	21	16	20	20	14	12	17	19	19	19	14	13	14	10	16	18	19
12	18	18	19	13	13	15	11	17	12	16	14	23	9	16	15	13	25	22	14	24	26	18	16	21	32	34	51	40	29	44	67	36	37	48	28	18	18	26	20	15	14	20	14	19	18	19	21	12	13	20	19	8	13	19	7	18	18	26	11
14	14	16	17	21	11	11	14	12	15	13	15	22	21	13	20	16	25	13	20	12	25	15	21	19	33	37	37	45	50	32	59	39	50	35	30	21	13	16	13	19	13	17	20	10	16	12	17	16	11	11	9	19	19	20	13	11	13	13	13
11	14	20	12	18	13	16	15	16	8	20	11	14	11	13	18	18	11	16	12	20	16	8	16	25	31	28	31	38	32	36	39	23	38	39	22	26	17	21	17	17	16	18	14	11	9	14	10	13	13	11	13	10	10	16	20	11	12	17	19
15	14	15	16	20	13	16	11	14	13	21	23	11	17	15	13	19	9	14	16	12	17	17	26	19	23	25	24	48	30	40	44	32	30	35	17	14	15	17	17	16	10	15	9	19	14	9	12	17	13	12	14	14	15	17	14	16	28	15	12
10	11	15	13	21	16	14	18	10	11	11	13	12	11	19	14	10	15	18	9	25	9	14	13	20	27	19	37	26	30	24	25	18	25	28	25	17	14	22	17	21	8	18	18	18	18	10	6	22	10	13	12	10	11	12	11	13	12	7	16
18	14	9	16	15	10	19	16	15	13	11	11	17	11	19	13	11	15	8	13	13	19	17	18	24	20	32	19	37	27	19	41	28	24	22	21	17	12	18	10	14	12	14	17	10	10	10	10	12	15	12	16	16	12	16	12	21	13	12	13
13	17	13	5	12	13	10	15	17	9	12	16	15	13	17	16	11	15	17	11	16	21	16	17	16	17	24	20	25	30	29	34	21	17	25	15	20	10	25	10	9	11	15	16	8	14	16	19	8	7	10	13	9	15	16	17	10	16	16	12
17	8	13	17	11	12	9	14	10	12	9	11	14	18	10	14	14	9	16	13	15	15	7	13	20	11	19	23	29	23	15	17	15	22	35	21	17	15	13	17	19	16	13	16	16	11	8	5	17	12	12	18	13	16	12	17	11	17	13	10
17	14	18	11	15	11	16	19	18	15	11	12	16	16	10	10	11	12	13	22	13	13	13	15	10	19	16	19	21	31	16	24	14	17	28	17	18	14	15	8	19	17	15	14	11	7	13	9	9	11	11	15	14	10	13	18	10	10	9	15
21	16	16	12	15	15	16	7	7	10	12	14	15	17	10	13	16	17	13	12	12	17	15	15	18	12	26	25	21	9	15	21	9	20	27	14	9	16	15	14	20	22	8	15	19	17	18	13	9	16	15	6	15	12	15	17	17	12	10	17
10	18	11	13	6	10	11	14	9	24	11	16	15	13	11	13	11	16	10	12	12	26	25	18	16	19	16	11	14	16	13	19	11	17	18	19	11	16	14	9	6	14	16	10	22	13	17	14	10	15	18	10	8	22	11	11	8	17	11	15
9	9	8	13	14	12	7	11	11	12	27	14	11	15	6	12	19	12	20	12	16	11	10	11	13	7	18	17	23	12	23	25	19	12	23	13	13	11	22	12	9	8	9	11	14	16	11	11	10	10	12	15	15	9	5	10	10	13	11	9
16	9	3	11	12	12	15	12	11	18	14	13	7	7	8	8	8	8	15	12	10	11	20	12	12	14	16	20	13	9	14	13	10	11	28	15	15	13	12	16	14	13	10	17	16	14	20	18	12	12	15	8	16	14	10	14	16	15	14	9
8	4	10	10	14	13	8	10	12	9	9	14	12	12	12	9	13	14	16	15	9	5	8	16	9	13	16	16	17	27	13	23	17	20	25	14	13	11	13	13	14	10	10	8	14	11	11	14	7	13	17	16	12	10	4	13	14	14	12	6
14	8	13	13	12	8	18	12	12	10	8	6	11	9	17	19	13	9	14	13	8	9	5	16	13	13	18	13	17	14	17	15	13	24	14	12	11	11	12	10	12	9	9	15	15	7	14	7	10	19	10	11	14	7	12	9	17	14	13	5
13	16	15	9	24	17	7	17	8	13	10	16	12	15	12	10	18	9	13	16	10	10	15	13	14	13	8	10	10	27	17	10	8	25	20	11	9	17	16	10	11	14	6	12	14	9	12	6	16	21	19	12	13	14	10	11	10	9	13	15
8	15	13	14	6	7	9	14	11	8	14	14	10	11	14	17	14	11	12	16	11	10	15	9	9	9	15	19	23	12	13	20	9	16	23	13	9	10	11	15	12	11	17	12	21	13	9	11	8	14	9	3	9	9	5	10	9	12	12	7
12	14	10	8	11	12	16	10	18	6	13	12	12	13	14	10	11	9	8	12	7	11	13	15	8	17	13	11	9	9	7	14	11	18	21	12	11	20	12	5	10	13	12	11	8	9	17	13	8	7	10	15	15	8	9	16	13	16	15	9
15	15	7	11	8	13	15	18	12	15	9	14	10	15	10	17	9	15	13	11	15	10	7	14	18	12	11	7	15	7	12	9	18	25	21	17	11	11	8	10	18	5	16	12	13	13	10	16	10	11	11	15	12	12	13	9	8	11	10	12
8	10	9	8	7	16	12	13	11	13	13	11	15	12	9	10	8	13	15	18	13	13	11	14	13	18	18	11	10	22	13	15	11	22	25	7	5	11	9	16	22	10	12	16	8	6	7	8	13	7	10	8	8	10	7	12	13	17	10	13
15	15	14	12	11	10	7	13	11	10	11	9	9	15	10	14	10	8	18	10	14	12	11	13	16	11	9	11	12	14	11	8	11	15	28	16	8	9	7	17	8	16	7	17	9	14	16	13	9	7	9	9	19	13	10	14	10	9	14	11
16	8	12	5	13	14	11	11	10	18	5	9	9	11	15	12	10	18	21	9	13	19	10	8	13	16	5	15	13	14	16	14	11	20	37	19	10	13	5	11	11	15	12	12	14	13	9	15	12	18	10	12	10	15	11	9	13	10	13	7
11	12	11	11	11	8	15	10	8	21	13	9	14	9	20	4	14	11	13	9	16	6	14	9	10	16	8	15	11	9	14	13	8	19	33	6	11	12	8	13	11	7	8	10	20	11	20	7	12	10	10	11	6	7	16	11	11	14	6	11
5	5	19	11	16	18	18	4	22	9	16	9	13	8	10	12	7	16	7	10	9	16	7	8	14	6	28	8	10	11	12	22	12	20	22	11	12	13	12	9	13	8	10	17	14	9	10	15	12	13	7	17	15	14	11	21	20	10	3	13
17	15	10	13	11	9	5	9	17	14	10	13	14	13	13	9	12	8	10	12	14	13	17	14	9	19	11	10	14	15	11	7	18	21	31	14	12	14	14	13	15	16	15	10	5	8	11	9	12	14	10	10	9	10	11	19	12	4	9	16
10	15	13	9	6	17	9	13	8	10	7	16	13	14	12	13	10	25	11	8	14	13	10	18	8	12	14	14	17	8	8	12	12	21	20	10	21	10	11	4	8	11	13	6	9	8	9	11	10	14	14	14	17	11	4	12	17	11	11	8
8	8	12	11	9	13	13	7	13	17	9	11	13	13	16	17	9	8	7	10	15	12	18	10	11	8	13	9	8	15	7	12	6	18	18	9	8	19	11	15	9	16	10	14	11	12	9	10	12	10	10	10	12	9	11	11	9	17	15	15
11	11	11	5	18	15	11	8	11	11	7	14	17	9	12	11	10	11	11	15	6	20	20	10	11	10	11	13	6	5	10	8	9	17	34	11	8	13	11	18	16	7	9	14	8	7	11	9	5	9	8	21	9	10	12	12	8	9	15	13
9	14	12	10	9	9	15	8	10	12	10	10	10	11	10	14	10	10	14	19	13	13	7	11	12	11	14	11	10	13	11	11	9	19	30	17	10	10	10	5	6	9	9	10	12	11	9	15	13	7	10	9	11	7	3	14	20	10	6	12
10	12	13	22	14	10	10	9	10	11	15	16	9	9	6	5	14	16	8	11	13	12	6	11	9	12	14	13	10	11	10	19	9	14	23	3	9	13	9	13	13	17	13	20	12	6	16	10	8	15	9	12	19	8	13	8	14	10	12	14
18	14	11	12	12	11	14	16	6	10	13	17	18	12	11	11	15	6	17	15	10	16	14	13	9	12	10	18	8	15	7	9	9	19	27	15	12	11	10	4	13	7	10	16	10	10	15	9	13	14	7	9	10	17	12	12	9	15	12	15
7	21	13	16	18	13	14	12	10	9	18	14	14	10	11	8	13	10	11	11	9	8	17	9	18	20	15	10	11	7	11	13	6	18	27	15	11	13	8	12	3	8	18	14	13	12	12	9	13	11	17	17	7	15	14	7	10	17	17	12
3	16	9	13	10	6	15	8	11	13	14	11	7	6	15	15	11	9	20	8	10	12	20	14	12	12	14	6	15	24	7	9	16	22	35	11	8	7	13	17	12	15	14	14	10	13	16	11	15	16	10	8	11	11	6	6	7	12	16	9
10	9	15	11	14	13	9	18	4	7	11	15	14	11	12	8	13	8	9	17	9	4	7	15	14	10	9	12	15	10	4	18	6	14	22	10	8	10	10	13	9	11	13	11	13	8	13	9	11	14	14	15	16	16	13	11	6	13	12	12
10	16	14	13	10	13	12	10	7	11	9	10	12	9	9	17	16	13	11	15	13	13	20	8	18	7	14	11	10	10	8	15	13	16	26	11	8	9	11	12	9	12	21	12	9	6	17	9	12	8	12	12	9	9	13	9	16	14	8	12
8	15	7	13	16	17	18	16	4	11	14	11	8	16	12	9	25	14	12	6	10	13	15	11	6	15	12	10	12	10	8	14	8	15	29	12	15	13	10	13	7	11	12	7	7	7	17	6	9	8	11	21	14	10	15	8	4	11	15	10
17	12	14	15	8	7	8	12	10	10	9	13	11	13	16	9	10	8	16	16	21	13	10	17	5	12	5	10	9	14	7	13	7	14	27	11	15	9	12	10	12	12	7	6	10	14	10	12	13	14	16	14	7	12	15	8	8	6	13	13
13	14	7	19	12	11	10	11	15	9	8	9	15	7	11	7	11	13	6	13	18	11	11	6	13	9	12	16	8	15	13	17	13	22	23	9	14	11	13	12	7	11	4	14	4	14	21	9	10	16	11	7	10	12	7	11	9	15	12	12
8	9	15	7	15	7	11	14	12	11	15	12	8	14	8	12	13	16	9	12	9	8	9	7	11	11	15	12	7	12	5	6	14	15	23	12	14	13	15	6	13	12	13	15	13	14	10	8	7	14	9	10	17	10	9	15	10	5	9	14
7	11	10	13	7	13	11	12	14	13	13	13	10	9	15	9	8	14	13	12	13	7	17	14	11	11	9	15	10	11	10	19	17	20	34	11	11	21	10	10	11	7	13	10	16	11	12	10	15	9	11	15	17	17	13	11	14	10	12	12
8	14	7	5	7	17	5	10	12	13	9	8	9	13	8	15	11	13	8	12	13	5	11	7	7	8	11	14	9	9	13	15	15	13	33	7	12	18	17	7	7	14	10	12	9	8	18	14	11	4	10	13	9	11	11	7	8	13	14	12
12	8	15	11	12	11	13	10	6	8	8	9	13	10	14	12	9	12	10	16	20	10	14	15	6	9	8	11	10	8	12	17	12	19	13	14	12	14	9	6	15	11	9	14	17	7	14	13	10	16	10	16	6	10	10	20	17	13	12	16
7	15	6	9	11	8	7	15	7	11	14	5	15	12	10	10	4	5	13	11	5	8	6	7	10	16	10	17	10	10	5	8	13	19	27	13	15	8	15	14	10	10	16	11	14	12	12	16	12	14	4	10	11	9	15	19	7	9	13	14
10	8	10	12	9	7	9	12	16	13	13	9	6	11	12	12	11	9	5	7	9	14	10	14	16	12	12	13	10	12	6	13	7	8	30	8	11	15	12	4	11	19	14	11	16	13	7	16	17	14	12	10	9	11	10	14	13	10	14	9
