time(ps)	counts
8295000	1367
8300000	1395
8305000	1370
8310000	1433
8315000	1419
8320000	1352
8325000	1410
8330000	1357
8335000	1363
8340000	1367
8345000	1332
8350000	1337
8355000	1371
8360000	1388
8365000	1362
8370000	1358
8375000	1409
8380000	1390
8385000	1389
8390000	1354
8395000	1336
8400000	1420
8405000	1405
8410000	1285
8415000	1379
8420000	1442
8425000	1374
8430000	1469
8435000	1359
8440000	1376
8445000	1353
8450000	1387
8455000	1442
8460000	1429
8465000	1359
8470000	1357
8475000	1362
8480000	1391
8485000	1464
8490000	1402
8495000	1367
8500000	1414
8505000	1342
8510000	1335
8515000	1391
8520000	1426
8525000	1325
8530000	1275
8535000	1346
8540000	1348
8545000	1388
8550000	1340
8555000	1316
8560000	1359
8565000	1372
8570000	1412
8575000	1389
8580000	1440
8585000	1405
8590000	1332
8595000	1362
8600000	1387
8605000	1366
8610000	1321
8615000	1352
8620000	1372
8625000	1344
8630000	1352
8635000	1386
8640000	1447
8645000	1320
8650000	1362
8655000	1397
8660000	1376
8665000	1429
8670000	1403
8675000	1366
8680000	1425
8685000	1449
8690000	1369
8695000	1356
8700000	1360
8705000	1404
8710000	1348
8715000	1320
8720000	1370
8725000	1414
8730000	1385
8735000	1301
8740000	1388
8745000	1349
8750000	1364
8755000	1435
8760000	1381
8765000	1374
8770000	1399
8775000	1356
8780000	1365
8785000	1452
8790000	1443
8795000	1503
8800000	1476
8805000	1430
8810000	1411
8815000	1453
8820000	1493
8825000	1358
8830000	1425
8835000	1461
8840000	1445
8845000	1441
8850000	1419
8855000	1418
8860000	1398
8865000	1342
8870000	1407
8875000	1352
8880000	1415
8885000	1388
8890000	1294
8895000	1395
8900000	1302
8905000	1361
8910000	1344
8915000	1379
8920000	1423
8925000	1287
8930000	1396
8935000	1389
8940000	1387
8945000	1354
8950000	1324
8955000	1352
8960000	1373
8965000	1408
8970000	1415
8975000	1359
8980000	1379
8985000	1411
8990000	1338
8995000	1341
9000000	1296
9005000	1369
9010000	1326
9015000	1382
9020000	1356
9025000	1440
9030000	1376
9035000	1376
9040000	1406
9045000	1371
9050000	1349
9055000	1330
9060000	1371
9065000	1382
9070000	1415
9075000	1327
9080000	1352
9085000	1340
9090000	1399
9095000	1342
9100000	1377
9105000	1376
9110000	1426
9115000	1381
9120000	1341
9125000	1355
9130000	1409
9135000	1386
9140000	1370
9145000	1356
9150000	1384
9155000	1391
9160000	1388
9165000	1345
9170000	1387
9175000	1371
9180000	1279
9185000	1365
9190000	1350
9195000	1394
9200000	1372
9205000	1351
9210000	1356
9215000	1368
9220000	1349
9225000	1330
9230000	1407
9235000	1318
9240000	1335
9245000	1400
9250000	1360
9255000	1327
9260000	1385
9265000	1362
9270000	1407
9275000	1374
9280000	1416
9285000	1314
9290000	1396
9295000	1428
9300000	1411
9305000	1444
9310000	1356
9315000	1307
9320000	1408
9325000	1382
9330000	1411
9335000	1430
9340000	1374
9345000	1354
9350000	1401
9355000	1363
9360000	1328
9365000	1395
9370000	1336
9375000	1378
9380000	1374
9385000	1374
9390000	1402
9395000	1449
9400000	1432
9405000	1353
9410000	1408
9415000	1369
9420000	1421
9425000	1413
9430000	1406
9435000	1444
9440000	1482
9445000	1415
9450000	1374
9455000	1389
9460000	1365
9465000	1401
9470000	1378
9475000	1397
9480000	1388
9485000	1316
9490000	1315
9495000	1392
9500000	1369
9505000	1376
9510000	1329
9515000	1346
9520000	1418
9525000	1371
9530000	1365
9535000	1376
9540000	1368
9545000	1370
9550000	1403
9555000	1414
9560000	1407
9565000	1426
9570000	1369
9575000	1372
9580000	1403
9585000	1413
9590000	1320
9595000	1361
9600000	1380
9605000	1373
9610000	1377
9615000	1391
9620000	1338
9625000	1347
9630000	1369
9635000	1366
9640000	1404
9645000	1404
9650000	1370
9655000	1323
9660000	1349
9665000	1365
9670000	1371
9675000	1332
9680000	1351
9685000	1357
9690000	1361
9695000	1383
9700000	1385
9705000	1368
9710000	1299
9715000	1391
9720000	1360
9725000	1468
9730000	1405
9735000	1400
9740000	1313
9745000	1391
9750000	1375
9755000	1389
9760000	1365
9765000	1407
9770000	1347
9775000	1346
9780000	1363
9785000	1396
9790000	1337
9795000	1368
9800000	1294
9805000	1378
9810000	1322
9815000	1389
9820000	1382
9825000	1371
9830000	1380
9835000	1349
9840000	1271
9845000	1361
9850000	1391
9855000	1285
9860000	1346
9865000	1404
9870000	1379
9875000	1322
9880000	1324
9885000	1366
9890000	1365
9895000	1382
9900000	1338
9905000	1397
9910000	1412
9915000	1336
9920000	1341
9925000	1384
9930000	1380
9935000	1332
9940000	1414
9945000	1394
9950000	1348
9955000	1351
9960000	1452
9965000	1306
9970000	1383
9975000	1429
9980000	1378
9985000	1448
9990000	1338
9995000	1454
10000000	1394
10005000	1331
10010000	1368
10015000	1335
10020000	1386
10025000	1293
10030000	1388
10035000	1454
10040000	1371
10045000	1380
10050000	1337
10055000	1372
10060000	1357
10065000	1392
10070000	1374
10075000	1425
10080000	1388
10085000	1386
10090000	1332
10095000	1462
10100000	1361
10105000	1359
10110000	1363
