#Saved Data from the class wavemeter_logger_logic on 22.11.2022 at 14h18m35s.
#
#Parameters:
#===========
#
#Start Time (s): 22.11.2022 14h:18min:00s
#Stop Time (s): 22.11.2022 14h:18min:35s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
2.600805759430e+00	2.000000000000e+02	7.370759893577e+02
2.620459556580e+00	1.500000000000e+02	7.370759893577e+02
2.640789270401e+00	1.000000000000e+02	7.370759950863e+02
2.660814523697e+00	2.000000000000e+02	7.370760014559e+02
2.680383920670e+00	2.000000000000e+02	7.370760075064e+02
2.701555728912e+00	1.500000000000e+02	7.370760093568e+02
2.720554351807e+00	0.000000000000e+00	7.370760109978e+02
2.740801095963e+00	1.000000000000e+02	7.370760171489e+02
2.760874748230e+00	2.500000000000e+02	7.370760235266e+02
2.780680894852e+00	2.500000000000e+02	7.370760298927e+02
2.800756931305e+00	1.000000000000e+02	7.370760356421e+02
2.820265769958e+00	3.000000000000e+02	7.370760395092e+02
2.840205192566e+00	1.000000000000e+02	7.370760395092e+02
2.860152959824e+00	1.500000000000e+02	7.370760426519e+02
2.881250381470e+00	0.000000000000e+00	7.370760481918e+02
2.900216341019e+00	1.000000000000e+02	7.370760553986e+02
2.920855760574e+00	1.000000000000e+02	7.370760595933e+02
2.940810680389e+00	1.000000000000e+02	7.370760608838e+02
2.960774183273e+00	1.000000000000e+02	7.370760657799e+02
2.980873346329e+00	2.000000000000e+02	7.370760708947e+02
3.000833988190e+00	1.500000000000e+02	7.370760770267e+02
3.020922660828e+00	1.500000000000e+02	7.370760834302e+02
3.040660858154e+00	2.500000000000e+02	7.370760899963e+02
3.060801744461e+00	1.000000000000e+02	7.370760899963e+02
3.080730438232e+00	1.500000000000e+02	7.370760950449e+02
3.100453376770e+00	5.000000000000e+01	7.370761022409e+02
3.121823787689e+00	1.000000000000e+02	7.370761073813e+02
3.140804529190e+00	5.000000000000e+01	7.370761103793e+02
3.160795927048e+00	1.000000000000e+02	7.370761103793e+02
3.180279970169e+00	1.000000000000e+02	7.370761150338e+02
3.200272798538e+00	1.000000000000e+02	7.370761217731e+02
3.220219135284e+00	2.000000000000e+02	7.370761299816e+02
3.240727663040e+00	5.000000000000e+01	7.370761299816e+02
3.260811090469e+00	5.000000000000e+01	7.370761317969e+02
3.280205488205e+00	0.000000000000e+00	7.370761401515e+02
3.301549434662e+00	2.500000000000e+02	7.370761475987e+02
3.320710420609e+00	1.000000000000e+02	7.370761506282e+02
3.340801715851e+00	1.500000000000e+02	7.370761506282e+02
3.360709667206e+00	1.500000000000e+02	7.370761547007e+02
3.380289793015e+00	5.000000000000e+01	7.370761609861e+02
3.400405406952e+00	1.500000000000e+02	7.370761674191e+02
3.421341896057e+00	0.000000000000e+00	7.370761707273e+02
3.440721511841e+00	5.000000000000e+01	7.370761707273e+02
3.460348844528e+00	0.000000000000e+00	7.370761767747e+02
3.480221033096e+00	1.500000000000e+02	7.370761830883e+02
3.500620841980e+00	2.000000000000e+02	7.370761898628e+02
3.520700454712e+00	5.000000000000e+01	7.370761906215e+02
3.540151834488e+00	1.000000000000e+02	7.370761931112e+02
3.560591220856e+00	0.000000000000e+00	7.370762003772e+02
3.580354928970e+00	5.000000000000e+01	7.370762058941e+02
3.601386785507e+00	1.000000000000e+02	7.370762119854e+02
3.620776176453e+00	5.000000000000e+01	7.370762182510e+02
3.640322685242e+00	1.000000000000e+02	7.370762200539e+02
3.660123586655e+00	0.000000000000e+00	7.370762217225e+02
3.680129051208e+00	1.000000000000e+02	7.370762283807e+02
3.701244354248e+00	5.000000000000e+01	7.370762356174e+02
3.720809221268e+00	1.000000000000e+02	7.370762408149e+02
3.740806818008e+00	1.500000000000e+02	7.370762408149e+02
3.761922836304e+00	1.500000000000e+02	7.370762453927e+02
3.780672788620e+00	0.000000000000e+00	7.370762514892e+02
3.800814390182e+00	5.000000000000e+01	7.370762573106e+02
3.820811510086e+00	5.000000000000e+01	7.370762600968e+02
3.840321779251e+00	1.000000000000e+02	7.370762600968e+02
3.861341714859e+00	0.000000000000e+00	7.370762626108e+02
3.880330324173e+00	0.000000000000e+00	7.370762649967e+02
3.900428056717e+00	5.000000000000e+01	7.370762617888e+02
3.920285940170e+00	0.000000000000e+00	7.370762578624e+02
3.940237760544e+00	5.000000000000e+01	7.370762543565e+02
3.960353136063e+00	5.000000000000e+01	7.370762543565e+02
3.980031490326e+00	5.000000000000e+01	7.370762538139e+02
4.000818490982e+00	5.000000000000e+01	7.370762481579e+02
4.020824193954e+00	0.000000000000e+00	7.370762424169e+02
4.040505409241e+00	1.500000000000e+02	7.370762365726e+02
4.060822725296e+00	1.500000000000e+02	7.370762365726e+02
4.080328941345e+00	0.000000000000e+00	7.370762340477e+02
4.100689649582e+00	0.000000000000e+00	7.370762286412e+02
4.120312929153e+00	2.500000000000e+02	7.370762291107e+02
4.140817165375e+00	5.000000000000e+01	7.370762311246e+02
4.161238908768e+00	2.000000000000e+02	7.370762352753e+02
4.180343151093e+00	5.000000000000e+01	7.370762362836e+02
4.200675964355e+00	1.500000000000e+02	7.370762377705e+02
4.220948696136e+00	2.000000000000e+02	7.370762428345e+02
4.240493774414e+00	1.000000000000e+02	7.370762483987e+02
4.260480880737e+00	0.000000000000e+00	7.370762535699e+02
4.280454874039e+00	5.000000000000e+01	7.370762535699e+02
4.300396919250e+00	5.000000000000e+01	7.370762584202e+02
4.320703029633e+00	1.500000000000e+02	7.370762638381e+02
4.340728759766e+00	1.500000000000e+02	7.370762705921e+02
4.360879421234e+00	5.000000000000e+01	7.370762730475e+02
4.379963636398e+00	5.000000000000e+01	7.370762736920e+02
4.400774955750e+00	5.000000000000e+01	7.370762804178e+02
4.420699596405e+00	5.000000000000e+01	7.370762866876e+02
4.440466880798e+00	1.500000000000e+02	7.370762927812e+02
4.460949182510e+00	1.500000000000e+02	7.370762930980e+02
4.480385541916e+00	1.000000000000e+02	7.370762959692e+02
4.500502586365e+00	0.000000000000e+00	7.370763023143e+02
4.520799875259e+00	1.000000000000e+02	7.370763068462e+02
4.540799140930e+00	0.000000000000e+00	7.370763092713e+02
4.560596227646e+00	1.500000000000e+02	7.370763092713e+02
4.580196142197e+00	5.000000000000e+01	7.370763078687e+02
4.600348234177e+00	5.000000000000e+01	7.370763051961e+02
4.619984865189e+00	1.000000000000e+02	7.370763010649e+02
4.640928983688e+00	0.000000000000e+00	7.370763002254e+02
4.660877227783e+00	0.000000000000e+00	7.370762984763e+02
4.680279016495e+00	5.000000000000e+01	7.370762928051e+02
4.701547861099e+00	1.500000000000e+02	7.370762872576e+02
4.720787525177e+00	5.000000000000e+01	7.370762831268e+02
4.740793704987e+00	1.000000000000e+02	7.370762831268e+02
4.760668516159e+00	1.000000000000e+02	7.370762806840e+02
4.780915737152e+00	5.000000000000e+01	7.370762739030e+02
4.800845623016e+00	0.000000000000e+00	7.370762676210e+02
4.820706367493e+00	5.000000000000e+01	7.370762618609e+02
4.840814352036e+00	2.000000000000e+02	7.370762567132e+02
4.860811948776e+00	1.500000000000e+02	7.370762550774e+02
4.880893230438e+00	1.000000000000e+02	7.370762534605e+02
4.900732040405e+00	0.000000000000e+00	7.370762481198e+02
4.921697854996e+00	5.000000000000e+01	7.370762414993e+02
4.940669059753e+00	1.000000000000e+02	7.370762357937e+02
4.960913181305e+00	1.500000000000e+02	7.370762357937e+02
4.980411291122e+00	0.000000000000e+00	7.370762333439e+02
5.000381946564e+00	1.000000000000e+02	7.370762284498e+02
5.020328760147e+00	1.500000000000e+02	7.370762215347e+02
5.040814638138e+00	3.500000000000e+02	7.370762172494e+02
5.060815572739e+00	5.000000000000e+01	7.370762172494e+02
5.080942630768e+00	2.000000000000e+02	7.370762121952e+02
5.100731611252e+00	2.500000000000e+02	7.370762066018e+02
5.121364355087e+00	1.000000000000e+02	7.370762015756e+02
5.140753269196e+00	5.000000000000e+01	7.370761958727e+02
5.160559892654e+00	5.000000000000e+01	7.370761888881e+02
5.180449962616e+00	1.000000000000e+02	7.370761888881e+02
5.200822353363e+00	1.000000000000e+02	7.370761859340e+02
5.220813274384e+00	2.000000000000e+02	7.370761803056e+02
5.240531206131e+00	1.000000000000e+02	7.370761727899e+02
5.260814189911e+00	1.000000000000e+02	7.370761701607e+02
5.280837297440e+00	0.000000000000e+00	7.370761695141e+02
5.300827503204e+00	3.000000000000e+02	7.370761638078e+02
5.320806503296e+00	2.000000000000e+02	7.370761576335e+02
5.340263605118e+00	1.500000000000e+02	7.370761510841e+02
5.360210418701e+00	5.000000000000e+01	7.370761507483e+02
5.380160570145e+00	2.000000000000e+02	7.370761492943e+02
5.400817394257e+00	1.000000000000e+02	7.370761432756e+02
5.420986413956e+00	2.500000000000e+02	7.370761372974e+02
5.440812826157e+00	1.000000000000e+02	7.370761322120e+02
5.460806846619e+00	1.000000000000e+02	7.370761322120e+02
5.480838537216e+00	3.500000000000e+02	7.370761289750e+02
5.500991582870e+00	2.000000000000e+02	7.370761229938e+02
5.520764112473e+00	1.500000000000e+02	7.370761160012e+02
5.540820837021e+00	1.000000000000e+02	7.370761118327e+02
5.560268402100e+00	1.000000000000e+02	7.370761118327e+02
5.581960201263e+00	1.000000000000e+02	7.370761063841e+02
5.599981069565e+00	5.000000000000e+01	7.370761009973e+02
5.621616125107e+00	0.000000000000e+00	7.370760938398e+02
5.640892028809e+00	2.000000000000e+02	7.370760925202e+02
5.660804986954e+00	1.000000000000e+02	7.370760915569e+02
5.680299282074e+00	2.000000000000e+02	7.370760884107e+02
5.700219392776e+00	0.000000000000e+00	7.370760851958e+02
5.720192670822e+00	5.000000000000e+01	7.370760793299e+02
5.740567207336e+00	1.500000000000e+02	7.370760670519e+02
5.760971307755e+00	2.000000000000e+02	7.370760631597e+02
5.780656814575e+00	1.500000000000e+02	7.370760631597e+02
5.800781250000e+00	4.000000000000e+02	7.370760567113e+02
5.820815086365e+00	2.000000000000e+02	7.370760500798e+02
5.840123653412e+00	5.000000000000e+01	7.370760441372e+02
5.860702753067e+00	1.500000000000e+02	7.370760435531e+02
5.880314588547e+00	1.500000000000e+02	7.370760412426e+02
5.900402307510e+00	2.000000000000e+02	7.370760349925e+02
5.920587062836e+00	5.000000000000e+01	7.370760296240e+02
5.941007375717e+00	2.000000000000e+02	7.370760243826e+02
5.960767745972e+00	1.500000000000e+02	7.370760193220e+02
5.980936288834e+00	5.000000000000e+01	7.370760141598e+02
6.000718593597e+00	1.000000000000e+02	7.370760141598e+02
6.020819902420e+00	1.000000000000e+02	7.370760095618e+02
6.040696620941e+00	1.500000000000e+02	7.370760050151e+02
6.060126066208e+00	3.000000000000e+02	7.370759989152e+02
6.080050230026e+00	2.500000000000e+02	7.370759947283e+02
6.101016759872e+00	1.000000000000e+02	7.370759947283e+02
6.120927333832e+00	2.000000000000e+02	7.370759878103e+02
6.140813827515e+00	1.000000000000e+02	7.370759811748e+02
6.160730123520e+00	2.500000000000e+02	7.370759753648e+02
6.180501222610e+00	2.000000000000e+02	7.370759753648e+02
6.200673580170e+00	1.000000000000e+02	7.370759728902e+02
6.220824956894e+00	1.500000000000e+02	7.370759665743e+02
6.240196704865e+00	2.000000000000e+02	7.370759603757e+02
6.260798931122e+00	1.000000000000e+02	7.370759555719e+02
6.280262947083e+00	5.000000000000e+01	7.370759555719e+02
6.301207304001e+00	2.000000000000e+02	7.370759494254e+02
6.320902585983e+00	1.500000000000e+02	7.370759432284e+02
6.340553045273e+00	5.000000000000e+01	7.370759365249e+02
6.360015630722e+00	3.000000000000e+02	7.370759361843e+02
6.380433320999e+00	1.500000000000e+02	7.370759345787e+02
6.400823116302e+00	1.500000000000e+02	7.370759281617e+02
6.420771360397e+00	1.500000000000e+02	7.370759219510e+02
6.440430641174e+00	2.500000000000e+02	7.370759164885e+02
6.460413455963e+00	2.000000000000e+02	7.370759164885e+02
6.480152368546e+00	1.000000000000e+02	7.370759130277e+02
6.501670122147e+00	0.000000000000e+00	7.370759067132e+02
6.520799398422e+00	2.500000000000e+02	7.370759000398e+02
6.540819406509e+00	2.500000000000e+02	7.370758942929e+02
6.561722278595e+00	2.500000000000e+02	7.370758894237e+02
6.581700325012e+00	4.000000000000e+02	7.370758873320e+02
6.600818157196e+00	5.000000000000e+01	7.370758844921e+02
6.621291875839e+00	2.000000000000e+02	7.370758781571e+02
6.640805482864e+00	5.000000000000e+01	7.370758766260e+02
6.660751342773e+00	2.000000000000e+02	7.370758747659e+02
6.680769920349e+00	3.000000000000e+02	7.370758694762e+02
6.700891733170e+00	2.000000000000e+02	7.370758640484e+02
6.721141815186e+00	5.000000000000e+02	7.370758584832e+02
6.740866184235e+00	4.000000000000e+02	7.370758529450e+02
6.760900020599e+00	4.500000000000e+02	7.370758472551e+02
6.780170679092e+00	3.000000000000e+02	7.370758469719e+02
6.802136898041e+00	3.000000000000e+02	7.370758408668e+02
6.820505380630e+00	3.000000000000e+02	7.370758353616e+02
6.840844869614e+00	3.000000000000e+02	7.370758294648e+02
6.860803604126e+00	3.500000000000e+02	7.370758236649e+02
6.881132125854e+00	5.000000000000e+02	7.370758177498e+02
6.900837421417e+00	1.500000000000e+02	7.370758174082e+02
6.921663284302e+00	2.500000000000e+02	7.370758127397e+02
6.940695762634e+00	2.500000000000e+02	7.370758075343e+02
6.960753917694e+00	4.500000000000e+02	7.370758014765e+02
6.980441570282e+00	1.000000000000e+02	7.370757992975e+02
7.000388145447e+00	1.000000000000e+02	7.370757990090e+02
7.020678043365e+00	4.500000000000e+02	7.370757931449e+02
7.040835142136e+00	5.000000000000e+02	7.370757871362e+02
7.060820817947e+00	1.500000000000e+02	7.370757808358e+02
7.081516027451e+00	3.000000000000e+02	7.370757795458e+02
7.100505352020e+00	2.000000000000e+02	7.370757790308e+02
7.120668411255e+00	3.000000000000e+02	7.370757737599e+02
7.140223264694e+00	5.000000000000e+02	7.370757683449e+02
7.160177469254e+00	6.000000000000e+02	7.370757619140e+02
7.180787324905e+00	3.500000000000e+02	7.370757603165e+02
7.200368165970e+00	2.500000000000e+02	7.370757568832e+02
7.220753908157e+00	4.500000000000e+02	7.370757513279e+02
7.241027355194e+00	6.000000000000e+02	7.370757457416e+02
7.261252880096e+00	6.000000000000e+02	7.370757410571e+02
7.280314445496e+00	8.500000000000e+02	7.370757410571e+02
7.301392078400e+00	6.500000000000e+02	7.370757361190e+02
7.320716142654e+00	7.500000000000e+02	7.370757301423e+02
7.340847969055e+00	3.000000000000e+02	7.370757225089e+02
7.361101865768e+00	7.000000000000e+02	7.370757213887e+02
7.380701541901e+00	7.500000000000e+02	7.370757199467e+02
7.400152921677e+00	1.150000000000e+03	7.370757143525e+02
7.420838832855e+00	1.000000000000e+03	7.370757075718e+02
7.440447807312e+00	6.500000000000e+02	7.370757004737e+02
7.460843086243e+00	6.500000000000e+02	7.370756941609e+02
7.480760097504e+00	9.000000000000e+02	7.370756910736e+02
7.500318288803e+00	5.000000000000e+02	7.370756910736e+02
7.520242214203e+00	1.000000000000e+03	7.370756854648e+02
7.540829658508e+00	8.500000000000e+02	7.370756786788e+02
7.560781240463e+00	5.000000000000e+02	7.370756721532e+02
7.580361843109e+00	8.500000000000e+02	7.370756705169e+02
7.600630044937e+00	7.000000000000e+02	7.370756677018e+02
7.620507001877e+00	1.000000000000e+03	7.370756618388e+02
7.640682935715e+00	5.500000000000e+02	7.370756548661e+02
7.660830020905e+00	9.000000000000e+02	7.370756478998e+02
7.681050539017e+00	1.150000000000e+03	7.370756414942e+02
7.700796604156e+00	8.500000000000e+02	7.370756396015e+02
7.720314025879e+00	7.500000000000e+02	7.370756392484e+02
7.740815639496e+00	4.500000000000e+02	7.370756317941e+02
7.760774135590e+00	1.100000000000e+03	7.370756291248e+02
7.780741214752e+00	1.150000000000e+03	7.370756291248e+02
7.800894975662e+00	1.750000000000e+03	7.370756227345e+02
7.820645093918e+00	7.000000000000e+02	7.370756160586e+02
7.840239048004e+00	1.100000000000e+03	7.370756093268e+02
7.860208034515e+00	1.550000000000e+03	7.370756089840e+02
7.880132198334e+00	1.150000000000e+03	7.370756066436e+02
7.900269746780e+00	7.000000000000e+02	7.370755998735e+02
7.920626401901e+00	9.000000000000e+02	7.370755933591e+02
7.940742492676e+00	1.250000000000e+03	7.370755870231e+02
7.960889101028e+00	1.350000000000e+03	7.370755806892e+02
7.980485200882e+00	1.150000000000e+03	7.370755780188e+02
8.000956296921e+00	1.050000000000e+03	7.370755776814e+02
8.020936489105e+00	1.050000000000e+03	7.370755709088e+02
8.041217803955e+00	1.300000000000e+03	7.370755644782e+02
8.060311555862e+00	1.550000000000e+03	7.370755587143e+02
8.081193447113e+00	1.250000000000e+03	7.370755526735e+02
8.100716829300e+00	1.450000000000e+03	7.370755479787e+02
8.121206998825e+00	1.050000000000e+03	7.370755479787e+02
8.140790224075e+00	1.500000000000e+03	7.370755448878e+02
8.160854101181e+00	1.400000000000e+03	7.370755399665e+02
8.180781364441e+00	1.350000000000e+03	7.370755326451e+02
8.200685024261e+00	1.300000000000e+03	7.370755280734e+02
8.220884799957e+00	1.450000000000e+03	7.370755280734e+02
8.240831136703e+00	1.250000000000e+03	7.370755214827e+02
8.260786294937e+00	1.450000000000e+03	7.370755148540e+02
8.280227661133e+00	1.000000000000e+03	7.370755095196e+02
8.300092458725e+00	1.150000000000e+03	7.370755095196e+02
8.320363283157e+00	8.500000000000e+02	7.370755095196e+02
8.340830087662e+00	5.000000000000e+01	7.370755034459e+02
8.360339164734e+00	0.000000000000e+00	7.370754969383e+02
8.380736827850e+00	0.000000000000e+00	7.370754905044e+02
8.400756597519e+00	0.000000000000e+00	7.370754901898e+02
8.421014785767e+00	0.000000000000e+00	7.370754874567e+02
8.440587997437e+00	0.000000000000e+00	7.370754808938e+02
8.460828065872e+00	0.000000000000e+00	7.370754748284e+02
8.480162858963e+00	0.000000000000e+00	7.370754709004e+02
8.500725507736e+00	0.000000000000e+00	7.370754709004e+02
8.520904064178e+00	0.000000000000e+00	7.370754709004e+02
8.540830135345e+00	9.000000000000e+02	7.370754673629e+02
8.560953140259e+00	1.300000000000e+03	7.370754558782e+02
8.580935001373e+00	1.350000000000e+03	7.370754481013e+02
8.600859403610e+00	6.000000000000e+02	7.370754427577e+02
8.620789289474e+00	5.000000000000e+02	7.370754424901e+02
8.640599489212e+00	9.000000000000e+02	7.370754381285e+02
8.660315990448e+00	8.500000000000e+02	7.370754320729e+02
8.680236577988e+00	1.050000000000e+03	7.370754320729e+02
8.700242996216e+00	1.000000000000e+03	7.370754278859e+02
8.720483779907e+00	1.000000000000e+03	7.370754225948e+02
8.740502834320e+00	8.000000000000e+02	7.370754160826e+02
8.760808467865e+00	5.500000000000e+02	7.370754097392e+02
8.781233072281e+00	8.500000000000e+02	7.370754038415e+02
8.800325632095e+00	1.000000000000e+03	7.370754021228e+02
8.820942640305e+00	1.150000000000e+03	7.370754005012e+02
8.840714454651e+00	1.100000000000e+03	7.370753941526e+02
8.861170053482e+00	6.000000000000e+02	7.370753864514e+02
8.881015062332e+00	1.250000000000e+03	7.370753815008e+02
8.900835037231e+00	7.500000000000e+02	7.370753815008e+02
8.920792102814e+00	6.500000000000e+02	7.370753779919e+02
8.941208362579e+00	1.100000000000e+03	7.370753717668e+02
8.960158109665e+00	9.000000000000e+02	7.370753643013e+02
8.980326890945e+00	6.500000000000e+02	7.370753611185e+02
9.000123500824e+00	6.000000000000e+02	7.370753611185e+02
9.020721673965e+00	8.500000000000e+02	7.370753555212e+02
9.040673732758e+00	5.000000000000e+02	7.370753497116e+02
9.061163187027e+00	7.000000000000e+02	7.370753430210e+02
9.080253124237e+00	2.500000000000e+02	7.370753369682e+02
9.100984096527e+00	7.000000000000e+02	7.370753316900e+02
