#Saved Data from the class wavemeter_logger_logic on 22.11.2022 at 14h13m09s.
#
#Parameters:
#===========
#
#Start Time (s): 22.11.2022 14h:12min:41s
#Stop Time (s): 22.11.2022 14h:13min:09s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
5.384811878204e+00	2.000000000000e+02	7.370767910142e+02
5.405535697937e+00	1.500000000000e+02	7.370767956023e+02
5.424166440964e+00	2.500000000000e+02	7.370767999566e+02
5.444378614426e+00	1.500000000000e+02	7.370768067555e+02
5.464355468750e+00	1.000000000000e+02	7.370768136875e+02
5.484153985977e+00	3.500000000000e+02	7.370768207670e+02
5.504056215286e+00	2.000000000000e+02	7.370768207670e+02
5.524666547775e+00	2.000000000000e+02	7.370768277608e+02
5.544165611267e+00	1.500000000000e+02	7.370768338664e+02
5.565318346024e+00	2.000000000000e+02	7.370768392582e+02
5.583761692047e+00	0.000000000000e+00	7.370768420286e+02
5.604364156723e+00	3.500000000000e+02	7.370768420286e+02
5.625148296356e+00	2.000000000000e+02	7.370768483412e+02
5.644148349762e+00	5.000000000000e+01	7.370768548731e+02
5.666089296341e+00	0.000000000000e+00	7.370768629900e+02
5.684166669846e+00	5.000000000000e+01	7.370768633588e+02
5.704534530640e+00	2.000000000000e+02	7.370768678281e+02
5.724652528763e+00	1.500000000000e+02	7.370768736384e+02
5.744994640350e+00	5.000000000000e+01	7.370768792221e+02
5.764651060104e+00	1.000000000000e+02	7.370768846814e+02
5.784122228622e+00	2.000000000000e+02	7.370768915331e+02
5.804727315903e+00	1.000000000000e+02	7.370768947108e+02
5.825164079666e+00	5.000000000000e+01	7.370768947108e+02
5.844945907593e+00	1.500000000000e+02	7.370769013380e+02
5.864896059036e+00	2.000000000000e+02	7.370769086960e+02
5.884699106216e+00	3.000000000000e+02	7.370769158568e+02
5.904064178467e+00	1.500000000000e+02	7.370769166306e+02
5.924490690231e+00	1.000000000000e+02	7.370769200928e+02
5.944460391998e+00	1.500000000000e+02	7.370769257039e+02
5.964196920395e+00	3.000000000000e+02	7.370769325943e+02
5.984835386276e+00	2.500000000000e+02	7.370769375903e+02
6.004791498184e+00	1.500000000000e+02	7.370769375903e+02
6.024999141693e+00	5.000000000000e+01	7.370769430950e+02
6.045598506927e+00	5.000000000000e+01	7.370769504862e+02
6.064531803131e+00	5.000000000000e+01	7.370769582655e+02
6.084486007690e+00	1.000000000000e+02	7.370769586678e+02
6.104857683182e+00	5.000000000000e+01	7.370769603945e+02
6.124721527100e+00	1.000000000000e+02	7.370769689932e+02
6.144347667694e+00	5.000000000000e+01	7.370769749183e+02
6.165012359619e+00	1.500000000000e+02	7.370769808842e+02
6.185452461243e+00	5.000000000000e+01	7.370769808842e+02
6.204440116882e+00	1.500000000000e+02	7.370769840665e+02
6.224241733551e+00	1.500000000000e+02	7.370769927485e+02
6.244357347488e+00	3.500000000000e+02	7.370769989350e+02
6.264359474182e+00	0.000000000000e+00	7.370770035452e+02
6.284771442413e+00	1.000000000000e+02	7.370770035452e+02
6.304985523224e+00	1.500000000000e+02	7.370770090867e+02
6.324953317642e+00	2.000000000000e+02	7.370770156595e+02
6.344618558884e+00	5.000000000000e+01	7.370770234511e+02
6.364819049835e+00	1.500000000000e+02	7.370770250688e+02
6.384681224823e+00	0.000000000000e+00	7.370770276373e+02
6.404513120651e+00	1.000000000000e+02	7.370770340772e+02
6.424488067627e+00	1.000000000000e+02	7.370770407992e+02
6.443972110748e+00	0.000000000000e+00	7.370770465825e+02
6.464098691940e+00	1.500000000000e+02	7.370770479804e+02
6.484516859055e+00	2.000000000000e+02	7.370770485731e+02
6.504077196121e+00	5.000000000000e+01	7.370770485731e+02
6.524706840515e+00	2.500000000000e+02	7.370770458817e+02
6.544776439667e+00	2.500000000000e+02	7.370770424515e+02
6.564909458160e+00	5.000000000000e+01	7.370770381296e+02
6.584539175034e+00	1.000000000000e+02	7.370770379154e+02
6.604814767838e+00	5.000000000000e+01	7.370770357931e+02
6.624164104462e+00	1.000000000000e+02	7.370770310521e+02
6.644725561142e+00	0.000000000000e+00	7.370770251409e+02
6.663983345032e+00	5.000000000000e+01	7.370770201926e+02
6.684695482254e+00	1.500000000000e+02	7.370770161972e+02
6.704127788544e+00	0.000000000000e+00	7.370770128305e+02
6.724772691727e+00	2.500000000000e+02	7.370770128305e+02
6.744462013245e+00	5.000000000000e+01	7.370770088238e+02
6.764408349991e+00	2.000000000000e+02	7.370770028884e+02
6.784377813339e+00	1.000000000000e+02	7.370769978986e+02
6.804302930832e+00	2.000000000000e+02	7.370769956539e+02
6.824248313904e+00	2.000000000000e+02	7.370769931206e+02
6.844722986221e+00	1.500000000000e+02	7.370769879183e+02
6.864845037460e+00	1.000000000000e+02	7.370769825383e+02
6.884713172913e+00	0.000000000000e+00	7.370769781237e+02
6.904205083847e+00	5.000000000000e+01	7.370769781237e+02
6.924471855164e+00	5.000000000000e+01	7.370769749804e+02
6.944536924362e+00	2.500000000000e+02	7.370769697929e+02
6.964042186737e+00	1.000000000000e+02	7.370769637241e+02
6.984732389450e+00	2.000000000000e+02	7.370769600400e+02
7.004027128220e+00	1.500000000000e+02	7.370769595478e+02
7.024834871292e+00	2.000000000000e+02	7.370769544263e+02
7.044807434082e+00	5.000000000000e+01	7.370769488412e+02
7.065124988556e+00	1.000000000000e+02	7.370769421630e+02
7.084187269211e+00	0.000000000000e+00	7.370769421630e+02
7.105699539185e+00	1.500000000000e+02	7.370769407183e+02
7.124765396118e+00	1.000000000000e+02	7.370769354373e+02
7.144788265228e+00	3.000000000000e+02	7.370769295270e+02
7.164735078812e+00	5.000000000000e+01	7.370769243535e+02
7.184708356857e+00	1.000000000000e+02	7.370769243535e+02
7.205549955368e+00	1.500000000000e+02	7.370769204107e+02
7.225045681000e+00	1.500000000000e+02	7.370769144055e+02
7.244811296463e+00	1.500000000000e+02	7.370769082811e+02
7.264103889465e+00	5.000000000000e+01	7.370769030605e+02
7.285170316696e+00	1.500000000000e+02	7.370768979793e+02
7.304137468338e+00	0.000000000000e+00	7.370768970082e+02
7.325240850449e+00	2.000000000000e+02	7.370768947285e+02
7.344191789627e+00	1.000000000000e+02	7.370768885478e+02
7.365164041519e+00	2.000000000000e+02	7.370768820861e+02
7.385261058807e+00	5.000000000000e+01	7.370768784342e+02
7.404265165329e+00	5.000000000000e+01	7.370768784342e+02
7.424155712128e+00	2.500000000000e+02	7.370768742022e+02
7.444710969925e+00	2.500000000000e+02	7.370768679198e+02
7.464702606201e+00	1.000000000000e+02	7.370768617146e+02
7.484049797058e+00	1.000000000000e+02	7.370768568674e+02
7.504986763000e+00	1.000000000000e+02	7.370768523224e+02
7.524945020676e+00	2.000000000000e+02	7.370768499435e+02
7.544543266296e+00	2.500000000000e+02	7.370768499435e+02
7.565543174744e+00	5.000000000000e+01	7.370768449900e+02
7.584534406662e+00	2.000000000000e+02	7.370768398429e+02
7.605054140091e+00	0.000000000000e+00	7.370768321918e+02
7.624819755554e+00	5.000000000000e+01	7.370768309835e+02
7.644742250443e+00	2.000000000000e+02	7.370768291733e+02
7.664819478989e+00	1.500000000000e+02	7.370768232814e+02
7.684194326401e+00	5.000000000000e+01	7.370768178850e+02
7.704833984375e+00	1.500000000000e+02	7.370768121694e+02
7.725122690201e+00	1.000000000000e+02	7.370768058764e+02
7.744704961777e+00	5.000000000000e+01	7.370768037295e+02
7.764510154724e+00	2.000000000000e+02	7.370768020041e+02
7.784240245819e+00	1.500000000000e+02	7.370767934675e+02
7.804173707962e+00	2.500000000000e+02	7.370767934675e+02
7.824839115143e+00	1.000000000000e+02	7.370767912894e+02
7.845063686371e+00	1.000000000000e+02	7.370767862104e+02
7.864008903503e+00	5.000000000000e+01	7.370767810545e+02
7.884938716888e+00	1.500000000000e+02	7.370767750399e+02
7.904879808426e+00	2.000000000000e+02	7.370767684502e+02
7.924397706985e+00	5.000000000000e+01	7.370767646750e+02
7.945276737213e+00	3.500000000000e+02	7.370767646750e+02
7.964300632477e+00	1.500000000000e+02	7.370767595649e+02
7.984143495560e+00	1.000000000000e+02	7.370767518394e+02
8.004700660706e+00	5.000000000000e+01	7.370767453320e+02
8.024263143539e+00	3.000000000000e+02	7.370767447458e+02
8.044924974442e+00	2.500000000000e+02	7.370767409708e+02
8.064599275589e+00	2.000000000000e+02	7.370767349547e+02
8.084212303162e+00	1.500000000000e+02	7.370767291273e+02
8.104819774628e+00	1.000000000000e+02	7.370767249453e+02
8.124853849411e+00	2.000000000000e+02	7.370767249453e+02
8.145195484161e+00	1.500000000000e+02	7.370767194784e+02
8.164540290833e+00	1.000000000000e+02	7.370767132090e+02
8.184132099152e+00	2.500000000000e+02	7.370767075377e+02
8.204794406891e+00	5.000000000000e+01	7.370767044766e+02
8.224863529205e+00	1.000000000000e+02	7.370767044766e+02
8.244810342789e+00	1.000000000000e+02	7.370766964340e+02
8.264756441116e+00	1.500000000000e+02	7.370766899150e+02
8.285897731781e+00	3.500000000000e+02	7.370766836972e+02
8.305050134659e+00	3.000000000000e+02	7.370766836972e+02
8.324849128723e+00	0.000000000000e+00	7.370766812299e+02
8.344680070877e+00	2.000000000000e+02	7.370766756857e+02
8.364843845367e+00	1.000000000000e+02	7.370766695043e+02
8.384190797806e+00	1.000000000000e+02	7.370766639458e+02
8.405403375626e+00	3.500000000000e+02	7.370766639458e+02
8.424678087234e+00	5.000000000000e+01	7.370766602672e+02
8.445511341095e+00	1.000000000000e+02	7.370766541685e+02
8.464817762375e+00	4.000000000000e+02	7.370766466685e+02
8.486180543900e+00	1.500000000000e+02	7.370766393181e+02
8.505129575729e+00	2.000000000000e+02	7.370766334787e+02
8.524714708328e+00	2.000000000000e+02	7.370766334787e+02
8.544106483459e+00	2.000000000000e+02	7.370766334787e+02
8.565639495850e+00	1.500000000000e+02	7.370766334787e+02
8.585232257843e+00	5.000000000000e+01	7.370766221450e+02
8.604205846786e+00	2.000000000000e+02	7.370766134518e+02
8.624174118042e+00	1.500000000000e+02	7.370766134518e+02
8.645550251007e+00	1.500000000000e+02	7.370766084404e+02
8.665276288986e+00	2.500000000000e+02	7.370766023924e+02
8.684958696365e+00	0.000000000000e+00	7.370765956890e+02
8.704904079437e+00	1.000000000000e+02	7.370765936632e+02
8.724125385284e+00	1.000000000000e+02	7.370765926529e+02
8.744704246521e+00	2.000000000000e+02	7.370765857051e+02
8.764812469482e+00	2.000000000000e+02	7.370765794822e+02
8.784278631210e+00	1.500000000000e+02	7.370765740684e+02
8.804738521576e+00	1.500000000000e+02	7.370765740684e+02
8.824781417847e+00	3.500000000000e+02	7.370765710115e+02
8.845518112183e+00	1.500000000000e+02	7.370765652525e+02
8.864249229431e+00	1.500000000000e+02	7.370765587122e+02
8.884687423706e+00	3.000000000000e+02	7.370765538323e+02
8.905121088028e+00	2.000000000000e+02	7.370765538323e+02
8.924787998199e+00	2.000000000000e+02	7.370765492047e+02
8.944241285324e+00	2.000000000000e+02	7.370765426961e+02
8.964216947556e+00	1.500000000000e+02	7.370765362656e+02
8.985377788544e+00	2.500000000000e+02	7.370765340274e+02
9.004599094391e+00	3.500000000000e+02	7.370765330613e+02
9.024816513062e+00	2.500000000000e+02	7.370765265744e+02
9.044770479202e+00	1.000000000000e+02	7.370765209291e+02
9.065604925156e+00	2.000000000000e+02	7.370765154955e+02
9.085005283356e+00	3.000000000000e+02	7.370765100161e+02
9.104645252228e+00	5.000000000000e+01	7.370765066705e+02
