#Saved Data from the class wavemeter_logger_logic on 22.11.2022 at 14h19m13s.
#
#Parameters:
#===========
#
#Start Time (s): 22.11.2022 14h:18min:54s
#Stop Time (s): 22.11.2022 14h:19min:13s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
8.952815532684e-01	6.500000000000e+02	7.370756984935e+02
9.159660339355e-01	5.500000000000e+02	7.370757016179e+02
9.354152679443e-01	3.000000000000e+02	7.370757016179e+02
9.553616046906e-01	4.000000000000e+02	7.370757079081e+02
9.753363132477e-01	4.000000000000e+02	7.370757143470e+02
9.959359169006e-01	6.500000000000e+02	7.370757211630e+02
1.015986919403e+00	3.000000000000e+02	7.370757214761e+02
1.035553932190e+00	6.000000000000e+02	7.370757239810e+02
1.055965662003e+00	6.000000000000e+02	7.370757302685e+02
1.075885295868e+00	4.000000000000e+02	7.370757346902e+02
1.095969915390e+00	3.500000000000e+02	7.370757389227e+02
1.116641044617e+00	4.000000000000e+02	7.370757442011e+02
1.136569261551e+00	3.000000000000e+02	7.370757499722e+02
1.155959844589e+00	4.000000000000e+02	7.370757562601e+02
1.175633192062e+00	2.500000000000e+02	7.370757597621e+02
1.195938587189e+00	3.000000000000e+02	7.370757597621e+02
1.215475559235e+00	5.000000000000e+02	7.370757653109e+02
1.235950708389e+00	7.000000000000e+02	7.370757712327e+02
1.256251335144e+00	5.000000000000e+02	7.370757764946e+02
1.276826858521e+00	5.500000000000e+02	7.370757782542e+02
1.296095609665e+00	2.000000000000e+02	7.370757806045e+02
1.316066265106e+00	2.500000000000e+02	7.370757870595e+02
1.336013078690e+00	6.500000000000e+02	7.370757933665e+02
1.355965614319e+00	3.000000000000e+02	7.370757976949e+02
1.375861644745e+00	4.000000000000e+02	7.370757976949e+02
1.395283937454e+00	2.500000000000e+02	7.370758025765e+02
1.415952205658e+00	4.000000000000e+02	7.370758070317e+02
1.435876131058e+00	2.500000000000e+02	7.370758070317e+02
1.456260919571e+00	5.500000000000e+02	7.370758121272e+02
1.476101875305e+00	5.000000000000e+02	7.370758174732e+02
1.495971202850e+00	5.000000000000e+02	7.370758242955e+02
1.515995740891e+00	2.500000000000e+02	7.370758305906e+02
1.535330533981e+00	4.500000000000e+02	7.370758360488e+02
1.555952787399e+00	4.000000000000e+02	7.370758360488e+02
1.575694799423e+00	4.000000000000e+02	7.370758391489e+02
1.595350980759e+00	4.000000000000e+02	7.370758452996e+02
1.615957736969e+00	1.000000000000e+02	7.370758519756e+02
1.635957717896e+00	5.000000000000e+01	7.370758558671e+02
1.655972003937e+00	1.000000000000e+02	7.370758558671e+02
1.675617933273e+00	1.000000000000e+02	7.370758610110e+02
1.695576429367e+00	2.000000000000e+02	7.370758675906e+02
1.715967178345e+00	1.000000000000e+02	7.370758747773e+02
1.736242294312e+00	1.000000000000e+02	7.370758809107e+02
1.755997419357e+00	3.000000000000e+02	7.370758858074e+02
1.775918722153e+00	2.000000000000e+02	7.370758858074e+02
1.796388626099e+00	1.500000000000e+02	7.370758893343e+02
1.816339015961e+00	2.500000000000e+02	7.370758951500e+02
1.835930824280e+00	4.000000000000e+02	7.370759028444e+02
1.855932474136e+00	2.000000000000e+02	7.370759069332e+02
1.876160621643e+00	5.000000000000e+01	7.370759075537e+02
1.895971298218e+00	2.000000000000e+02	7.370759137998e+02
1.916766166687e+00	1.500000000000e+02	7.370759207993e+02
1.935958862305e+00	2.000000000000e+02	7.370759272571e+02
1.955979108810e+00	1.000000000000e+02	7.370759272571e+02
1.976008415222e+00	1.500000000000e+02	7.370759306212e+02
1.995884656906e+00	3.000000000000e+02	7.370759370475e+02
2.015976667404e+00	3.000000000000e+02	7.370759435793e+02
2.035923480988e+00	2.000000000000e+02	7.370759474713e+02
2.055870294571e+00	3.000000000000e+02	7.370759474713e+02
2.075985431671e+00	2.500000000000e+02	7.370759525761e+02
2.095950841904e+00	2.000000000000e+02	7.370759590076e+02
2.115978002548e+00	2.000000000000e+02	7.370759658803e+02
2.135997533798e+00	2.500000000000e+02	7.370759679452e+02
2.155969619751e+00	2.500000000000e+02	7.370759688821e+02
2.175884246826e+00	1.000000000000e+02	7.370759751584e+02
2.195323228836e+00	5.000000000000e+01	7.370759815169e+02
2.215793609619e+00	2.000000000000e+02	7.370759880767e+02
2.236031770706e+00	0.000000000000e+00	7.370759880767e+02
2.255976200104e+00	1.500000000000e+02	7.370759905687e+02
2.275982618332e+00	2.000000000000e+02	7.370759952731e+02
2.295957565308e+00	1.000000000000e+02	7.370760001803e+02
2.315974473953e+00	2.000000000000e+02	7.370760053421e+02
2.335346221924e+00	2.000000000000e+02	7.370760112923e+02
2.355865240097e+00	0.000000000000e+00	7.370760182749e+02
2.375962972641e+00	5.000000000000e+01	7.370760249442e+02
2.395966768265e+00	0.000000000000e+00	7.370760275928e+02
2.415968656540e+00	0.000000000000e+00	7.370760280521e+02
2.436053276062e+00	1.000000000000e+02	7.370760373020e+02
2.455969333649e+00	0.000000000000e+00	7.370760425056e+02
2.475341320038e+00	5.000000000000e+01	7.370760473636e+02
2.495974779129e+00	3.000000000000e+02	7.370760478396e+02
2.515813589096e+00	1.000000000000e+02	7.370760503360e+02
2.536304473877e+00	1.000000000000e+02	7.370760564256e+02
2.555978298187e+00	1.500000000000e+02	7.370760579000e+02
2.575862646103e+00	0.000000000000e+00	7.370760601181e+02
2.595937252045e+00	2.000000000000e+02	7.370760662013e+02
2.615776538849e+00	1.000000000000e+02	7.370760729725e+02
2.635968923569e+00	2.500000000000e+02	7.370760776480e+02
2.655958414078e+00	2.000000000000e+02	7.370760776480e+02
2.675865650177e+00	1.000000000000e+02	7.370760776407e+02
2.695579290390e+00	1.500000000000e+02	7.370760763742e+02
2.715614557266e+00	1.000000000000e+02	7.370760721304e+02
2.735659122467e+00	5.000000000000e+01	7.370760681675e+02
2.755270004272e+00	1.000000000000e+02	7.370760648899e+02
2.775216579437e+00	5.000000000000e+01	7.370760648899e+02
2.795197725296e+00	1.500000000000e+02	7.370760615475e+02
2.815859317780e+00	1.000000000000e+02	7.370760553246e+02
2.835434198380e+00	2.000000000000e+02	7.370760497214e+02
2.855971097946e+00	2.000000000000e+02	7.370760468611e+02
2.875885486603e+00	1.000000000000e+02	7.370760468611e+02
2.895580053329e+00	1.000000000000e+02	7.370760409295e+02
2.915954828262e+00	2.500000000000e+02	7.370760352156e+02
2.936384201050e+00	2.500000000000e+02	7.370760299499e+02
2.955921888351e+00	5.000000000000e+01	7.370760286648e+02
2.975972652435e+00	1.500000000000e+02	7.370760264176e+02
2.995280265808e+00	1.500000000000e+02	7.370760204476e+02
3.015954732895e+00	0.000000000000e+00	7.370760144103e+02
3.035353660583e+00	5.000000000000e+01	7.370760088037e+02
3.056294918060e+00	1.500000000000e+02	7.370760026750e+02
3.075593948364e+00	1.000000000000e+02	7.370760009237e+02
3.096093416214e+00	5.000000000000e+01	7.370759992905e+02
3.116019487381e+00	2.000000000000e+02	7.370759927671e+02
3.135966300964e+00	1.000000000000e+02	7.370759866457e+02
3.155954837799e+00	1.500000000000e+02	7.370759815269e+02
3.175383090973e+00	5.000000000000e+01	7.370759815269e+02
3.195767164230e+00	4.000000000000e+02	7.370759777619e+02
3.215986728668e+00	1.000000000000e+02	7.370759718453e+02
3.236784458160e+00	1.000000000000e+02	7.370759676225e+02
3.255981445312e+00	1.000000000000e+02	7.370759637248e+02
3.275937080383e+00	1.500000000000e+02	7.370759578260e+02
3.296589136124e+00	1.000000000000e+02	7.370759525146e+02
3.316143751144e+00	2.000000000000e+02	7.370759525146e+02
3.335349798203e+00	5.000000000000e+01	7.370759465011e+02
3.355975627899e+00	1.000000000000e+02	7.370759402951e+02
3.375976324081e+00	3.000000000000e+02	7.370759348890e+02
3.395627975464e+00	1.500000000000e+02	7.370759329961e+02
3.415981292725e+00	5.000000000000e+01	7.370759316394e+02
3.436076879501e+00	1.000000000000e+02	7.370759230509e+02
3.455969333649e+00	5.000000000000e+01	7.370759183460e+02
3.475917816162e+00	0.000000000000e+00	7.370759136278e+02
3.495887994766e+00	1.500000000000e+02	7.370759136278e+02
3.516001939774e+00	2.500000000000e+02	7.370759102717e+02
3.535315513611e+00	3.500000000000e+02	7.370759037819e+02
3.555746793747e+00	2.000000000000e+02	7.370758967867e+02
3.575955152512e+00	2.500000000000e+02	7.370758935144e+02
3.595863103867e+00	2.500000000000e+02	7.370758927303e+02
3.615939140320e+00	2.000000000000e+02	7.370758874660e+02
3.635980367661e+00	1.000000000000e+02	7.370758818675e+02
3.655946016312e+00	2.000000000000e+02	7.370758757623e+02
3.676834821701e+00	2.000000000000e+02	7.370758742462e+02
3.695581674576e+00	1.000000000000e+02	7.370758733001e+02
3.715832948685e+00	5.000000000000e+02	7.370758669483e+02
3.735978841782e+00	3.500000000000e+02	7.370758606702e+02
3.755888462067e+00	1.500000000000e+02	7.370758548678e+02
3.776318073273e+00	1.500000000000e+02	7.370758548678e+02
3.795791864395e+00	3.000000000000e+02	7.370758522107e+02
3.815829515457e+00	1.500000000000e+02	7.370758459486e+02
3.835232496262e+00	0.000000000000e+00	7.370758393986e+02
3.855179071426e+00	1.500000000000e+02	7.370758330338e+02
3.876093864441e+00	2.500000000000e+02	7.370758269247e+02
3.895586967468e+00	1.500000000000e+02	7.370758261182e+02
3.915617942810e+00	1.500000000000e+02	7.370758248741e+02
3.936773538589e+00	1.500000000000e+02	7.370758184448e+02
3.955724000931e+00	2.000000000000e+02	7.370758127185e+02
3.975281715393e+00	3.500000000000e+02	7.370758074290e+02
3.995896577835e+00	3.500000000000e+02	7.370758074290e+02
4.015960693359e+00	3.500000000000e+02	7.370758036250e+02
4.035208463669e+00	1.000000000000e+02	7.370757979782e+02
4.055974960327e+00	1.500000000000e+02	7.370757916436e+02
4.076173543930e+00	1.000000000000e+02	7.370757887836e+02
4.095863580704e+00	2.000000000000e+02	7.370757885457e+02
4.115832805634e+00	2.000000000000e+02	7.370757821640e+02
4.135357141495e+00	5.000000000000e+02	7.370757761394e+02
4.155437946320e+00	2.000000000000e+02	7.370757701721e+02
4.175899982452e+00	4.000000000000e+02	7.370757696032e+02
4.195489406586e+00	2.500000000000e+02	7.370757674278e+02
4.215412139893e+00	3.000000000000e+02	7.370757620109e+02
4.235362768173e+00	4.000000000000e+02	7.370757558862e+02
4.255972385406e+00	1.500000000000e+02	7.370757495274e+02
4.275775909424e+00	1.500000000000e+02	7.370757438838e+02
4.295742034912e+00	3.500000000000e+02	7.370757418265e+02
4.315253973007e+00	5.500000000000e+02	7.370757415102e+02
4.335496187210e+00	6.000000000000e+02	7.370757348986e+02
4.356276512146e+00	7.000000000000e+02	7.370757282494e+02
4.376023292542e+00	7.500000000000e+02	7.370757220420e+02
4.395978212357e+00	4.000000000000e+02	7.370757217294e+02
4.415978193283e+00	4.500000000000e+02	7.370757189310e+02
4.436908483505e+00	4.000000000000e+02	7.370757126903e+02
4.455958604813e+00	6.500000000000e+02	7.370757061403e+02
4.475981712341e+00	5.500000000000e+02	7.370757017532e+02
4.495939731598e+00	6.000000000000e+02	7.370757017532e+02
4.515789270401e+00	3.500000000000e+02	7.370756959782e+02
4.535887956619e+00	5.000000000000e+02	7.370756891126e+02
4.555824995041e+00	5.000000000000e+02	7.370756825179e+02
4.575774192810e+00	9.000000000000e+02	7.370756808754e+02
4.595230340958e+00	6.500000000000e+02	7.370756795447e+02
4.615861654282e+00	6.500000000000e+02	7.370756729171e+02
4.635322570801e+00	8.500000000000e+02	7.370756670410e+02
4.655956268311e+00	8.000000000000e+02	7.370756615642e+02
4.675930500031e+00	5.500000000000e+02	7.370756615642e+02
4.695984125137e+00	5.500000000000e+02	7.370756582890e+02
4.716140031815e+00	7.500000000000e+02	7.370756508680e+02
4.735223054886e+00	9.000000000000e+02	7.370756460468e+02
4.755999326706e+00	7.000000000000e+02	7.370756407978e+02
4.775940656662e+00	8.000000000000e+02	7.370756345939e+02
4.795639753342e+00	5.000000000000e+02	7.370756288551e+02
4.816964864731e+00	9.000000000000e+02	7.370756230468e+02
4.835325717926e+00	5.000000000000e+02	7.370756217421e+02
4.855981111526e+00	7.500000000000e+02	7.370756204670e+02
4.875913381577e+00	8.000000000000e+02	7.370756135543e+02
4.895847797394e+00	7.500000000000e+02	7.370756114422e+02
4.915310859680e+00	1.350000000000e+03	7.370756105007e+02
4.936213016510e+00	1.200000000000e+03	7.370756012631e+02
4.955984115601e+00	1.050000000000e+03	7.370755963819e+02
4.975485324860e+00	9.500000000000e+02	7.370755915673e+02
4.995960712433e+00	1.000000000000e+03	7.370755915673e+02
5.015931844711e+00	1.500000000000e+03	7.370755882431e+02
5.036280870438e+00	1.000000000000e+03	7.370755818717e+02
5.055816650391e+00	9.500000000000e+02	7.370755759981e+02
5.076402664185e+00	1.050000000000e+03	7.370755719058e+02
5.095900535583e+00	1.200000000000e+03	7.370755717147e+02
5.115979909897e+00	1.250000000000e+03	7.370755657365e+02
5.136122465134e+00	8.000000000000e+02	7.370755595304e+02
5.155983209610e+00	8.500000000000e+02	7.370755529234e+02
5.175295114517e+00	8.000000000000e+02	7.370755466350e+02
5.195966482162e+00	1.450000000000e+03	7.370755415234e+02
5.215960264206e+00	7.500000000000e+02	7.370755415234e+02
5.235497951508e+00	1.550000000000e+03	7.370755375057e+02
5.256101608276e+00	1.000000000000e+03	7.370755308465e+02
5.276048421860e+00	1.400000000000e+03	7.370755239023e+02
5.295994997025e+00	1.800000000000e+03	7.370755211248e+02
5.315979719162e+00	1.600000000000e+03	7.370755205024e+02
5.335526227951e+00	1.450000000000e+03	7.370755141278e+02
5.355969905853e+00	1.300000000000e+03	7.370755074601e+02
5.375890493393e+00	1.050000000000e+03	7.370755009623e+02
5.395962953568e+00	1.550000000000e+03	7.370755004604e+02
5.415982723236e+00	1.450000000000e+03	7.370754979739e+02
5.437630414963e+00	1.450000000000e+03	7.370754918798e+02
5.455873250961e+00	1.500000000000e+03	7.370754857559e+02
5.475991964340e+00	1.200000000000e+03	7.370754809884e+02
5.495971202850e+00	1.200000000000e+03	7.370754809884e+02
5.515306234360e+00	1.150000000000e+03	7.370754761969e+02
5.535536766052e+00	7.500000000000e+02	7.370754702013e+02
5.555912256241e+00	1.250000000000e+03	7.370754638510e+02
5.576094150543e+00	9.000000000000e+02	7.370754576731e+02
5.595952272415e+00	1.100000000000e+03	7.370754525721e+02
5.616009712219e+00	1.250000000000e+03	7.370754525721e+02
5.635987043381e+00	7.000000000000e+02	7.370754488615e+02
5.655903816223e+00	1.000000000000e+03	7.370754427021e+02
5.676000833511e+00	1.200000000000e+03	7.370754363753e+02
5.695983886719e+00	9.000000000000e+02	7.370754334037e+02
5.715302944183e+00	6.500000000000e+02	7.370754334037e+02
5.735270261765e+00	7.000000000000e+02	7.370754272696e+02
5.755866527557e+00	1.050000000000e+03	7.370754220700e+02
5.776110649109e+00	8.500000000000e+02	7.370754182094e+02
5.795965194702e+00	1.050000000000e+03	7.370754140607e+02
5.815984010696e+00	1.100000000000e+03	7.370754078048e+02
5.835907220840e+00	9.000000000000e+02	7.370754055168e+02
5.855860948563e+00	1.150000000000e+03	7.370754055168e+02
5.875948190689e+00	9.000000000000e+02	7.370754055168e+02
5.895979404449e+00	6.000000000000e+02	7.370754055168e+02
5.915992259979e+00	8.000000000000e+02	7.370753954336e+02
5.935289144516e+00	7.500000000000e+02	7.370753844895e+02
5.955982685089e+00	7.500000000000e+02	7.370753776944e+02
5.975344657898e+00	6.000000000000e+02	7.370753760790e+02
5.995290756226e+00	9.000000000000e+02	7.370753748779e+02
6.016234874725e+00	6.500000000000e+02	7.370753664708e+02
6.035560131073e+00	5.500000000000e+02	7.370753614664e+02
6.055985689163e+00	3.500000000000e+02	7.370753566947e+02
6.075870275497e+00	7.000000000000e+02	7.370753565274e+02
6.095986127853e+00	7.500000000000e+02	7.370753514496e+02
6.115318298340e+00	9.000000000000e+02	7.370753465697e+02
6.135852336884e+00	5.000000000000e+02	7.370753401428e+02
6.156069040298e+00	2.500000000000e+02	7.370753368719e+02
6.175828695297e+00	6.000000000000e+02	7.370753368719e+02
6.195964574814e+00	7.000000000000e+02	7.370753311781e+02
6.215935707092e+00	5.000000000000e+02	7.370753243204e+02
6.235313415527e+00	3.000000000000e+02	7.370753168398e+02
6.255982637405e+00	3.500000000000e+02	7.370753168398e+02
6.275941371918e+00	6.500000000000e+02	7.370753141153e+02
6.295941829681e+00	4.500000000000e+02	7.370753089726e+02
6.315680265427e+00	5.000000000000e+02	7.370753010762e+02
6.335628747940e+00	7.000000000000e+02	7.370752962977e+02
6.355575799942e+00	7.500000000000e+02	7.370752962977e+02
6.375583887100e+00	5.000000000000e+02	7.370752905563e+02
6.395987033844e+00	5.500000000000e+02	7.370752846018e+02
6.415974855423e+00	6.000000000000e+02	7.370752780943e+02
6.436318635941e+00	5.500000000000e+02	7.370752713255e+02
6.455900430679e+00	4.500000000000e+02	7.370752649490e+02
6.475933313370e+00	3.500000000000e+02	7.370752649490e+02
6.495990276337e+00	4.500000000000e+02	7.370752622936e+02
6.515590429306e+00	3.500000000000e+02	7.370752547602e+02
6.536400556564e+00	3.000000000000e+02	7.370752477913e+02
6.555981636047e+00	3.000000000000e+02	7.370752441176e+02
6.575349092484e+00	4.000000000000e+02	7.370752438154e+02
6.595980644226e+00	1.500000000000e+02	7.370752375624e+02
6.615617513657e+00	1.500000000000e+02	7.370752311361e+02
6.635616540909e+00	1.500000000000e+02	7.370752237906e+02
6.655987262726e+00	5.000000000000e+02	7.370752234233e+02
6.675986051559e+00	1.500000000000e+02	7.370752212985e+02
6.695324182510e+00	2.500000000000e+02	7.370752148757e+02
6.715274810791e+00	2.500000000000e+02	7.370752081890e+02
6.735194444656e+00	1.500000000000e+02	7.370752031731e+02
6.755987882614e+00	1.000000000000e+02	7.370752031731e+02
6.775869846344e+00	2.500000000000e+02	7.370752000891e+02
6.795985221863e+00	2.000000000000e+02	7.370751959762e+02
6.815975904465e+00	2.500000000000e+02	7.370751889087e+02
6.836423158646e+00	2.000000000000e+02	7.370751809585e+02
6.855851650238e+00	2.000000000000e+02	7.370751766703e+02
6.875705957413e+00	3.000000000000e+02	7.370751718024e+02
6.895316839218e+00	2.500000000000e+02	7.370751659161e+02
6.915903568268e+00	4.500000000000e+02	7.370751643812e+02
6.935914039612e+00	1.500000000000e+02	7.370751630992e+02
6.955973625183e+00	2.000000000000e+02	7.370751566521e+02
6.975359916687e+00	2.000000000000e+02	7.370751502476e+02
6.995604991913e+00	0.000000000000e+00	7.370751444129e+02
7.016834735870e+00	2.500000000000e+02	7.370751444129e+02
7.035912513733e+00	1.500000000000e+02	7.370751382706e+02
7.055149316788e+00	0.000000000000e+00	7.370751345818e+02
7.076093196869e+00	1.000000000000e+02	7.370751342673e+02
7.096039772034e+00	2.000000000000e+02	7.370751278694e+02
7.115931272507e+00	3.000000000000e+02	7.370751220234e+02
7.135920286179e+00	2.000000000000e+02	7.370751167231e+02
7.155905246735e+00	2.500000000000e+02	7.370751108612e+02
7.175951957703e+00	2.500000000000e+02	7.370751047399e+02
7.195902347565e+00	1.500000000000e+02	7.370751043015e+02
7.215992212296e+00	1.500000000000e+02	7.370751013186e+02
7.235907793045e+00	2.500000000000e+02	7.370750957592e+02
7.256115913391e+00	3.000000000000e+02	7.370750893197e+02
7.275897741318e+00	2.500000000000e+02	7.370750842564e+02
7.295937299728e+00	3.000000000000e+02	7.370750842564e+02
7.316313028336e+00	2.000000000000e+02	7.370750803994e+02
7.335942745209e+00	1.500000000000e+02	7.370750730091e+02
7.355991125107e+00	0.000000000000e+00	7.370750665618e+02
7.375879049301e+00	1.000000000000e+02	7.370750640234e+02
7.395272970200e+00	4.000000000000e+02	7.370750636939e+02
7.415771961212e+00	5.000000000000e+01	7.370750569156e+02
7.435719013214e+00	5.000000000000e+01	7.370750505839e+02
7.456161022186e+00	1.500000000000e+02	7.370750443165e+02
7.475682258606e+00	1.000000000000e+02	7.370750443165e+02
7.495988130569e+00	2.000000000000e+02	7.370750412160e+02
7.515281438828e+00	1.500000000000e+02	7.370750348720e+02
7.536008358002e+00	5.000000000000e+01	7.370750277917e+02
7.555986404419e+00	1.500000000000e+02	7.370750240033e+02
7.575811386108e+00	1.500000000000e+02	7.370750240033e+02
7.595299243927e+00	1.500000000000e+02	7.370750183476e+02
7.615935087204e+00	1.000000000000e+02	7.370750117354e+02
7.636351585388e+00	0.000000000000e+00	7.370750059003e+02
7.655895471573e+00	0.000000000000e+00	7.370750000425e+02
7.675272703171e+00	1.000000000000e+02	7.370749947271e+02
7.695889234543e+00	1.500000000000e+02	7.370749947271e+02
7.715977668762e+00	1.500000000000e+02	7.370749908247e+02
7.735244750977e+00	1.000000000000e+02	7.370749850273e+02
7.755954504013e+00	1.000000000000e+02	7.370749785155e+02
7.775283098221e+00	5.000000000000e+01	7.370749749467e+02
7.795229673386e+00	1.500000000000e+02	7.370749749467e+02
7.815209865570e+00	2.000000000000e+02	7.370749706331e+02
7.835383415222e+00	1.000000000000e+02	7.370749673718e+02
7.855991363525e+00	2.500000000000e+02	7.370749674957e+02
7.875962257385e+00	5.000000000000e+01	7.370749675138e+02
7.895516157150e+00	1.000000000000e+02	7.370749685412e+02
7.915493011475e+00	2.000000000000e+02	7.370749719996e+02
7.935691356659e+00	5.000000000000e+01	7.370749763030e+02
7.956019878387e+00	1.000000000000e+02	7.370749800570e+02
7.975338697433e+00	5.000000000000e+01	7.370749800570e+02
7.995814561844e+00	1.500000000000e+02	7.370749834263e+02
8.015737771988e+00	0.000000000000e+00	7.370749888253e+02
8.035706996918e+00	1.000000000000e+02	7.370749947543e+02
8.055631875992e+00	5.000000000000e+01	7.370749974129e+02
8.075602769852e+00	0.000000000000e+00	7.370749974129e+02
8.095547437668e+00	5.000000000000e+01	7.370750026382e+02
8.115936517715e+00	5.000000000000e+01	7.370750084514e+02
8.135915040970e+00	1.500000000000e+02	7.370750143724e+02
8.155833721161e+00	1.500000000000e+02	7.370750194192e+02
8.175804376602e+00	1.000000000000e+02	7.370750243289e+02
8.195995330811e+00	1.500000000000e+02	7.370750248158e+02
8.215936899185e+00	2.000000000000e+02	7.370750292321e+02
8.236032247543e+00	1.500000000000e+02	7.370750349415e+02
8.255987405777e+00	5.000000000000e+01	7.370750412509e+02
8.275751829147e+00	1.000000000000e+02	7.370750434639e+02
8.295984268188e+00	3.500000000000e+02	7.370750440981e+02
8.315997123718e+00	1.500000000000e+02	7.370750483410e+02
8.335166692734e+00	1.500000000000e+02	7.370750524051e+02
8.355428934097e+00	1.500000000000e+02	7.370750590497e+02
8.375182867050e+00	1.500000000000e+02	7.370750646901e+02
8.395991325378e+00	0.000000000000e+00	7.370750698013e+02
8.415405273438e+00	1.500000000000e+02	7.370750710265e+02
8.435884952545e+00	1.500000000000e+02	7.370750727602e+02
8.455955743790e+00	5.000000000000e+01	7.370750799210e+02
8.475978612900e+00	2.000000000000e+02	7.370750859665e+02
8.495981693268e+00	1.000000000000e+02	7.370750905348e+02
8.515928268433e+00	5.000000000000e+01	7.370750907755e+02
8.535760164261e+00	5.000000000000e+01	7.370750955630e+02
8.555923700333e+00	5.000000000000e+01	7.370751006305e+02
8.575994491577e+00	1.000000000000e+02	7.370751074883e+02
8.595991373062e+00	0.000000000000e+00	7.370751098742e+02
8.615908384323e+00	2.000000000000e+02	7.370751103188e+02
8.636613845825e+00	2.500000000000e+02	7.370751176033e+02
8.656007289886e+00	1.000000000000e+02	7.370751232898e+02
8.675775289536e+00	4.500000000000e+02	7.370751285688e+02
8.695910930634e+00	3.000000000000e+02	7.370751290739e+02
8.716012954712e+00	2.000000000000e+02	7.370751314289e+02
8.736294507980e+00	3.500000000000e+02	7.370751373798e+02
8.755212306976e+00	3.500000000000e+02	7.370751435211e+02
8.775993824005e+00	4.500000000000e+02	7.370751501702e+02
8.795993328094e+00	3.500000000000e+02	7.370751558484e+02
8.815592288971e+00	2.000000000000e+02	7.370751575909e+02
8.835947275162e+00	5.500000000000e+02	7.370751584933e+02
8.855855941772e+00	3.500000000000e+02	7.370751673764e+02
8.875828027725e+00	2.000000000000e+02	7.370751724652e+02
8.895777702332e+00	5.000000000000e+01	7.370751770364e+02
8.916024684906e+00	1.500000000000e+02	7.370751770364e+02
8.935496091843e+00	5.000000000000e+01	7.370751804014e+02
8.956004381180e+00	3.000000000000e+02	7.370751864712e+02
8.975981712341e+00	2.500000000000e+02	7.370751929777e+02
8.995996475220e+00	2.500000000000e+02	7.370751959920e+02
9.015276908875e+00	2.000000000000e+02	7.370751959920e+02
9.035943984985e+00	5.000000000000e+02	7.370752015140e+02
9.055930137634e+00	3.500000000000e+02	7.370752074627e+02
9.075850248337e+00	2.500000000000e+02	7.370752143948e+02
9.095912694931e+00	5.500000000000e+02	7.370752154368e+02
9.116001367569e+00	4.000000000000e+02	7.370752173967e+02
