#Saved Data from the class wavemeter_logger_logic on 22.11.2022 at 14h10m45s.
#
#Parameters:
#===========
#
#Start Time (s): 22.11.2022 14h:10min:25s
#Stop Time (s): 22.11.2022 14h:10min:45s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
2.543742418289e+00	2.000000000000e+02	7.370751728000e+02
2.563175201416e+00	5.500000000000e+02	7.370751655072e+02
2.583355426788e+00	5.000000000000e+02	7.370751647676e+02
2.602662324905e+00	2.500000000000e+02	7.370751617739e+02
2.622739553452e+00	2.500000000000e+02	7.370751538107e+02
2.642709493637e+00	1.000000000000e+02	7.370751458901e+02
2.663080215454e+00	5.000000000000e+02	7.370751433487e+02
2.683396100998e+00	5.000000000000e+02	7.370751433487e+02
2.703284502029e+00	2.500000000000e+02	7.370751389611e+02
2.723271608353e+00	5.000000000000e+01	7.370751330957e+02
2.742744207382e+00	1.500000000000e+02	7.370751264692e+02
2.763401508331e+00	3.500000000000e+02	7.370751192813e+02
2.782645940781e+00	2.000000000000e+02	7.370751124361e+02
2.803787946701e+00	2.000000000000e+02	7.370751124361e+02
2.823286294937e+00	1.000000000000e+02	7.370751092203e+02
2.843334197998e+00	1.000000000000e+02	7.370751024550e+02
2.862612247467e+00	3.000000000000e+02	7.370750955107e+02
2.883290529251e+00	2.000000000000e+02	7.370750911443e+02
2.903055429459e+00	2.500000000000e+02	7.370750911443e+02
2.923296213150e+00	1.500000000000e+02	7.370750898627e+02
2.942881822586e+00	3.000000000000e+02	7.370750838794e+02
2.962714433670e+00	5.000000000000e+02	7.370750772807e+02
2.983226537704e+00	1.000000000000e+02	7.370750699700e+02
3.003179788589e+00	2.000000000000e+02	7.370750623794e+02
3.022509813309e+00	1.000000000000e+02	7.370750589663e+02
3.043568134308e+00	2.500000000000e+02	7.370750589663e+02
3.063265562057e+00	2.000000000000e+02	7.370750497062e+02
3.083312273026e+00	2.500000000000e+02	7.370750485960e+02
3.103442192078e+00	1.500000000000e+02	7.370750468910e+02
3.123332500458e+00	2.000000000000e+02	7.370750418203e+02
3.143297195435e+00	1.500000000000e+02	7.370750361055e+02
3.163397312164e+00	2.000000000000e+02	7.370750288817e+02
3.183172702789e+00	2.000000000000e+02	7.370750218207e+02
3.202577352524e+00	3.000000000000e+02	7.370750174487e+02
3.223309755325e+00	1.500000000000e+02	7.370750174487e+02
3.242985725403e+00	2.000000000000e+02	7.370750121182e+02
3.262652635574e+00	2.500000000000e+02	7.370750060036e+02
3.283390045166e+00	3.000000000000e+02	7.370749989510e+02
3.302614212036e+00	5.000000000000e+01	7.370749973203e+02
3.323183298111e+00	5.000000000000e+01	7.370749944744e+02
3.343636274338e+00	2.000000000000e+02	7.370749877657e+02
3.362687110901e+00	3.000000000000e+02	7.370749813994e+02
3.383133172989e+00	1.500000000000e+02	7.370749751157e+02
3.402863025665e+00	1.500000000000e+02	7.370749698135e+02
3.423337459564e+00	0.000000000000e+00	7.370749673945e+02
3.442958354950e+00	1.000000000000e+02	7.370749670799e+02
3.463285207748e+00	1.000000000000e+02	7.370749607258e+02
3.483392000198e+00	5.000000000000e+01	7.370749542053e+02
3.502604961395e+00	0.000000000000e+00	7.370749476994e+02
3.523315906525e+00	5.000000000000e+01	7.370749468915e+02
3.542556524277e+00	1.000000000000e+02	7.370749448597e+02
3.564061403275e+00	2.500000000000e+02	7.370749387071e+02
3.583060026169e+00	5.000000000000e+01	7.370749318784e+02
3.603308916092e+00	1.500000000000e+02	7.370749271695e+02
3.623305797577e+00	2.500000000000e+02	7.370749271695e+02
3.643024444580e+00	5.000000000000e+01	7.370749224812e+02
3.663455963135e+00	1.000000000000e+02	7.370749163994e+02
3.683339834213e+00	1.000000000000e+02	7.370749106349e+02
3.702680587769e+00	1.500000000000e+02	7.370749079240e+02
3.722627639771e+00	0.000000000000e+00	7.370749072540e+02
3.742573738098e+00	5.000000000000e+01	7.370749005672e+02
3.762483835220e+00	1.500000000000e+02	7.370748942006e+02
3.783408880234e+00	0.000000000000e+00	7.370748877616e+02
3.803400516510e+00	2.500000000000e+02	7.370748877616e+02
3.823325872421e+00	1.000000000000e+02	7.370748847423e+02
3.843403816223e+00	5.000000000000e+01	7.370748781831e+02
3.863391876221e+00	2.000000000000e+02	7.370748716697e+02
3.883408069611e+00	2.000000000000e+02	7.370748676155e+02
3.902664661407e+00	5.000000000000e+01	7.370748676155e+02
3.923317670822e+00	0.000000000000e+00	7.370748637311e+02
3.943840980530e+00	5.000000000000e+01	7.370748592182e+02
3.963408231735e+00	1.000000000000e+02	7.370748535874e+02
3.983284473419e+00	1.500000000000e+02	7.370748467493e+02
4.003976583481e+00	5.000000000000e+01	7.370748371688e+02
4.023348808289e+00	1.500000000000e+02	7.370748371688e+02
4.043974399567e+00	1.500000000000e+02	7.370748345247e+02
4.062899351120e+00	0.000000000000e+00	7.370748294914e+02
4.082839012146e+00	0.000000000000e+00	7.370748222804e+02
4.102790832520e+00	1.500000000000e+02	7.370748162471e+02
4.123343467712e+00	2.500000000000e+02	7.370748162471e+02
4.142915964127e+00	1.000000000000e+02	7.370748141076e+02
4.163465261459e+00	5.000000000000e+01	7.370748071117e+02
4.183753013611e+00	0.000000000000e+00	7.370748000910e+02
4.203333616257e+00	5.000000000000e+01	7.370747951374e+02
4.222729921341e+00	1.000000000000e+02	7.370747951374e+02
4.243003368378e+00	5.000000000000e+01	7.370747904800e+02
4.263227462769e+00	1.000000000000e+02	7.370747836519e+02
4.282781600952e+00	1.000000000000e+02	7.370747755004e+02
4.303412914276e+00	1.500000000000e+02	7.370747697343e+02
4.323270559311e+00	2.000000000000e+02	7.370747648426e+02
4.342864274979e+00	1.000000000000e+02	7.370747648426e+02
4.363904714584e+00	1.000000000000e+02	7.370747610711e+02
4.383115053177e+00	2.000000000000e+02	7.370747549291e+02
4.403340101242e+00	5.000000000000e+01	7.370747483995e+02
4.422620058060e+00	1.000000000000e+02	7.370747444332e+02
4.442934989929e+00	0.000000000000e+00	7.370747444332e+02
4.462742805481e+00	5.000000000000e+01	7.370747389361e+02
4.483389616013e+00	5.000000000000e+01	7.370747348244e+02
4.503438711166e+00	5.000000000000e+01	7.370747346670e+02
4.522875547409e+00	1.000000000000e+02	7.370747346357e+02
4.543011188507e+00	2.500000000000e+02	7.370747359592e+02
4.563130378723e+00	1.000000000000e+02	7.370747391852e+02
4.583081722260e+00	1.000000000000e+02	7.370747440760e+02
4.602404594421e+00	0.000000000000e+00	7.370747473679e+02
4.623568534851e+00	1.000000000000e+02	7.370747473679e+02
4.643189430237e+00	5.000000000000e+01	7.370747508808e+02
4.662520170212e+00	0.000000000000e+00	7.370747559232e+02
4.683390617371e+00	1.000000000000e+02	7.370747622472e+02
4.703395366669e+00	5.000000000000e+01	7.370747678045e+02
4.723924398422e+00	5.000000000000e+01	7.370747729663e+02
4.743236541748e+00	3.000000000000e+02	7.370747729663e+02
4.762934446335e+00	1.500000000000e+02	7.370747756335e+02
4.782802343369e+00	1.500000000000e+02	7.370747809376e+02
4.802749872208e+00	1.000000000000e+02	7.370747817305e+02
4.823317050934e+00	5.000000000000e+01	7.370747817305e+02
4.843333482742e+00	2.500000000000e+02	7.370747817305e+02
4.862562417984e+00	1.500000000000e+02	7.370747900327e+02
4.883593082428e+00	1.000000000000e+02	7.370748016729e+02
4.903533697128e+00	5.000000000000e+01	7.370748082719e+02
4.923330068588e+00	1.500000000000e+02	7.370748106225e+02
4.943222999573e+00	1.500000000000e+02	7.370748109586e+02
4.963188409805e+00	1.000000000000e+02	7.370748176748e+02
4.983282804489e+00	2.500000000000e+02	7.370748239237e+02
5.003124952316e+00	1.000000000000e+02	7.370748293468e+02
5.023168563843e+00	5.000000000000e+01	7.370748293468e+02
5.043282270432e+00	5.000000000000e+01	7.370748328569e+02
5.063393831253e+00	1.500000000000e+02	7.370748387120e+02
5.082946538925e+00	1.000000000000e+02	7.370748448989e+02
5.103334665298e+00	5.000000000000e+01	7.370748488320e+02
5.123308897018e+00	1.000000000000e+02	7.370748488320e+02
5.143255233765e+00	0.000000000000e+00	7.370748535001e+02
5.163232803345e+00	0.000000000000e+00	7.370748592166e+02
5.183310508728e+00	1.500000000000e+02	7.370748658233e+02
5.203403949738e+00	5.000000000000e+01	7.370748676861e+02
5.223304986954e+00	5.000000000000e+01	7.370748688756e+02
5.243402004242e+00	1.000000000000e+02	7.370748752800e+02
5.263116836548e+00	1.000000000000e+02	7.370748811198e+02
5.282964944839e+00	2.000000000000e+02	7.370748867545e+02
5.303334951401e+00	5.000000000000e+01	7.370748931080e+02
5.323251724243e+00	5.000000000000e+01	7.370748958458e+02
5.343021154404e+00	1.000000000000e+02	7.370748958458e+02
5.362637281418e+00	2.000000000000e+02	7.370748997457e+02
5.382987737656e+00	1.000000000000e+02	7.370749040082e+02
5.403237819672e+00	5.000000000000e+01	7.370749093247e+02
5.423241853714e+00	0.000000000000e+00	7.370749151001e+02
5.443382740021e+00	2.000000000000e+02	7.370749214353e+02
5.464089155197e+00	1.000000000000e+02	7.370749238803e+02
5.484035968781e+00	1.500000000000e+02	7.370749238803e+02
5.503002882004e+00	2.500000000000e+02	7.370749286240e+02
5.523364067078e+00	3.000000000000e+02	7.370749345117e+02
5.543391942978e+00	2.500000000000e+02	7.370749395447e+02
5.563325881958e+00	3.000000000000e+02	7.370749452100e+02
5.583020210266e+00	5.000000000000e+01	7.370749529077e+02
5.603404045105e+00	1.000000000000e+02	7.370749529077e+02
5.623229026794e+00	2.500000000000e+02	7.370749554501e+02
5.643203973770e+00	1.000000000000e+02	7.370749613256e+02
5.663240194321e+00	2.000000000000e+02	7.370749672659e+02
5.682998895645e+00	1.000000000000e+02	7.370749719470e+02
5.703353643417e+00	2.500000000000e+02	7.370749719470e+02
5.723310232162e+00	2.500000000000e+02	7.370749778116e+02
5.743164062500e+00	1.500000000000e+02	7.370749836845e+02
5.763283729553e+00	1.500000000000e+02	7.370749895822e+02
5.784876823425e+00	2.000000000000e+02	7.370749909987e+02
5.803330659866e+00	3.500000000000e+02	7.370749922820e+02
5.823309421539e+00	5.000000000000e+01	7.370749981483e+02
5.843478441238e+00	2.500000000000e+02	7.370750042745e+02
5.862478971481e+00	2.000000000000e+02	7.370750101679e+02
5.883279085159e+00	1.000000000000e+02	7.370750101679e+02
5.903407335281e+00	3.000000000000e+02	7.370750126310e+02
5.923285484314e+00	2.500000000000e+02	7.370750186304e+02
5.942843675613e+00	1.000000000000e+02	7.370750249992e+02
5.963386535645e+00	1.500000000000e+02	7.370750299529e+02
5.984012842178e+00	3.500000000000e+02	7.370750299529e+02
6.003399133682e+00	1.000000000000e+02	7.370750355945e+02
6.023331880569e+00	1.500000000000e+02	7.370750421914e+02
6.043150186539e+00	1.500000000000e+02	7.370750479599e+02
6.063017368317e+00	2.500000000000e+02	7.370750500119e+02
6.083283424377e+00	2.000000000000e+02	7.370750512840e+02
6.103296279907e+00	1.500000000000e+02	7.370750576934e+02
6.122518777847e+00	5.000000000000e+01	7.370750641849e+02
6.144023418427e+00	3.500000000000e+02	7.370750716820e+02
6.163282155991e+00	2.000000000000e+02	7.370750775251e+02
6.183397054672e+00	2.000000000000e+02	7.370750811451e+02
6.203406333923e+00	2.500000000000e+02	7.370750811451e+02
6.222868442535e+00	3.500000000000e+02	7.370750870941e+02
6.243139982224e+00	2.000000000000e+02	7.370750942022e+02
6.262875318527e+00	2.500000000000e+02	7.370751011137e+02
6.283107757568e+00	1.500000000000e+02	7.370751024940e+02
6.302664756775e+00	4.000000000000e+02	7.370751042065e+02
6.323012590408e+00	1.500000000000e+02	7.370751110972e+02
6.343016624451e+00	2.000000000000e+02	7.370751175892e+02
6.363027095795e+00	5.000000000000e+01	7.370751230245e+02
6.383310556412e+00	4.000000000000e+02	7.370751230245e+02
6.403396606445e+00	3.000000000000e+02	7.370751271835e+02
6.422752141953e+00	4.500000000000e+02	7.370751332174e+02
6.443271398544e+00	1.500000000000e+02	7.370751397282e+02
6.463243007660e+00	3.500000000000e+02	7.370751426989e+02
6.482978343964e+00	3.000000000000e+02	7.370751426989e+02
6.503287792206e+00	2.500000000000e+02	7.370751475652e+02
6.523252725601e+00	2.500000000000e+02	7.370751534163e+02
6.544081926346e+00	5.000000000000e+01	7.370751592313e+02
6.563282489777e+00	2.500000000000e+02	7.370751648710e+02
6.583228588104e+00	5.000000000000e+02	7.370751713271e+02
6.603186130524e+00	4.000000000000e+02	7.370751726184e+02
6.623330593109e+00	2.000000000000e+02	7.370751750378e+02
6.643329858780e+00	5.500000000000e+02	7.370751809479e+02
6.663035869598e+00	4.500000000000e+02	7.370751863506e+02
6.682446718216e+00	2.500000000000e+02	7.370751915620e+02
6.703392505646e+00	3.000000000000e+02	7.370751918298e+02
6.723282575607e+00	1.500000000000e+02	7.370751959702e+02
6.743408441544e+00	2.000000000000e+02	7.370752011482e+02
6.763020038605e+00	4.000000000000e+02	7.370752092679e+02
6.782780408859e+00	2.500000000000e+02	7.370752152403e+02
6.803407430649e+00	2.500000000000e+02	7.370752206166e+02
6.823320388794e+00	3.000000000000e+02	7.370752211438e+02
6.843524217606e+00	4.000000000000e+02	7.370752249440e+02
6.862478017807e+00	3.000000000000e+02	7.370752296126e+02
6.883384943008e+00	3.500000000000e+02	7.370752363039e+02
6.903419256210e+00	7.000000000000e+02	7.370752404375e+02
6.922821044922e+00	4.500000000000e+02	7.370752404375e+02
6.943063735962e+00	4.500000000000e+02	7.370752450244e+02
6.963224887848e+00	4.000000000000e+02	7.370752511337e+02
6.983007431030e+00	6.000000000000e+02	7.370752573160e+02
7.003391027451e+00	6.000000000000e+02	7.370752596880e+02
7.022868394852e+00	5.000000000000e+02	7.370752602771e+02
7.043390989304e+00	5.000000000000e+02	7.370752669418e+02
7.063012838364e+00	3.000000000000e+02	7.370752728654e+02
7.082920551300e+00	1.500000000000e+02	7.370752785159e+02
7.103395223618e+00	6.000000000000e+02	7.370752785159e+02
7.122919082642e+00	6.000000000000e+02	7.370752812709e+02
7.144046068192e+00	5.000000000000e+02	7.370752876698e+02
7.163227319717e+00	5.000000000000e+02	7.370752944803e+02
7.183118343353e+00	6.000000000000e+02	7.370752987209e+02
7.203402996063e+00	6.000000000000e+02	7.370752987209e+02
7.222500085831e+00	5.000000000000e+02	7.370753039604e+02
7.243982315063e+00	6.000000000000e+02	7.370753107730e+02
7.263069629669e+00	5.500000000000e+02	7.370753165432e+02
7.283024072647e+00	7.000000000000e+02	7.370753177493e+02
7.302970647812e+00	4.500000000000e+02	7.370753196428e+02
7.322945594788e+00	4.000000000000e+02	7.370753259636e+02
7.342659711838e+00	6.500000000000e+02	7.370753318920e+02
7.362971305847e+00	1.150000000000e+03	7.370753377948e+02
7.383398056030e+00	7.000000000000e+02	7.370753433278e+02
7.403407573700e+00	9.500000000000e+02	7.370753467416e+02
7.423284769058e+00	7.500000000000e+02	7.370753467416e+02
7.443402051926e+00	8.000000000000e+02	7.370753494778e+02
7.462971925735e+00	8.500000000000e+02	7.370753555692e+02
7.483308792114e+00	9.500000000000e+02	7.370753635059e+02
7.504170417786e+00	1.200000000000e+03	7.370753672761e+02
7.523316383362e+00	9.500000000000e+02	7.370753672761e+02
7.543016672134e+00	9.000000000000e+02	7.370753723978e+02
7.564852476120e+00	1.000000000000e+03	7.370753794516e+02
7.582791566849e+00	1.150000000000e+03	7.370753851471e+02
7.603389024734e+00	1.250000000000e+03	7.370753874261e+02
7.623283624649e+00	1.250000000000e+03	7.370753900905e+02
7.643418788910e+00	1.100000000000e+03	7.370753956068e+02
7.663346052170e+00	1.150000000000e+03	7.370754015782e+02
7.683293104172e+00	6.500000000000e+02	7.370754078222e+02
7.703094005585e+00	9.000000000000e+02	7.370754139305e+02
7.723291397095e+00	9.000000000000e+02	7.370754171286e+02
7.743320703506e+00	1.250000000000e+03	7.370754194092e+02
7.763404130936e+00	9.500000000000e+02	7.370754240202e+02
7.783408641815e+00	6.500000000000e+02	7.370754266996e+02
7.804111480713e+00	1.050000000000e+03	7.370754277809e+02
7.823020696640e+00	1.400000000000e+03	7.370754329478e+02
7.842689275742e+00	1.500000000000e+03	7.370754388314e+02
7.863287925720e+00	1.150000000000e+03	7.370754467207e+02
7.883394956589e+00	0.000000000000e+00	7.370754536771e+02
7.903340101242e+00	0.000000000000e+00	7.370754601333e+02
7.923283576965e+00	0.000000000000e+00	7.370754660858e+02
7.943316459656e+00	8.500000000000e+02	7.370754682595e+02
7.962992906570e+00	1.350000000000e+03	7.370754702416e+02
7.984122991562e+00	6.500000000000e+02	7.370754754249e+02
8.003615140915e+00	1.000000000000e+03	7.370754814436e+02
8.022562980652e+00	1.150000000000e+03	7.370754886288e+02
8.042531490326e+00	2.100000000000e+03	7.370754886288e+02
8.062575578690e+00	2.150000000000e+03	7.370754927800e+02
8.083116292953e+00	1.450000000000e+03	7.370754988775e+02
8.103391885757e+00	1.400000000000e+03	7.370755049000e+02
8.123327970505e+00	1.500000000000e+03	7.370755090633e+02
8.143406629562e+00	1.450000000000e+03	7.370755090633e+02
8.163312435150e+00	1.100000000000e+03	7.370755151727e+02
8.182994604111e+00	8.500000000000e+02	7.370755219671e+02
8.203404188156e+00	1.850000000000e+03	7.370755291616e+02
8.223107576370e+00	1.300000000000e+03	7.370755295132e+02
8.242833137512e+00	2.100000000000e+03	7.370755307869e+02
8.263343334198e+00	1.500000000000e+03	7.370755372243e+02
8.283408164978e+00	1.450000000000e+03	7.370755442807e+02
8.303409814835e+00	1.850000000000e+03	7.370755508168e+02
8.323330879211e+00	1.800000000000e+03	7.370755508168e+02
8.343329429626e+00	1.650000000000e+03	7.370755528554e+02
8.362924575806e+00	1.950000000000e+03	7.370755608553e+02
8.382894039154e+00	1.200000000000e+03	7.370755675794e+02
8.402841567993e+00	2.000000000000e+03	7.370755712661e+02
8.423101663589e+00	1.450000000000e+03	7.370755712661e+02
8.443414688110e+00	1.850000000000e+03	7.370755775534e+02
8.462783336639e+00	1.450000000000e+03	7.370755836886e+02
8.483236789703e+00	1.800000000000e+03	7.370755899396e+02
8.503305912018e+00	1.450000000000e+03	7.370755909286e+02
8.523310899734e+00	1.500000000000e+03	7.370755941737e+02
8.543396711349e+00	1.750000000000e+03	7.370756022476e+02
8.563194751740e+00	1.350000000000e+03	7.370756098005e+02
8.583702564240e+00	1.800000000000e+03	7.370756101152e+02
8.602538347244e+00	1.250000000000e+03	7.370756159133e+02
8.622498989105e+00	1.550000000000e+03	7.370756198850e+02
8.643390178680e+00	1.900000000000e+03	7.370756198850e+02
8.662760972977e+00	1.600000000000e+03	7.370756227201e+02
8.682866334915e+00	1.100000000000e+03	7.370756282823e+02
8.703290462494e+00	1.550000000000e+03	7.370756374940e+02
8.723308086395e+00	1.450000000000e+03	7.370756385502e+02
8.743132352829e+00	1.450000000000e+03	7.370756385502e+02
8.763078927994e+00	1.050000000000e+03	7.370756433727e+02
8.783433675766e+00	9.500000000000e+02	7.370756497711e+02
8.803392887115e+00	1.250000000000e+03	7.370756566267e+02
8.823328256607e+00	1.450000000000e+03	7.370756584825e+02
8.843302726746e+00	1.050000000000e+03	7.370756599455e+02
8.863117218018e+00	1.150000000000e+03	7.370756672530e+02
8.884397983551e+00	1.000000000000e+03	7.370756746040e+02
8.903366565704e+00	9.500000000000e+02	7.370756803116e+02
8.923321723938e+00	1.300000000000e+03	7.370756853982e+02
8.943400859833e+00	9.500000000000e+02	7.370756879684e+02
8.963434934616e+00	1.000000000000e+03	7.370756879684e+02
8.983217954636e+00	9.500000000000e+02	7.370756939170e+02
9.003024816513e+00	6.500000000000e+02	7.370757004479e+02
9.023311138153e+00	9.500000000000e+02	7.370757077061e+02
9.042568445206e+00	1.000000000000e+03	7.370757084340e+02
9.063274145126e+00	1.400000000000e+03	7.370757107862e+02
9.083246469498e+00	1.100000000000e+03	7.370757168389e+02
9.103159666061e+00	9.500000000000e+02	7.370757244300e+02
