#Saved Data from the class wavemeter_logger_logic on 02.12.2022 at 16h59m28s.
#
#Parameters:
#===========
#
#Start Time (s): 02.12.2022 16h:58min:46s
#Stop Time (s): 02.12.2022 16h:59min:28s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
2.077306985855e+00	4.500000000000e+03	7.370372358758e+02
2.097466707230e+00	4.200000000000e+03	7.370372358758e+02
2.117406606674e+00	5.400000000000e+03	7.370372342088e+02
2.137350082397e+00	5.800000000000e+03	7.370372316436e+02
2.157305240631e+00	3.300000000000e+03	7.370372285665e+02
2.177246093750e+00	4.850000000000e+03	7.370372256411e+02
2.198204755783e+00	4.350000000000e+03	7.370372227580e+02
2.217116832733e+00	5.250000000000e+03	7.370372226261e+02
2.237086057663e+00	5.000000000000e+03	7.370372203102e+02
2.258030414581e+00	4.100000000000e+03	7.370372149060e+02
2.277976989746e+00	5.500000000000e+03	7.370372141339e+02
2.297926187515e+00	2.950000000000e+03	7.370372127480e+02
2.317846536636e+00	4.600000000000e+03	7.370372093923e+02
2.337820291519e+00	4.100000000000e+03	7.370372069534e+02
2.357739686966e+00	3.600000000000e+03	7.370372044210e+02
2.377709388733e+00	4.100000000000e+03	7.370372016961e+02
2.397632837296e+00	3.850000000000e+03	7.370372011547e+02
2.417580366135e+00	4.100000000000e+03	7.370372003253e+02
2.437549352646e+00	3.600000000000e+03	7.370371975466e+02
2.457482814789e+00	4.350000000000e+03	7.370371944579e+02
2.477442502975e+00	5.000000000000e+03	7.370371913547e+02
2.497389078140e+00	3.300000000000e+03	7.370371885364e+02
2.517335414886e+00	3.700000000000e+03	7.370371857642e+02
2.537288188934e+00	2.850000000000e+03	7.370371834245e+02
2.557205915451e+00	2.750000000000e+03	7.370371834245e+02
2.577152490616e+00	4.100000000000e+03	7.370371821425e+02
2.597122430801e+00	4.700000000000e+03	7.370371799993e+02
2.618044137955e+00	3.700000000000e+03	7.370371777120e+02
2.638144969940e+00	3.650000000000e+03	7.370371754943e+02
2.658064126968e+00	4.300000000000e+03	7.370371726804e+02
2.677477598190e+00	5.000000000000e+03	7.370371693377e+02
2.697915554047e+00	3.600000000000e+03	7.370371655419e+02
2.717456340790e+00	3.800000000000e+03	7.370371635770e+02
2.737409353256e+00	4.000000000000e+03	7.370371618833e+02
2.757509708405e+00	3.300000000000e+03	7.370371616643e+02
2.777280569077e+00	4.400000000000e+03	7.370371595137e+02
2.797284841537e+00	3.400000000000e+03	7.370371572247e+02
2.817254543304e+00	3.200000000000e+03	7.370371539221e+02
2.837201356888e+00	3.450000000000e+03	7.370371512705e+02
2.857124567032e+00	2.800000000000e+03	7.370371488805e+02
2.878068447113e+00	4.800000000000e+03	7.370371460299e+02
2.897595882416e+00	4.050000000000e+03	7.370371454864e+02
2.918579816818e+00	3.300000000000e+03	7.370371454864e+02
2.937511205673e+00	3.000000000000e+03	7.370371425395e+02
2.957472085953e+00	3.600000000000e+03	7.370371392273e+02
2.977401494980e+00	2.600000000000e+03	7.370371358047e+02
2.997347593307e+00	3.200000000000e+03	7.370371331336e+02
3.017275094986e+00	3.400000000000e+03	7.370371319329e+02
3.037221431732e+00	3.450000000000e+03	7.370371316715e+02
3.057193279266e+00	3.000000000000e+03	7.370371290547e+02
3.077138185501e+00	2.800000000000e+03	7.370371264121e+02
3.098081588745e+00	2.600000000000e+03	7.370371235804e+02
3.118037462234e+00	2.550000000000e+03	7.370371211535e+02
