#Saved Data from the class wavemeter_logger_logic on 02.12.2022 at 16h55m32s.
#
#Parameters:
#===========
#
#Start Time (s): 02.12.2022 16h:54min:52s
#Stop Time (s): 02.12.2022 16h:55min:32s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
3.379003047943e+00	1.800000000000e+03	7.370371187916e+02
3.398981571198e+00	1.950000000000e+03	7.370371185415e+02
3.418919324875e+00	1.300000000000e+03	7.370371173011e+02
3.438865900040e+00	1.300000000000e+03	7.370371145518e+02
3.458817005157e+00	1.550000000000e+03	7.370371126003e+02
3.478735685349e+00	1.400000000000e+03	7.370371108513e+02
3.498715639114e+00	1.750000000000e+03	7.370371068620e+02
3.518656253815e+00	2.750000000000e+03	7.370371037964e+02
3.538575172424e+00	8.000000000000e+02	7.370371018831e+02
3.558521986008e+00	8.500000000000e+02	7.370371018831e+02
3.578468799591e+00	7.000000000000e+02	7.370370993982e+02
3.598443508148e+00	1.150000000000e+03	7.370370955698e+02
3.618388175964e+00	1.100000000000e+03	7.370370932813e+02
3.638309001923e+00	1.100000000000e+03	7.370370919169e+02
3.658278465271e+00	1.350000000000e+03	7.370370896404e+02
3.678202390671e+00	1.050000000000e+03	7.370370867614e+02
3.698177099228e+00	1.050000000000e+03	7.370370839092e+02
3.719117403030e+00	1.350000000000e+03	7.370370839092e+02
3.739067316055e+00	5.500000000000e+02	7.370370821140e+02
3.758985996246e+00	6.500000000000e+02	7.370370792184e+02
3.778933763504e+00	1.050000000000e+03	7.370370770980e+02
3.798957109451e+00	1.000000000000e+03	7.370370747379e+02
3.818992376328e+00	1.200000000000e+03	7.370370714592e+02
3.838442325592e+00	7.000000000000e+02	7.370370680685e+02
3.859445095062e+00	1.000000000000e+03	7.370370668474e+02
3.878392934799e+00	7.000000000000e+02	7.370370667198e+02
3.898688554764e+00	8.500000000000e+02	7.370370641009e+02
3.919126272202e+00	1.150000000000e+03	7.370370614600e+02
3.938676357269e+00	7.500000000000e+02	7.370370588637e+02
3.958769798279e+00	1.200000000000e+03	7.370370556091e+02
3.978994607925e+00	9.500000000000e+02	7.370370521600e+02
3.998290061951e+00	1.000000000000e+03	7.370370497603e+02
4.018261194229e+00	1.000000000000e+03	7.370370471724e+02
4.038210868835e+00	6.000000000000e+02	7.370370445180e+02
4.058153152466e+00	8.000000000000e+02	7.370370417406e+02
4.079074859619e+00	1.000000000000e+03	7.370370399238e+02
4.098805427551e+00	8.000000000000e+02	7.370370399238e+02
4.118749856949e+00	7.000000000000e+02	7.370370380534e+02
4.138701200485e+00	6.500000000000e+02	7.370370355818e+02
4.158642530441e+00	7.000000000000e+02	7.370370324755e+02
4.178566694260e+00	1.150000000000e+03	7.370370296331e+02
4.198660135269e+00	6.000000000000e+02	7.370370269942e+02
4.218616962433e+00	8.000000000000e+02	7.370370269942e+02
4.238566637039e+00	7.500000000000e+02	7.370370249142e+02
4.258513212204e+00	3.500000000000e+02	7.370370217803e+02
4.278432607651e+00	4.500000000000e+02	7.370370190174e+02
4.298403739929e+00	4.500000000000e+02	7.370370161260e+02
4.318346738815e+00	9.000000000000e+02	7.370370134719e+02
4.338301897049e+00	7.500000000000e+02	7.370370134719e+02
4.358241081238e+00	8.000000000000e+02	7.370370119763e+02
4.379163026810e+00	6.000000000000e+02	7.370370088371e+02
4.399128913879e+00	4.000000000000e+02	7.370370064073e+02
4.419078826904e+00	5.000000000000e+02	7.370370036763e+02
4.439003229141e+00	4.000000000000e+02	7.370370005805e+02
4.458949804306e+00	8.500000000000e+02	7.370369976226e+02
4.478896617889e+00	4.000000000000e+02	7.370369946228e+02
4.498842239380e+00	5.000000000000e+02	7.370369915162e+02
4.518975257874e+00	9.000000000000e+02	7.370369908946e+02
4.539230108261e+00	5.000000000000e+02	7.370369903802e+02
4.559203386307e+00	6.500000000000e+02	7.370369877917e+02
4.579315662384e+00	7.000000000000e+02	7.370369846452e+02
4.599404096603e+00	2.500000000000e+02	7.370369812283e+02
4.618334770203e+00	7.000000000000e+02	7.370369787124e+02
4.638555765152e+00	4.500000000000e+02	7.370369756952e+02
4.658653736115e+00	9.500000000000e+02	7.370369725072e+02
4.678661823273e+00	6.000000000000e+02	7.370369705534e+02
4.699586391449e+00	4.000000000000e+02	7.370369685102e+02
4.718559503555e+00	7.500000000000e+02	7.370369684124e+02
4.738507986069e+00	9.000000000000e+02	7.370369659328e+02
4.758448123932e+00	4.500000000000e+02	7.370369626920e+02
4.779368877411e+00	6.500000000000e+02	7.370369598881e+02
4.798341989517e+00	9.500000000000e+02	7.370369571431e+02
4.818285226822e+00	5.000000000000e+02	7.370369541583e+02
4.838240861893e+00	2.500000000000e+02	7.370369516653e+02
4.858158826828e+00	8.500000000000e+02	7.370369491591e+02
4.878109931946e+00	6.500000000000e+02	7.370369463078e+02
4.899072408676e+00	4.500000000000e+02	7.370369433060e+02
4.919018030167e+00	7.000000000000e+02	7.370369404435e+02
4.938942193985e+00	5.000000000000e+02	7.370369400174e+02
4.958920001984e+00	8.500000000000e+02	7.370369387278e+02
4.978874683380e+00	1.100000000000e+03	7.370369351845e+02
4.998782157898e+00	2.500000000000e+02	7.370369323774e+02
5.018728494644e+00	6.500000000000e+02	7.370369299616e+02
5.038698196411e+00	6.000000000000e+02	7.370369278076e+02
5.058632850647e+00	6.500000000000e+02	7.370369258710e+02
5.078568458557e+00	5.000000000000e+02	7.370369243084e+02
5.098514556885e+00	3.500000000000e+02	7.370369217030e+02
5.118461370468e+00	5.000000000000e+02	7.370369190339e+02
5.138407945633e+00	5.500000000000e+02	7.370369162437e+02
5.158379793167e+00	7.500000000000e+02	7.370369129178e+02
5.178308010101e+00	7.500000000000e+02	7.370369098305e+02
5.198248863220e+00	2.500000000000e+02	7.370369069309e+02
5.218791246414e+00	3.000000000000e+02	7.370369039493e+02
5.238753795624e+00	8.500000000000e+02	7.370369023584e+02
5.258907556534e+00	6.500000000000e+02	7.370369020572e+02
5.278265714645e+00	3.500000000000e+02	7.370368991557e+02
5.298772573471e+00	4.500000000000e+02	7.370368961828e+02
5.318956851959e+00	7.000000000000e+02	7.370368934386e+02
5.338249683380e+00	5.000000000000e+02	7.370368904694e+02
5.358680009842e+00	1.050000000000e+03	7.370368881801e+02
5.379022121429e+00	7.000000000000e+02	7.370368881801e+02
5.399114847183e+00	6.500000000000e+02	7.370368855837e+02
5.418223619461e+00	1.100000000000e+03	7.370368825813e+02
5.439141988754e+00	5.000000000000e+02	7.370368796185e+02
5.459088802338e+00	4.500000000000e+02	7.370368767701e+02
5.479059457779e+00	5.000000000000e+02	7.370368739592e+02
5.499086856842e+00	5.000000000000e+02	7.370368714299e+02
5.519033670425e+00	2.000000000000e+02	7.370368704222e+02
5.538980245590e+00	7.000000000000e+02	7.370368699609e+02
5.558926582336e+00	8.500000000000e+02	7.370368668858e+02
5.578873872757e+00	2.500000000000e+02	7.370368637366e+02
5.598819971085e+00	5.500000000000e+02	7.370368605517e+02
5.618786573410e+00	4.000000000000e+02	7.370368578342e+02
5.638736724854e+00	2.500000000000e+02	7.370368549935e+02
5.658688783646e+00	7.000000000000e+02	7.370368520275e+02
5.678606987000e+00	7.000000000000e+02	7.370368520275e+02
5.698630332947e+00	7.000000000000e+02	7.370368508247e+02
5.718581676483e+00	3.000000000000e+02	7.370368478150e+02
5.738500595093e+00	7.000000000000e+02	7.370368444963e+02
5.758447408676e+00	2.500000000000e+02	7.370368413185e+02
5.778394699097e+00	4.500000000000e+02	7.370368385611e+02
5.800368070602e+00	2.500000000000e+02	7.370368378686e+02
5.818315029144e+00	3.000000000000e+02	7.370368374873e+02
5.838257074356e+00	5.000000000000e+02	7.370368349679e+02
5.858180284500e+00	4.000000000000e+02	7.370368323640e+02
5.879124879837e+00	3.500000000000e+02	7.370368282483e+02
5.899071216583e+00	5.500000000000e+02	7.370368263703e+02
5.919017314911e+00	6.000000000000e+02	7.370368244923e+02
5.938998937607e+00	4.000000000000e+02	7.370368218111e+02
5.958979845047e+00	3.000000000000e+02	7.370368186562e+02
5.978180646896e+00	4.000000000000e+02	7.370368150937e+02
5.998294353485e+00	7.000000000000e+02	7.370368150937e+02
6.018366575241e+00	4.500000000000e+02	7.370368126501e+02
6.038428068161e+00	2.500000000000e+02	7.370368096441e+02
6.058352708817e+00	4.000000000000e+02	7.370368072247e+02
6.078602313995e+00	9.000000000000e+02	7.370368048442e+02
6.098580121994e+00	4.500000000000e+02	7.370368027244e+02
6.118638515472e+00	2.000000000000e+02	7.370368003736e+02
6.138954639435e+00	5.500000000000e+02	7.370367976591e+02
6.158873319626e+00	3.000000000000e+02	7.370367955626e+02
6.178808927536e+00	5.000000000000e+02	7.370367936031e+02
6.198732376099e+00	7.500000000000e+02	7.370367900757e+02
6.219200372696e+00	3.000000000000e+02	7.370367872435e+02
6.238677740097e+00	6.000000000000e+02	7.370367861170e+02
6.258647918701e+00	6.500000000000e+02	7.370367855973e+02
6.278571605682e+00	8.000000000000e+02	7.370367857220e+02
6.298541069031e+00	5.000000000000e+02	7.370367865545e+02
6.318488121033e+00	5.000000000000e+02	7.370367878999e+02
6.338435649872e+00	6.000000000000e+02	7.370367898214e+02
6.358382225037e+00	2.500000000000e+02	7.370367916267e+02
6.378304719925e+00	4.500000000000e+02	7.370367936078e+02
6.398251295090e+00	4.000000000000e+02	7.370367958580e+02
6.418221235275e+00	3.500000000000e+02	7.370367983362e+02
6.439150094986e+00	3.000000000000e+02	7.370367999681e+02
6.459116935730e+00	5.000000000000e+02	7.370368002662e+02
6.479035377502e+00	3.500000000000e+02	7.370368032010e+02
6.498981714249e+00	4.000000000000e+02	7.370368056712e+02
6.518928289413e+00	3.500000000000e+02	7.370368078291e+02
6.538874626160e+00	4.000000000000e+02	7.370368101058e+02
6.558844804764e+00	4.500000000000e+02	7.370368120956e+02
6.578795194626e+00	2.500000000000e+02	7.370368120956e+02
6.598715066910e+00	4.500000000000e+02	7.370368137613e+02
6.618686199188e+00	3.500000000000e+02	7.370368165408e+02
6.638779401779e+00	5.000000000000e+02	7.370368204993e+02
6.658729553223e+00	4.500000000000e+02	7.370368229284e+02
6.678673505783e+00	1.500000000000e+02	7.370368248364e+02
6.698901414871e+00	1.000000000000e+02	7.370368279029e+02
6.718988656998e+00	1.500000000000e+02	7.370368300490e+02
6.738936901093e+00	5.500000000000e+02	7.370368303774e+02
6.759057521820e+00	4.500000000000e+02	7.370368325862e+02
6.778541088104e+00	7.000000000000e+02	7.370368348860e+02
6.798514366150e+00	1.500000000000e+02	7.370368376887e+02
6.818698883057e+00	3.000000000000e+02	7.370368407823e+02
6.839025259018e+00	3.000000000000e+02	7.370368438507e+02
6.859042406082e+00	6.000000000000e+02	7.370368463109e+02
6.879048585892e+00	3.000000000000e+02	7.370368476637e+02
6.898972034454e+00	5.500000000000e+02	7.370368482178e+02
6.918968439102e+00	4.500000000000e+02	7.370368509956e+02
6.938913583755e+00	6.500000000000e+02	7.370368536183e+02
6.958875656128e+00	3.500000000000e+02	7.370368562117e+02
6.978811025620e+00	5.000000000000e+02	7.370368592272e+02
6.998752832413e+00	4.500000000000e+02	7.370368619582e+02
7.018677234650e+00	6.500000000000e+02	7.370368644978e+02
7.038647890091e+00	8.500000000000e+02	7.370368644978e+02
7.058570623398e+00	9.500000000000e+02	7.370368655162e+02
7.078543663025e+00	5.500000000000e+02	7.370368680657e+02
7.098973274231e+00	6.000000000000e+02	7.370368711956e+02
7.118945837021e+00	9.000000000000e+02	7.370368743659e+02
7.138946056366e+00	4.000000000000e+02	7.370368775114e+02
7.158871889114e+00	5.000000000000e+02	7.370368803274e+02
7.178830623627e+00	4.500000000000e+02	7.370368826554e+02
7.198785543442e+00	5.000000000000e+02	7.370368826554e+02
7.218727588654e+00	5.500000000000e+02	7.370368844151e+02
7.238651275635e+00	5.000000000000e+02	7.370368872217e+02
7.258659601212e+00	4.000000000000e+02	7.370368893746e+02
7.278606176376e+00	3.500000000000e+02	7.370368915210e+02
7.299549579620e+00	7.000000000000e+02	7.370368960077e+02
7.318521499634e+00	7.000000000000e+02	7.370368989428e+02
7.338468074799e+00	7.000000000000e+02	7.370369011179e+02
7.358505249023e+00	7.000000000000e+02	7.370369011179e+02
7.378618240356e+00	4.500000000000e+02	7.370369024010e+02
7.398982763290e+00	4.500000000000e+02	7.370369045345e+02
7.419061660767e+00	8.500000000000e+02	7.370369069235e+02
7.439263582230e+00	9.000000000000e+02	7.370369094810e+02
7.459219694138e+00	4.500000000000e+02	7.370369146952e+02
7.478199481964e+00	7.000000000000e+02	7.370369169029e+02
7.499119997025e+00	6.500000000000e+02	7.370369192063e+02
7.518349647522e+00	6.000000000000e+02	7.370369219831e+02
7.538688421249e+00	2.500000000000e+02	7.370369234378e+02
7.558743953705e+00	5.000000000000e+02	7.370369242786e+02
7.578747272491e+00	8.000000000000e+02	7.370369270389e+02
7.598695278168e+00	6.000000000000e+02	7.370369298078e+02
7.618937015533e+00	5.500000000000e+02	7.370369326229e+02
7.638871192932e+00	4.500000000000e+02	7.370369360045e+02
7.658842086792e+00	2.500000000000e+02	7.370369389471e+02
7.678786754608e+00	7.000000000000e+02	7.370369417145e+02
7.698708772659e+00	6.500000000000e+02	7.370369421275e+02
7.718803882599e+00	4.500000000000e+02	7.370369428389e+02
7.738721609116e+00	5.000000000000e+02	7.370369456644e+02
7.758691072464e+00	2.500000000000e+02	7.370369486992e+02
7.778615713120e+00	4.500000000000e+02	7.370369517265e+02
7.798585176468e+00	5.500000000000e+02	7.370369545565e+02
7.818531751633e+00	7.500000000000e+02	7.370369575687e+02
7.838483095169e+00	8.000000000000e+02	7.370369602140e+02
7.858426094055e+00	6.000000000000e+02	7.370369602140e+02
7.878349304199e+00	9.000000000000e+02	7.370369619782e+02
7.898318767548e+00	9.000000000000e+02	7.370369651771e+02
7.918241739273e+00	6.500000000000e+02	7.370369681388e+02
7.938241004944e+00	3.500000000000e+02	7.370369710839e+02
7.958165168762e+00	7.000000000000e+02	7.370369739718e+02
7.979131221771e+00	9.500000000000e+02	7.370369767613e+02
7.999074459076e+00	6.500000000000e+02	7.370369786159e+02
8.018004655838e+00	3.500000000000e+02	7.370369786159e+02
8.038393020630e+00	6.500000000000e+02	7.370369808591e+02
8.058330059052e+00	6.500000000000e+02	7.370369837003e+02
8.078262805939e+00	9.000000000000e+02	7.370369867110e+02
8.098555326462e+00	5.500000000000e+02	7.370369895112e+02
8.118465185165e+00	7.500000000000e+02	7.370369921902e+02
8.138670682907e+00	3.500000000000e+02	7.370369962771e+02
8.158838510513e+00	7.500000000000e+02	7.370369970840e+02
8.178934574127e+00	9.500000000000e+02	7.370369973110e+02
8.198447942734e+00	1.000000000000e+03	7.370369995573e+02
8.218394279480e+00	4.500000000000e+02	7.370370020584e+02
8.238482952118e+00	1.100000000000e+03	7.370370047462e+02
8.258429050446e+00	1.150000000000e+03	7.370370078392e+02
8.278652906418e+00	7.000000000000e+02	7.370370110227e+02
8.298807144165e+00	8.500000000000e+02	7.370370142322e+02
8.318777799606e+00	1.300000000000e+03	7.370370147055e+02
8.338686466217e+00	9.000000000000e+02	7.370370154545e+02
8.358649492264e+00	5.500000000000e+02	7.370370179563e+02
8.378629207611e+00	1.650000000000e+03	7.370370205069e+02
8.398575782776e+00	6.500000000000e+02	7.370370231326e+02
8.418551683426e+00	6.000000000000e+02	7.370370260185e+02
8.438491344452e+00	7.500000000000e+02	7.370370287631e+02
8.458415508270e+00	8.500000000000e+02	7.370370314541e+02
8.478393793106e+00	7.500000000000e+02	7.370370343465e+02
8.498308658600e+00	6.500000000000e+02	7.370370359302e+02
8.518255472183e+00	3.000000000000e+02	7.370370359302e+02
8.538201808929e+00	8.500000000000e+02	7.370370379349e+02
8.558171272278e+00	1.250000000000e+03	7.370370400499e+02
8.579115152359e+00	7.000000000000e+02	7.370370441089e+02
8.599062442780e+00	5.500000000000e+02	7.370370469630e+02
8.619011402130e+00	5.000000000000e+02	7.370370497277e+02
8.638933181763e+00	3.500000000000e+02	7.370370525869e+02
8.658901929855e+00	5.000000000000e+02	7.370370548203e+02
8.678825616837e+00	8.500000000000e+02	7.370370568911e+02
8.698772430420e+00	1.150000000000e+03	7.370370589431e+02
8.718718767166e+00	8.500000000000e+02	7.370370609694e+02
8.739089965820e+00	8.500000000000e+02	7.370370617800e+02
8.759013175964e+00	6.500000000000e+02	7.370370620203e+02
8.778982639313e+00	5.500000000000e+02	7.370370644269e+02
8.798929214478e+00	8.000000000000e+02	7.370370668283e+02
8.818876266479e+00	4.500000000000e+02	7.370370692153e+02
8.838841438293e+00	8.500000000000e+02	7.370370724608e+02
8.859013795853e+00	7.500000000000e+02	7.370370757983e+02
8.879100322723e+00	9.500000000000e+02	7.370370779072e+02
8.899008512497e+00	6.500000000000e+02	7.370370802663e+02
8.918978214264e+00	1.300000000000e+03	7.370370831328e+02
8.938898324966e+00	1.300000000000e+03	7.370370861112e+02
8.958138465881e+00	1.650000000000e+03	7.370370881129e+02
8.978384733200e+00	9.000000000000e+02	7.370370887385e+02
8.998489618301e+00	1.050000000000e+03	7.370370912415e+02
9.018776893616e+00	7.000000000000e+02	7.370370937534e+02
9.038720369339e+00	1.050000000000e+03	7.370370961915e+02
9.058669567108e+00	1.100000000000e+03	7.370370967987e+02
9.078594207764e+00	2.000000000000e+02	7.370370996370e+02
9.098547458649e+00	1.200000000000e+03	7.370371043764e+02
