#Saved Data from the class wavemeter_logger_logic on 02.12.2022 at 16h49m03s.
#
#Parameters:
#===========
#
#Start Time (s): 02.12.2022 16h:48min:29s
#Stop Time (s): 02.12.2022 16h:49min:03s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
2.726548671722e+00	4.000000000000e+02	7.370370957525e+02
2.746456623077e+00	9.000000000000e+02	7.370370932735e+02
2.766426324844e+00	6.000000000000e+02	7.370370932735e+02
2.786776542664e+00	4.000000000000e+02	7.370370932735e+02
2.806690454483e+00	6.000000000000e+02	7.370370927964e+02
2.826947212219e+00	5.500000000000e+02	7.370370879508e+02
2.846409797668e+00	6.500000000000e+02	7.370370840587e+02
2.867830038071e+00	9.000000000000e+02	7.370370811610e+02
2.886739730835e+00	2.500000000000e+02	7.370370782043e+02
2.906733274460e+00	1.500000000000e+02	7.370370750395e+02
2.926667451859e+00	2.000000000000e+02	7.370370721685e+02
2.946782827377e+00	3.500000000000e+02	7.370370691990e+02
2.966973543167e+00	3.000000000000e+02	7.370370670932e+02
2.987065315247e+00	3.000000000000e+02	7.370370670932e+02
3.006988525391e+00	7.000000000000e+02	7.370370649969e+02
3.026961088181e+00	6.500000000000e+02	7.370370621456e+02
3.046882867813e+00	5.000000000000e+02	7.370370590932e+02
3.066828727722e+00	3.500000000000e+02	7.370370567734e+02
3.086774826050e+00	6.500000000000e+02	7.370370549443e+02
3.106744527817e+00	4.500000000000e+02	7.370370522538e+02
3.126669168472e+00	3.500000000000e+02	7.370370486241e+02
3.146638870239e+00	4.500000000000e+02	7.370370468999e+02
3.166585922241e+00	6.000000000000e+02	7.370370456093e+02
3.186531066895e+00	7.000000000000e+02	7.370370453447e+02
3.206480503082e+00	4.500000000000e+02	7.370370426979e+02
3.226424932480e+00	3.000000000000e+02	7.370370396176e+02
3.246373653412e+00	3.500000000000e+02	7.370370357019e+02
3.266323089600e+00	3.000000000000e+02	7.370370327569e+02
3.286241531372e+00	5.000000000000e+02	7.370370299729e+02
3.306188344955e+00	4.500000000000e+02	7.370370273130e+02
3.326157331467e+00	5.500000000000e+02	7.370370249126e+02
3.346081972122e+00	5.000000000000e+02	7.370370226047e+02
3.367024898529e+00	3.000000000000e+02	7.370370226047e+02
3.386971712112e+00	4.500000000000e+02	7.370370205984e+02
3.406918525696e+00	5.000000000000e+02	7.370370173179e+02
3.426873922348e+00	7.000000000000e+02	7.370370146161e+02
3.446811914444e+00	3.500000000000e+02	7.370370122725e+02
3.466781616211e+00	4.500000000000e+02	7.370370103603e+02
3.486705780029e+00	6.500000000000e+02	7.370370089278e+02
3.506798267365e+00	2.000000000000e+02	7.370370075135e+02
3.526837348938e+00	2.500000000000e+02	7.370370041215e+02
3.546921253204e+00	3.500000000000e+02	7.370370016184e+02
3.567206382751e+00	4.000000000000e+02	7.370369988523e+02
3.587114572525e+00	3.000000000000e+02	7.370369956012e+02
3.606506347656e+00	4.500000000000e+02	7.370369924875e+02
3.626754522324e+00	4.500000000000e+02	7.370369902074e+02
3.647778511047e+00	1.000000000000e+02	7.370369902074e+02
3.666687488556e+00	4.500000000000e+02	7.370369889871e+02
3.686634063721e+00	5.000000000000e+02	7.370369862712e+02
3.706717252731e+00	2.500000000000e+02	7.370369819381e+02
3.726665019989e+00	3.000000000000e+02	7.370369793278e+02
3.746616840363e+00	3.000000000000e+02	7.370369771267e+02
3.766585111618e+00	2.000000000000e+02	7.370369738370e+02
3.786527633667e+00	3.500000000000e+02	7.370369723591e+02
3.806477785110e+00	3.500000000000e+02	7.370369722017e+02
3.826419353485e+00	4.000000000000e+02	7.370369690505e+02
3.847363710403e+00	2.500000000000e+02	7.370369660971e+02
3.867287158966e+00	3.500000000000e+02	7.370369635946e+02
3.886259555817e+00	4.500000000000e+02	7.370369609672e+02
3.907204866409e+00	4.000000000000e+02	7.370369593045e+02
3.926152467728e+00	4.000000000000e+02	7.370369593045e+02
3.947075843811e+00	3.500000000000e+02	7.370369566177e+02
3.967045307159e+00	3.500000000000e+02	7.370369535041e+02
3.986992120743e+00	5.000000000000e+02	7.370369505113e+02
4.006938695908e+00	1.000000000000e+02	7.370369477309e+02
4.026885986328e+00	1.000000000000e+02	7.370369449223e+02
4.046832561493e+00	6.500000000000e+02	7.370369417184e+02
4.066779375076e+00	5.000000000000e+02	7.370369385990e+02
4.086725234985e+00	5.000000000000e+02	7.370369356175e+02
4.106649398804e+00	2.000000000000e+02	7.370369333630e+02
4.126596212387e+00	2.000000000000e+02	7.370369310730e+02
4.146566867828e+00	1.000000000000e+02	7.370369286810e+02
4.166512012482e+00	3.000000000000e+02	7.370369268920e+02
4.186457872391e+00	4.000000000000e+02	7.370369268920e+02
4.206409692764e+00	4.000000000000e+02	7.370369236866e+02
4.226610422134e+00	1.500000000000e+02	7.370369197326e+02
4.247237920761e+00	3.500000000000e+02	7.370369164641e+02
4.267194986343e+00	4.500000000000e+02	7.370369134791e+02
4.287139654160e+00	1.500000000000e+02	7.370369122899e+02
4.307060003281e+00	3.000000000000e+02	7.370369122899e+02
4.326382637024e+00	4.000000000000e+02	7.370369083751e+02
4.347681999207e+00	5.000000000000e+01	7.370369038250e+02
4.366634607315e+00	1.500000000000e+02	7.370369029700e+02
4.386560916901e+00	4.500000000000e+02	7.370369009434e+02
4.406769275665e+00	2.500000000000e+02	7.370368980334e+02
4.426718950272e+00	3.500000000000e+02	7.370368953075e+02
4.446687221527e+00	2.500000000000e+02	7.370368935361e+02
4.466637372971e+00	1.000000000000e+02	7.370368935361e+02
4.486585378647e+00	3.000000000000e+02	7.370368907225e+02
4.506505012512e+00	1.500000000000e+02	7.370368876247e+02
4.526488780975e+00	1.000000000000e+02	7.370368845536e+02
4.546431541443e+00	3.000000000000e+02	7.370368812431e+02
4.566344738007e+00	2.000000000000e+02	7.370368780527e+02
4.586316823959e+00	1.000000000000e+02	7.370368752640e+02
4.606265544891e+00	3.000000000000e+02	7.370368745713e+02
4.626215696335e+00	1.500000000000e+02	7.370368738361e+02
4.646153688431e+00	3.000000000000e+02	7.370368701827e+02
4.667075634003e+00	1.500000000000e+02	7.370368672297e+02
4.687021970749e+00	2.000000000000e+02	7.370368646075e+02
4.706991195679e+00	2.000000000000e+02	7.370368611770e+02
4.726915121078e+00	1.500000000000e+02	7.370368581413e+02
4.746869802475e+00	1.000000000000e+02	7.370368552295e+02
4.766830682755e+00	3.000000000000e+02	7.370368550851e+02
4.786777734756e+00	3.000000000000e+02	7.370368535232e+02
4.806702136993e+00	2.500000000000e+02	7.370368501907e+02
4.826672792435e+00	1.500000000000e+02	7.370368480743e+02
4.846617937088e+00	2.000000000000e+02	7.370368459607e+02
4.866540908813e+00	3.500000000000e+02	7.370368415315e+02
4.886488437653e+00	3.500000000000e+02	7.370368407137e+02
4.906458377838e+00	1.500000000000e+02	7.370368404336e+02
4.927710771561e+00	4.500000000000e+02	7.370368394425e+02
4.946633100510e+00	1.000000000000e+02	7.370368396689e+02
4.967372655869e+00	2.500000000000e+02	7.370368408945e+02
4.986312150955e+00	2.000000000000e+02	7.370368428037e+02
5.006354570389e+00	3.000000000000e+02	7.370368449592e+02
5.026480197906e+00	2.000000000000e+02	7.370368472610e+02
5.046536684036e+00	1.000000000000e+02	7.370368498189e+02
5.066610813141e+00	5.000000000000e+02	7.370368520054e+02
5.086902141571e+00	1.000000000000e+02	7.370368539090e+02
5.107782840729e+00	1.500000000000e+02	7.370368551150e+02
5.126728534698e+00	1.500000000000e+02	7.370368558848e+02
5.146697044373e+00	5.000000000000e+01	7.370368580866e+02
5.166650056839e+00	3.500000000000e+02	7.370368603860e+02
5.187010288239e+00	1.000000000000e+02	7.370368630339e+02
5.206640005112e+00	2.500000000000e+02	7.370368666885e+02
5.226617336273e+00	1.000000000000e+02	7.370368697628e+02
5.246533632278e+00	2.500000000000e+02	7.370368719389e+02
5.266479969025e+00	2.000000000000e+02	7.370368746452e+02
5.286431789398e+00	1.000000000000e+02	7.370368771400e+02
5.306373834610e+00	3.000000000000e+02	7.370368772549e+02
5.326319932938e+00	2.500000000000e+02	7.370368795528e+02
5.347240686417e+00	5.000000000000e+02	7.370368822716e+02
5.366220235825e+00	3.000000000000e+02	7.370368854410e+02
5.386171340942e+00	3.000000000000e+02	7.370368884855e+02
5.407104492188e+00	3.500000000000e+02	7.370368909660e+02
5.427051305771e+00	1.500000000000e+02	7.370368909660e+02
5.446996927261e+00	4.000000000000e+02	7.370368927554e+02
5.466943502426e+00	2.500000000000e+02	7.370368954731e+02
5.486941576004e+00	1.500000000000e+02	7.370368980269e+02
5.506907701492e+00	2.000000000000e+02	7.370369004957e+02
5.526831865311e+00	2.000000000000e+02	7.370369028789e+02
5.546797037125e+00	3.000000000000e+02	7.370369060042e+02
5.567046880722e+00	4.500000000000e+02	7.370369088081e+02
5.586694717407e+00	6.500000000000e+02	7.370369109629e+02
5.606645584106e+00	2.000000000000e+02	7.370369122729e+02
5.626579284668e+00	4.000000000000e+02	7.370369136536e+02
5.646792411804e+00	4.000000000000e+02	7.370369167578e+02
5.666208744049e+00	3.000000000000e+02	7.370369199311e+02
5.686386823654e+00	3.000000000000e+02	7.370369230110e+02
5.706859350204e+00	1.500000000000e+02	7.370369255487e+02
5.726773500443e+00	3.500000000000e+02	7.370369262864e+02
5.746736526489e+00	3.500000000000e+02	7.370369269373e+02
5.766705513000e+00	4.500000000000e+02	7.370369291092e+02
5.786914348602e+00	3.000000000000e+02	7.370369318545e+02
5.806879520416e+00	1.000000000000e+02	7.370369349387e+02
5.826223134995e+00	3.000000000000e+02	7.370369380737e+02
5.846578359604e+00	4.000000000000e+02	7.370369408711e+02
5.866446256638e+00	2.500000000000e+02	7.370369432768e+02
5.886359930038e+00	3.000000000000e+02	7.370369435144e+02
5.906306266785e+00	2.500000000000e+02	7.370369447307e+02
5.926276683807e+00	3.000000000000e+02	7.370369477751e+02
5.946222543716e+00	3.500000000000e+02	7.370369501500e+02
5.967144012451e+00	4.500000000000e+02	7.370369528200e+02
5.987118005753e+00	2.500000000000e+02	7.370369564504e+02
6.007036685944e+00	5.000000000000e+02	7.370369592594e+02
6.026983499527e+00	3.500000000000e+02	7.370369613498e+02
6.046929836273e+00	2.000000000000e+02	7.370369613498e+02
6.066876649857e+00	3.500000000000e+02	7.370369641601e+02
6.086846351624e+00	3.000000000000e+02	7.370369684888e+02
6.106793880463e+00	2.000000000000e+02	7.370369700029e+02
6.126716375351e+00	1.500000000000e+02	7.370369708345e+02
6.146663188934e+00	6.000000000000e+02	7.370369736067e+02
6.166610240936e+00	4.500000000000e+02	7.370369771389e+02
6.186556816101e+00	5.500000000000e+02	7.370369806352e+02
6.206503629684e+00	3.500000000000e+02	7.370369831240e+02
6.226451158524e+00	2.500000000000e+02	7.370369854246e+02
6.246396303177e+00	4.000000000000e+02	7.370369875994e+02
6.266342639923e+00	1.500000000000e+02	7.370369882519e+02
6.286289453506e+00	5.000000000000e+02	7.370369888704e+02
6.306236743927e+00	4.500000000000e+02	7.370369929031e+02
6.326182842255e+00	1.500000000000e+02	7.370369951865e+02
6.347150564194e+00	6.000000000000e+02	7.370369977250e+02
6.367099761963e+00	3.500000000000e+02	7.370370004676e+02
6.387020826340e+00	7.000000000000e+02	7.370370032324e+02
6.406993865967e+00	3.500000000000e+02	7.370370059182e+02
6.427683115005e+00	5.000000000000e+02	7.370370081463e+02
6.446615219116e+00	3.500000000000e+02	7.370370096456e+02
6.466287851334e+00	3.500000000000e+02	7.370370101570e+02
6.486448526382e+00	5.000000000000e+02	7.370370125091e+02
6.506735086441e+00	6.500000000000e+02	7.370370151050e+02
6.526271343231e+00	5.000000000000e+02	7.370370180191e+02
6.546421051025e+00	3.000000000000e+02	7.370370212026e+02
6.566549777985e+00	3.000000000000e+02	7.370370236388e+02
6.586477279663e+00	2.000000000000e+02	7.370370236388e+02
6.606447219849e+00	1.500000000000e+02	7.370370257772e+02
6.626393556595e+00	4.500000000000e+02	7.370370281062e+02
6.646341323853e+00	1.000000000000e+02	7.370370312083e+02
6.666286468506e+00	3.000000000000e+02	7.370370337699e+02
6.686257362366e+00	7.500000000000e+02	7.370370361074e+02
6.706179618835e+00	3.500000000000e+02	7.370370396406e+02
6.726175546646e+00	5.000000000000e+02	7.370370407020e+02
6.747120141983e+00	3.000000000000e+02	7.370370414495e+02
6.767090797424e+00	5.500000000000e+02	7.370370439454e+02
6.787028551102e+00	4.500000000000e+02	7.370370469231e+02
6.806936502457e+00	1.500000000000e+02	7.370370501866e+02
6.826883792877e+00	5.500000000000e+02	7.370370531822e+02
6.846852540970e+00	2.000000000000e+02	7.370370542340e+02
6.866803884506e+00	3.500000000000e+02	7.370370543689e+02
6.886745929718e+00	4.500000000000e+02	7.370370570975e+02
6.906692504883e+00	8.000000000000e+02	7.370370596923e+02
6.926630020142e+00	5.500000000000e+02	7.370370621211e+02
6.946590662003e+00	1.100000000000e+03	7.370370650990e+02
6.966534137726e+00	8.000000000000e+02	7.370370678441e+02
6.986679792404e+00	3.500000000000e+02	7.370370697408e+02
7.006606340408e+00	5.500000000000e+02	7.370370717269e+02
7.026553630829e+00	6.500000000000e+02	7.370370747047e+02
7.046525239944e+00	8.000000000000e+02	7.370370775926e+02
7.066468954086e+00	7.500000000000e+02	7.370370804138e+02
7.086415767670e+00	5.000000000000e+02	7.370370806929e+02
7.107361793518e+00	5.500000000000e+02	7.370370823734e+02
7.126559972763e+00	9.000000000000e+02	7.370370855285e+02
7.146961450577e+00	9.000000000000e+02	7.370370881518e+02
7.166976690292e+00	5.000000000000e+02	7.370370908698e+02
7.187097787857e+00	7.500000000000e+02	7.370370939374e+02
7.207043886185e+00	5.000000000000e+02	7.370370945474e+02
7.227117061615e+00	1.150000000000e+03	7.370370960447e+02
7.246609210968e+00	9.500000000000e+02	7.370370978592e+02
7.266772985458e+00	1.500000000000e+02	7.370371005087e+02
7.286984682083e+00	6.500000000000e+02	7.370371035470e+02
7.306927204132e+00	7.000000000000e+02	7.370371071383e+02
7.326872825623e+00	7.500000000000e+02	7.370371096782e+02
7.346824645996e+00	7.000000000000e+02	7.370371121918e+02
7.366742849350e+00	1.150000000000e+03	7.370371146379e+02
7.386689901352e+00	6.000000000000e+02	7.370371158627e+02
7.406636238098e+00	1.050000000000e+03	7.370371159998e+02
7.427117109299e+00	1.050000000000e+03	7.370371188162e+02
7.447065591812e+00	7.500000000000e+02	7.370371219442e+02
7.467012166977e+00	4.500000000000e+02	7.370371254200e+02
7.486930608749e+00	1.500000000000e+02	7.370371278063e+02
7.506905555725e+00	3.500000000000e+02	7.370371292452e+02
7.526824951172e+00	1.250000000000e+03	7.370371295927e+02
7.546793937683e+00	6.500000000000e+02	7.370371319290e+02
7.566740512848e+00	9.000000000000e+02	7.370371343505e+02
7.586687088013e+00	7.500000000000e+02	7.370371369340e+02
7.606633901596e+00	8.000000000000e+02	7.370371403023e+02
7.626558303833e+00	5.500000000000e+02	7.370371420798e+02
7.646526813507e+00	1.050000000000e+03	7.370371420798e+02
7.666465282440e+00	1.000000000000e+03	7.370371465417e+02
7.686427831650e+00	1.750000000000e+03	7.370371507444e+02
7.706367492676e+00	1.050000000000e+03	7.370371507444e+02
7.726313591003e+00	1.000000000000e+03	7.370371526566e+02
7.746259927750e+00	8.500000000000e+02	7.370371555400e+02
7.766206502914e+00	8.000000000000e+02	7.370371581962e+02
7.786158800125e+00	1.100000000000e+03	7.370371611210e+02
7.807075023651e+00	7.500000000000e+02	7.370371639082e+02
7.827022552490e+00	6.000000000000e+02	7.370371639082e+02
7.846562862396e+00	1.300000000000e+03	7.370371653847e+02
7.866675138474e+00	1.900000000000e+03	7.370371679170e+02
7.886879205704e+00	1.500000000000e+03	7.370371697621e+02
7.907817602158e+00	1.550000000000e+03	7.370371716743e+02
7.926846504211e+00	1.450000000000e+03	7.370371747742e+02
7.946383714676e+00	9.000000000000e+02	7.370371773087e+02
7.967535972595e+00	1.200000000000e+03	7.370371795065e+02
7.986643552780e+00	5.000000000000e+02	7.370371818577e+02
8.006534576416e+00	1.250000000000e+03	7.370371845201e+02
8.026507377625e+00	1.750000000000e+03	7.370371871390e+02
8.046623945236e+00	7.500000000000e+02	7.370371887085e+02
8.066420078278e+00	2.200000000000e+03	7.370371887085e+02
8.086374998093e+00	1.950000000000e+03	7.370371922524e+02
8.106317043304e+00	1.950000000000e+03	7.370371947777e+02
8.127269268036e+00	1.450000000000e+03	7.370371970753e+02
8.146219491959e+00	1.400000000000e+03	7.370372005937e+02
8.167145729065e+00	1.950000000000e+03	7.370372015455e+02
8.187078475952e+00	1.100000000000e+03	7.370372015455e+02
8.207047224045e+00	8.000000000000e+02	7.370372051316e+02
8.226996183395e+00	2.000000000000e+03	7.370372089072e+02
8.246940851212e+00	1.050000000000e+03	7.370372098506e+02
8.266863822937e+00	3.000000000000e+02	7.370372124242e+02
8.286810398102e+00	2.500000000000e+02	7.370372155597e+02
8.306757211685e+00	1.150000000000e+03	7.370372190032e+02
8.326704025269e+00	1.950000000000e+03	7.370372215646e+02
8.346673965454e+00	1.950000000000e+03	7.370372233609e+02
8.366619825363e+00	2.850000000000e+03	7.370372233609e+02
8.386569023132e+00	1.950000000000e+03	7.370372254293e+02
8.407510757446e+00	9.000000000000e+02	7.370372282842e+02
8.426510572433e+00	8.000000000000e+02	7.370372307885e+02
8.446484327316e+00	1.600000000000e+03	7.370372333721e+02
8.466403007507e+00	1.400000000000e+03	7.370372359524e+02
8.486349344254e+00	1.550000000000e+03	7.370372386773e+02
8.506319046021e+00	2.100000000000e+03	7.370372397673e+02
8.526247262955e+00	8.000000000000e+02	7.370372400291e+02
8.546607732773e+00	9.500000000000e+02	7.370372426963e+02
8.566739082336e+00	1.600000000000e+03	7.370372454398e+02
8.587750673294e+00	2.150000000000e+03	7.370372483927e+02
8.607697248459e+00	2.150000000000e+03	7.370372513630e+02
8.626611232758e+00	1.600000000000e+03	7.370372530112e+02
8.646997451782e+00	7.500000000000e+02	7.370372530112e+02
8.666991472244e+00	2.300000000000e+03	7.370372557458e+02
8.686939001083e+00	2.100000000000e+03	7.370372589614e+02
8.706268548965e+00	2.200000000000e+03	7.370372629506e+02
8.727100610733e+00	2.400000000000e+03	7.370372660509e+02
8.747047185898e+00	1.050000000000e+03	7.370372687740e+02
8.766993761063e+00	6.500000000000e+02	7.370372715704e+02
8.786940097809e+00	1.100000000000e+03	7.370372742492e+02
8.806900978088e+00	1.750000000000e+03	7.370372764834e+02
8.826868534088e+00	2.100000000000e+03	7.370372764834e+02
8.846802949905e+00	1.850000000000e+03	7.370372780378e+02
8.866751670837e+00	1.500000000000e+03	7.370372806247e+02
8.886673212051e+00	1.750000000000e+03	7.370372831273e+02
8.906620025635e+00	1.100000000000e+03	7.370372856583e+02
8.926566600800e+00	1.550000000000e+03	7.370372886673e+02
8.946538448334e+00	2.050000000000e+03	7.370372913369e+02
8.966459751129e+00	1.750000000000e+03	7.370372937190e+02
8.986406087875e+00	2.050000000000e+03	7.370372961044e+02
9.006558895111e+00	1.750000000000e+03	7.370372985905e+02
9.026816129684e+00	1.250000000000e+03	7.370373017122e+02
9.046750068665e+00	2.400000000000e+03	7.370373027861e+02
9.066697835922e+00	1.900000000000e+03	7.370373029554e+02
9.086644887924e+00	1.600000000000e+03	7.370373064971e+02
9.106618881226e+00	1.550000000000e+03	7.370373095155e+02
