#Saved Data from the class wavemeter_logger_logic on 10.11.2022 at 17h43m02s.
#
#Parameters:
#===========
#
#Start Time (s): 10.11.2022 17h:41min:45s
#Stop Time (s): 10.11.2022 17h:43min:03s
#
#Data:
#=====
#Measurement Time (s)	Signal (counts/s)	Interpolated Wavelength (nm)
6.445403099060e-01	1.350000000000e+03	7.370191983537e+02
6.634905338287e-01	1.400000000000e+03	7.370192221185e+02
6.834614276886e-01	1.450000000000e+03	7.370192327852e+02
7.034027576447e-01	1.550000000000e+03	7.370192433354e+02
7.233302593231e-01	1.600000000000e+03	7.370192540623e+02
7.432758808136e-01	1.800000000000e+03	7.370192695657e+02
7.632803916931e-01	1.600000000000e+03	7.370192824809e+02
7.832193374634e-01	1.450000000000e+03	7.370192927428e+02
8.031458854675e-01	1.900000000000e+03	7.370193044011e+02
8.230924606323e-01	8.500000000000e+02	7.370193157537e+02
8.440365791321e-01	1.200000000000e+03	7.370193274513e+02
8.639373779297e-01	7.500000000000e+02	7.370193459496e+02
8.838839530945e-01	1.100000000000e+03	7.370193589447e+02
9.038307666779e-01	1.300000000000e+03	7.370193670730e+02
9.237780570984e-01	1.700000000000e+03	7.370193823134e+02
9.435448646545e-01	1.500000000000e+03	7.370193993714e+02
9.634683132172e-01	1.300000000000e+03	7.370194101906e+02
9.837081432343e-01	1.350000000000e+03	7.370194208436e+02
1.003757953644e+00	1.450000000000e+03	7.370194325725e+02
1.023872613907e+00	1.400000000000e+03	7.370194479951e+02
1.044266700745e+00	1.500000000000e+03	7.370194613188e+02
1.063453435898e+00	1.100000000000e+03	7.370194729601e+02
1.083825826645e+00	8.500000000000e+02	7.370194877233e+02
1.103808403015e+00	1.850000000000e+03	7.370195022040e+02
1.123955965042e+00	1.250000000000e+03	7.370195137698e+02
1.143792390823e+00	1.400000000000e+03	7.370195266592e+02
1.163458585739e+00	9.500000000000e+02	7.370195393038e+02
1.183120727539e+00	9.000000000000e+02	7.370195494393e+02
1.203068971634e+00	9.000000000000e+02	7.370195620763e+02
1.223045110703e+00	1.100000000000e+03	7.370195770901e+02
1.243269443512e+00	6.000000000000e+02	7.370195879570e+02
1.263488292694e+00	8.500000000000e+02	7.370196005134e+02
1.283229112625e+00	1.250000000000e+03	7.370196141703e+02
1.303790807724e+00	1.550000000000e+03	7.370196248068e+02
1.323828935623e+00	1.000000000000e+03	7.370196365473e+02
1.343812704086e+00	9.000000000000e+02	7.370196493665e+02
1.363918781281e+00	1.200000000000e+03	7.370196606621e+02
1.383844375610e+00	8.500000000000e+02	7.370196731504e+02
1.403788089752e+00	1.150000000000e+03	7.370196869151e+02
1.423804521561e+00	8.000000000000e+02	7.370197036985e+02
1.443755388260e+00	1.000000000000e+03	7.370197220752e+02
1.463777303696e+00	7.000000000000e+02	7.370197326828e+02
1.483716249466e+00	5.500000000000e+02	7.370197436653e+02
1.503771543503e+00	8.000000000000e+02	7.370197549239e+02
1.524513006210e+00	7.000000000000e+02	7.370197653280e+02
1.543432474136e+00	8.000000000000e+02	7.370197782711e+02
1.563786983490e+00	7.500000000000e+02	7.370197955253e+02
1.583613872528e+00	1.100000000000e+03	7.370198068195e+02
1.603730916977e+00	1.200000000000e+03	7.370198175966e+02
1.623192787170e+00	1.400000000000e+03	7.370198278133e+02
1.643729448318e+00	1.350000000000e+03	7.370198426785e+02
1.663799762726e+00	1.150000000000e+03	7.370198582315e+02
1.683903694153e+00	1.000000000000e+03	7.370198755145e+02
1.703786134720e+00	1.250000000000e+03	7.370198865401e+02
1.723751783371e+00	7.500000000000e+02	7.370198961817e+02
1.743729591370e+00	8.000000000000e+02	7.370199061447e+02
1.764684438705e+00	1.000000000000e+03	7.370199177789e+02
1.783700704575e+00	8.000000000000e+02	7.370199307667e+02
1.803257942200e+00	1.000000000000e+03	7.370199472896e+02
1.823236703873e+00	1.100000000000e+03	7.370199604076e+02
1.843714475632e+00	1.300000000000e+03	7.370199713765e+02
1.864142894745e+00	1.050000000000e+03	7.370199829537e+02
1.883841991425e+00	1.150000000000e+03	7.370199967979e+02
1.903291702271e+00	1.000000000000e+03	7.370200121319e+02
1.923237800598e+00	1.000000000000e+03	7.370200230217e+02
1.943206787109e+00	1.050000000000e+03	7.370200336693e+02
1.963326454163e+00	1.550000000000e+03	7.370200475414e+02
1.983726739883e+00	1.100000000000e+03	7.370200605034e+02
2.003493309021e+00	1.300000000000e+03	7.370200722167e+02
2.023755073547e+00	1.400000000000e+03	7.370200854568e+02
2.043729782104e+00	5.500000000000e+02	7.370200986455e+02
2.064176082611e+00	8.000000000000e+02	7.370201129457e+02
2.083984375000e+00	1.400000000000e+03	7.370201262871e+02
2.103771448135e+00	1.100000000000e+03	7.370201389221e+02
2.123763799667e+00	8.000000000000e+02	7.370201533283e+02
2.143822193146e+00	1.500000000000e+03	7.370201636143e+02
2.163897991180e+00	1.250000000000e+03	7.370201677301e+02
2.188472509384e+00	1.350000000000e+03	7.370201828726e+02
2.203430891037e+00	1.250000000000e+03	7.370201944692e+02
2.224664449692e+00	5.500000000000e+02	7.370202143783e+02
2.243704319000e+00	1.250000000000e+03	7.370202261812e+02
2.263557434082e+00	1.600000000000e+03	7.370202397008e+02
2.283733367920e+00	1.000000000000e+03	7.370202542624e+02
2.303675413132e+00	1.200000000000e+03	7.370202611037e+02
2.323841571808e+00	8.500000000000e+02	7.370202763890e+02
2.343354463577e+00	1.050000000000e+03	7.370202961629e+02
2.364511251450e+00	1.300000000000e+03	7.370203102973e+02
2.383432626724e+00	1.450000000000e+03	7.370203215878e+02
2.403091669083e+00	1.050000000000e+03	7.370203328426e+02
2.423842430115e+00	1.400000000000e+03	7.370203444686e+02
2.443789958954e+00	1.350000000000e+03	7.370203559607e+02
2.463236808777e+00	1.800000000000e+03	7.370203683715e+02
2.483389854431e+00	9.500000000000e+02	7.370203806797e+02
2.503843545914e+00	1.300000000000e+03	7.370203938942e+02
2.523843050003e+00	1.600000000000e+03	7.370204107623e+02
2.543811559677e+00	1.450000000000e+03	7.370204248162e+02
2.563550472260e+00	1.450000000000e+03	7.370204368394e+02
2.583502769470e+00	1.350000000000e+03	7.370204488190e+02
2.603842496872e+00	1.950000000000e+03	7.370204608753e+02
2.622990846634e+00	2.150000000000e+03	7.370204720749e+02
2.643553256989e+00	1.400000000000e+03	7.370204899306e+02
2.663501262665e+00	1.500000000000e+03	7.370205041753e+02
2.683279752731e+00	1.350000000000e+03	7.370205145691e+02
2.703873634338e+00	1.500000000000e+03	7.370205317311e+02
2.723846435547e+00	1.650000000000e+03	7.370205466629e+02
2.743753433228e+00	1.800000000000e+03	7.370205576541e+02
2.763471841812e+00	1.200000000000e+03	7.370205679437e+02
2.783576250076e+00	1.950000000000e+03	7.370205799808e+02
2.803198814392e+00	1.300000000000e+03	7.370205966004e+02
2.823410987854e+00	2.500000000000e+03	7.370206133308e+02
2.843415021896e+00	2.350000000000e+03	7.370206235765e+02
2.864525556564e+00	2.250000000000e+03	7.370206372189e+02
2.883879423141e+00	1.850000000000e+03	7.370206496942e+02
2.903869867325e+00	2.050000000000e+03	7.370206593472e+02
2.923841953278e+00	2.000000000000e+03	7.370206741737e+02
2.943566799164e+00	1.900000000000e+03	7.370206901087e+02
2.963684558868e+00	2.300000000000e+03	7.370207045086e+02
2.983907699585e+00	2.100000000000e+03	7.370207173577e+02
3.003855228424e+00	2.100000000000e+03	7.370207287238e+02
3.023661851883e+00	2.350000000000e+03	7.370207389801e+02
3.043760299683e+00	1.950000000000e+03	7.370207521923e+02
3.063560247421e+00	2.050000000000e+03	7.370207674621e+02
3.083158493042e+00	2.950000000000e+03	7.370207843973e+02
3.103691577911e+00	2.250000000000e+03	7.370208009579e+02
3.124681472778e+00	2.150000000000e+03	7.370208142792e+02
3.143596887589e+00	2.350000000000e+03	7.370208248180e+02
3.163558244705e+00	2.000000000000e+03	7.370208356218e+02
3.183942317963e+00	1.650000000000e+03	7.370208465680e+02
3.203718423843e+00	2.300000000000e+03	7.370208621037e+02
3.223764896393e+00	1.900000000000e+03	7.370208789901e+02
3.244575738907e+00	2.450000000000e+03	7.370208902975e+02
3.263484477997e+00	1.900000000000e+03	7.370209006281e+02
3.284010410309e+00	2.200000000000e+03	7.370209122645e+02
3.303708076477e+00	2.400000000000e+03	7.370209305316e+02
3.324409723282e+00	1.200000000000e+03	7.370209477595e+02
3.344165563583e+00	2.100000000000e+03	7.370209625847e+02
3.363108396530e+00	2.050000000000e+03	7.370209755824e+02
3.383055448532e+00	1.800000000000e+03	7.370209878362e+02
3.404021739960e+00	1.650000000000e+03	7.370209990728e+02
3.423727989197e+00	1.950000000000e+03	7.370210093542e+02
3.443809509277e+00	2.050000000000e+03	7.370210213239e+02
3.464491367340e+00	2.650000000000e+03	7.370210362795e+02
3.483748197556e+00	1.350000000000e+03	7.370210491970e+02
3.503851890564e+00	1.100000000000e+03	7.370210620827e+02
3.523731946945e+00	2.200000000000e+03	7.370210740948e+02
3.543716192245e+00	1.950000000000e+03	7.370210869845e+02
3.563466787338e+00	2.650000000000e+03	7.370211007047e+02
3.583756923676e+00	2.650000000000e+03	7.370211148916e+02
3.603765249252e+00	3.200000000000e+03	7.370211282251e+02
3.623828172684e+00	2.450000000000e+03	7.370211402254e+02
3.643795728683e+00	3.100000000000e+03	7.370211530388e+02
3.663506746292e+00	3.000000000000e+03	7.370211662784e+02
3.683822631836e+00	2.900000000000e+03	7.370211799632e+02
3.703926324844e+00	3.300000000000e+03	7.370211932047e+02
3.723100423813e+00	3.000000000000e+03	7.370212054757e+02
3.743070125580e+00	2.850000000000e+03	7.370212216773e+02
3.763556480408e+00	2.400000000000e+03	7.370212366132e+02
3.783840894699e+00	3.050000000000e+03	7.370212486543e+02
3.803771018982e+00	2.550000000000e+03	7.370212626679e+02
3.823322296143e+00	2.750000000000e+03	7.370212752520e+02
3.843289136887e+00	2.250000000000e+03	7.370212815491e+02
3.863473653793e+00	3.300000000000e+03	7.370212960058e+02
3.884131193161e+00	3.550000000000e+03	7.370213106724e+02
3.903806924820e+00	3.200000000000e+03	7.370213239073e+02
3.923807382584e+00	2.850000000000e+03	7.370213392790e+02
3.943028926849e+00	3.250000000000e+03	7.370213540537e+02
3.963656425476e+00	2.700000000000e+03	7.370213668490e+02
3.983848094940e+00	3.000000000000e+03	7.370213822917e+02
4.003909826279e+00	2.850000000000e+03	7.370213981549e+02
4.023760795593e+00	3.400000000000e+03	7.370214095641e+02
4.043797492981e+00	1.250000000000e+03	7.370214205507e+02
4.063403129578e+00	3.050000000000e+03	7.370214309429e+02
4.083790302277e+00	2.650000000000e+03	7.370214416482e+02
4.103737115860e+00	3.000000000000e+03	7.370214584630e+02
4.123814344406e+00	2.900000000000e+03	7.370214831939e+02
4.143734693527e+00	2.050000000000e+03	7.370214956989e+02
4.163483381271e+00	2.650000000000e+03	7.370215070782e+02
4.183856487274e+00	3.000000000000e+03	7.370215189515e+02
4.204767704010e+00	2.500000000000e+03	7.370215299990e+02
4.223427772522e+00	2.450000000000e+03	7.370215413643e+02
4.244283199310e+00	2.050000000000e+03	7.370215590141e+02
4.263495683670e+00	1.650000000000e+03	7.370215724571e+02
4.283855676651e+00	2.800000000000e+03	7.370215849438e+02
4.303806304932e+00	2.700000000000e+03	7.370215959726e+02
4.323773384094e+00	3.200000000000e+03	7.370216070106e+02
4.343812704086e+00	2.500000000000e+03	7.370216185370e+02
4.363596200943e+00	3.000000000000e+03	7.370216329245e+02
4.383187770844e+00	2.500000000000e+03	7.370216514201e+02
4.403455495834e+00	2.500000000000e+03	7.370216643773e+02
4.423805952072e+00	2.100000000000e+03	7.370216780401e+02
4.443235874176e+00	2.850000000000e+03	7.370216931343e+02
4.463488817215e+00	2.700000000000e+03	7.370217096501e+02
4.483731031418e+00	1.700000000000e+03	7.370217203062e+02
4.503861427307e+00	2.300000000000e+03	7.370217306767e+02
4.523807287216e+00	1.700000000000e+03	7.370217446350e+02
4.543901443481e+00	1.850000000000e+03	7.370217581866e+02
4.563449621201e+00	1.850000000000e+03	7.370217692100e+02
4.583845376968e+00	2.250000000000e+03	7.370217859129e+02
4.603847980499e+00	2.200000000000e+03	7.370217999972e+02
4.623750209808e+00	1.850000000000e+03	7.370218103255e+02
4.643499612808e+00	1.950000000000e+03	7.370218251411e+02
4.664179325104e+00	2.250000000000e+03	7.370218409093e+02
4.683851242065e+00	1.600000000000e+03	7.370218574729e+02
4.703172206879e+00	2.050000000000e+03	7.370218719422e+02
4.723788499832e+00	1.700000000000e+03	7.370218864909e+02
4.743870496750e+00	1.900000000000e+03	7.370218946346e+02
4.763559818268e+00	2.150000000000e+03	7.370219050487e+02
4.783815383911e+00	2.000000000000e+03	7.370219179314e+02
4.803903579712e+00	1.850000000000e+03	7.370219353052e+02
4.823949098587e+00	2.550000000000e+03	7.370219500005e+02
4.843572139740e+00	1.850000000000e+03	7.370219575213e+02
4.863449096680e+00	1.700000000000e+03	7.370219693802e+02
4.883851528168e+00	1.550000000000e+03	7.370219826826e+02
4.904054641724e+00	1.650000000000e+03	7.370219966873e+02
4.923360109329e+00	1.550000000000e+03	7.370220094218e+02
4.943225622177e+00	1.800000000000e+03	7.370220221306e+02
4.963657140732e+00	1.250000000000e+03	7.370220369083e+02
4.983762741089e+00	7.000000000000e+02	7.370220520621e+02
5.003273248672e+00	1.150000000000e+03	7.370220670082e+02
5.023579597473e+00	1.100000000000e+03	7.370220797462e+02
5.043850660324e+00	1.650000000000e+03	7.370220921999e+02
5.063350200653e+00	1.500000000000e+03	7.370221038056e+02
5.083658695221e+00	1.000000000000e+03	7.370221214339e+02
5.103806018829e+00	1.250000000000e+03	7.370221364317e+02
5.123816490173e+00	7.000000000000e+02	7.370221478383e+02
5.143864631653e+00	8.500000000000e+02	7.370221598085e+02
5.163812160492e+00	1.100000000000e+03	7.370221738932e+02
5.183495044708e+00	5.000000000000e+02	7.370221903327e+02
5.203705787659e+00	9.000000000000e+02	7.370222039022e+02
5.223791122437e+00	1.050000000000e+03	7.370222181279e+02
5.243847370148e+00	9.000000000000e+02	7.370222357299e+02
5.263455390930e+00	1.050000000000e+03	7.370222477620e+02
5.283843755722e+00	9.000000000000e+02	7.370222599999e+02
5.303796529770e+00	8.500000000000e+02	7.370222753336e+02
5.323889255524e+00	1.000000000000e+03	7.370222907749e+02
5.343846559525e+00	8.000000000000e+02	7.370222993576e+02
5.363589763641e+00	1.100000000000e+03	7.370223115601e+02
5.383168697357e+00	5.000000000000e+02	7.370223250045e+02
5.402882337570e+00	6.000000000000e+02	7.370223410454e+02
5.423006296158e+00	5.500000000000e+02	7.370223537521e+02
5.443483591080e+00	6.500000000000e+02	7.370223655470e+02
5.463876485825e+00	3.500000000000e+02	7.370223788414e+02
5.483779430389e+00	6.500000000000e+02	7.370223915506e+02
5.503727197647e+00	1.000000000000e+03	7.370224042624e+02
5.523674726486e+00	9.000000000000e+02	7.370224190295e+02
5.543332099915e+00	7.500000000000e+02	7.370224342323e+02
5.563832521439e+00	7.500000000000e+02	7.370224520720e+02
5.583730697632e+00	7.000000000000e+02	7.370224610855e+02
5.603787422180e+00	4.500000000000e+02	7.370224716162e+02
5.623404026031e+00	8.000000000000e+02	7.370224851851e+02
5.643885850906e+00	7.500000000000e+02	7.370224976610e+02
5.663725376129e+00	7.000000000000e+02	7.370225091721e+02
5.684698581696e+00	6.000000000000e+02	7.370225261547e+02
5.703933238983e+00	4.500000000000e+02	7.370225401846e+02
5.723297834396e+00	5.500000000000e+02	7.370225522577e+02
5.743745803833e+00	5.000000000000e+02	7.370225677613e+02
5.763467073441e+00	6.500000000000e+02	7.370225807061e+02
5.783844709396e+00	6.500000000000e+02	7.370225932259e+02
5.803805112839e+00	7.500000000000e+02	7.370226098440e+02
5.823818683624e+00	6.000000000000e+02	7.370226266488e+02
5.844212532043e+00	5.000000000000e+02	7.370226439750e+02
5.863127708435e+00	7.500000000000e+02	7.370226522393e+02
5.883268356323e+00	7.500000000000e+02	7.370226649547e+02
5.903215408325e+00	3.500000000000e+02	7.370226831693e+02
5.923125743866e+00	5.500000000000e+02	7.370226944252e+02
5.943852901459e+00	5.500000000000e+02	7.370227053220e+02
5.963449716568e+00	4.000000000000e+02	7.370227165943e+02
5.983808994293e+00	3.500000000000e+02	7.370227319705e+02
6.003295660019e+00	4.500000000000e+02	7.370227470888e+02
6.023653507233e+00	1.000000000000e+03	7.370227586946e+02
6.043816566467e+00	7.000000000000e+02	7.370227697278e+02
6.063369512558e+00	7.000000000000e+02	7.370227807998e+02
6.083849191666e+00	7.500000000000e+02	7.370227987014e+02
6.103849172592e+00	4.000000000000e+02	7.370228158094e+02
6.123943805695e+00	5.000000000000e+02	7.370228326925e+02
6.143731355667e+00	7.500000000000e+02	7.370228435361e+02
6.163472175598e+00	7.500000000000e+02	7.370228539308e+02
6.186219930649e+00	9.000000000000e+02	7.370228674467e+02
6.203620195389e+00	9.000000000000e+02	7.370228807725e+02
6.223393201828e+00	5.000000000000e+02	7.370228969266e+02
6.243306636810e+00	4.500000000000e+02	7.370229109054e+02
6.263470888138e+00	6.000000000000e+02	7.370229227258e+02
6.283177852631e+00	4.000000000000e+02	7.370229329487e+02
6.303771018982e+00	4.500000000000e+02	7.370229474317e+02
6.324224472046e+00	6.500000000000e+02	7.370229615076e+02
6.344156026840e+00	2.000000000000e+02	7.370229748789e+02
6.363483190536e+00	2.000000000000e+02	7.370229889266e+02
6.383759498596e+00	6.500000000000e+02	7.370230048966e+02
6.403849363327e+00	4.500000000000e+02	7.370230221478e+02
6.423860788345e+00	4.500000000000e+02	7.370230357934e+02
6.443758249283e+00	4.000000000000e+02	7.370230488285e+02
6.463014364243e+00	3.500000000000e+02	7.370230624943e+02
6.483854770660e+00	4.000000000000e+02	7.370230787159e+02
6.503633260727e+00	6.000000000000e+02	7.370230958963e+02
6.523285150528e+00	5.000000000000e+02	7.370231070093e+02
6.543232679367e+00	2.500000000000e+02	7.370231190937e+02
6.563373565674e+00	3.500000000000e+02	7.370231325600e+02
6.583200216293e+00	5.500000000000e+02	7.370231490474e+02
6.603175163269e+00	5.000000000000e+02	7.370231628516e+02
6.623121261597e+00	3.500000000000e+02	7.370231740345e+02
6.643532514572e+00	4.000000000000e+02	7.370231895472e+02
6.663692235947e+00	6.500000000000e+02	7.370232039367e+02
6.683808565140e+00	3.500000000000e+02	7.370232149959e+02
6.703366756439e+00	2.000000000000e+02	7.370232258779e+02
6.723724842072e+00	3.000000000000e+02	7.370232383910e+02
6.743968009949e+00	3.500000000000e+02	7.370232560205e+02
6.764022827148e+00	4.000000000000e+02	7.370232712351e+02
6.783995389938e+00	3.000000000000e+02	7.370232848514e+02
6.803833723068e+00	5.000000000000e+02	7.370232969236e+02
6.823815107346e+00	1.000000000000e+02	7.370233087197e+02
6.843081474304e+00	2.500000000000e+02	7.370233204724e+02
6.863204240799e+00	2.000000000000e+02	7.370233380348e+02
6.883815050125e+00	5.500000000000e+02	7.370233528974e+02
6.903573513031e+00	3.500000000000e+02	7.370233643147e+02
6.923812389374e+00	0.000000000000e+00	7.370233778886e+02
6.943890571594e+00	3.500000000000e+02	7.370233915377e+02
6.963958740234e+00	4.500000000000e+02	7.370234073599e+02
6.983767032623e+00	4.500000000000e+02	7.370234237777e+02
7.003769397736e+00	2.500000000000e+02	7.370234399873e+02
7.023263454437e+00	4.500000000000e+02	7.370234512701e+02
7.043259143829e+00	3.000000000000e+02	7.370234645939e+02
7.063997030258e+00	4.500000000000e+02	7.370234798978e+02
7.083951234818e+00	3.000000000000e+02	7.370234926789e+02
7.103744029999e+00	2.000000000000e+02	7.370235049959e+02
7.123845577240e+00	4.000000000000e+02	7.370235209927e+02
7.143491268158e+00	7.500000000000e+02	7.370235367429e+02
7.164100885391e+00	4.500000000000e+02	7.370235516599e+02
7.184217453003e+00	5.000000000000e+02	7.370235612654e+02
7.203802347183e+00	5.000000000000e+02	7.370235734603e+02
7.223332405090e+00	5.500000000000e+02	7.370235893587e+02
7.243937015533e+00	2.500000000000e+02	7.370236075800e+02
7.263367891312e+00	3.000000000000e+02	7.370236224443e+02
7.283580303192e+00	3.000000000000e+02	7.370236353498e+02
7.303598403931e+00	3.000000000000e+02	7.370236458034e+02
7.323541879654e+00	2.500000000000e+02	7.370236578276e+02
7.343981504440e+00	3.500000000000e+02	7.370236714791e+02
7.363029718399e+00	2.500000000000e+02	7.370236840295e+02
7.385855674744e+00	2.500000000000e+02	7.370237013852e+02
7.403799772263e+00	5.000000000000e+02	7.370237164422e+02
7.423854351044e+00	1.000000000000e+02	7.370237338141e+02
7.443997621536e+00	4.500000000000e+02	7.370237505181e+02
7.463658094406e+00	1.000000000000e+02	7.370237618430e+02
7.483834266663e+00	2.500000000000e+02	7.370237732193e+02
7.503740072250e+00	4.500000000000e+02	7.370237844615e+02
7.523800611496e+00	3.500000000000e+02	7.370237972196e+02
7.544089794159e+00	4.000000000000e+02	7.370238129217e+02
7.563154459000e+00	3.000000000000e+02	7.370238292523e+02
7.584867477417e+00	3.000000000000e+02	7.370238419331e+02
7.603852510452e+00	4.000000000000e+02	7.370238522244e+02
7.623840093613e+00	2.500000000000e+02	7.370238623087e+02
7.643254041672e+00	2.000000000000e+02	7.370238789594e+02
7.663043737411e+00	3.500000000000e+02	7.370238960591e+02
7.683017492294e+00	4.500000000000e+02	7.370239127092e+02
7.703933954239e+00	3.000000000000e+02	7.370239271215e+02
7.724048614502e+00	4.500000000000e+02	7.370239391938e+02
7.743732452393e+00	4.500000000000e+02	7.370239509850e+02
7.764421939850e+00	2.000000000000e+02	7.370239637276e+02
7.783861875534e+00	3.500000000000e+02	7.370239767000e+02
7.803797960281e+00	2.500000000000e+02	7.370239960032e+02
7.823842525482e+00	3.000000000000e+02	7.370240144374e+02
7.844301939011e+00	2.000000000000e+02	7.370240324305e+02
7.863755464554e+00	3.500000000000e+02	7.370240385292e+02
7.883829116821e+00	1.500000000000e+02	7.370240503825e+02
7.903754234314e+00	4.000000000000e+02	7.370240687759e+02
7.923862218857e+00	2.500000000000e+02	7.370240868128e+02
7.943832874298e+00	1.500000000000e+02	7.370241024165e+02
7.963555812836e+00	1.000000000000e+02	7.370241140080e+02
7.983828544617e+00	3.500000000000e+02	7.370241253506e+02
8.003796339035e+00	1.500000000000e+02	7.370241373795e+02
8.023744106293e+00	3.000000000000e+02	7.370241523905e+02
8.043714046478e+00	2.000000000000e+02	7.370241688702e+02
8.063452959061e+00	2.500000000000e+02	7.370241851041e+02
8.083860397339e+00	5.000000000000e+01	7.370241995814e+02
8.103870153427e+00	5.000000000000e+01	7.370242123635e+02
8.123076200485e+00	2.000000000000e+02	7.370242237052e+02
8.143589496613e+00	0.000000000000e+00	7.370242429284e+02
8.164650440216e+00	1.000000000000e+02	7.370242609171e+02
8.183854341507e+00	0.000000000000e+00	7.370242756083e+02
8.203737974167e+00	5.000000000000e+01	7.370242880582e+02
8.223341464996e+00	1.000000000000e+02	7.370242984008e+02
8.243805408478e+00	1.500000000000e+02	7.370243105555e+02
8.263779878616e+00	3.500000000000e+02	7.370243225417e+02
8.284021615982e+00	1.000000000000e+02	7.370243351068e+02
8.303268909454e+00	2.000000000000e+02	7.370243504843e+02
8.323825597763e+00	2.000000000000e+02	7.370243661860e+02
8.343845129013e+00	4.500000000000e+02	7.370243799805e+02
8.363475799561e+00	3.500000000000e+02	7.370243926205e+02
8.383196115494e+00	1.500000000000e+02	7.370244071634e+02
8.403534650803e+00	3.500000000000e+02	7.370244249401e+02
8.423482179642e+00	1.500000000000e+02	7.370244398931e+02
8.443850755692e+00	4.000000000000e+02	7.370244542577e+02
8.463557720184e+00	1.000000000000e+02	7.370244679580e+02
8.483364343643e+00	1.000000000000e+02	7.370244799645e+02
8.504285812378e+00	1.500000000000e+02	7.370244925010e+02
8.524040222168e+00	3.000000000000e+02	7.370245115473e+02
8.543804168701e+00	1.000000000000e+02	7.370245258731e+02
8.563753843307e+00	1.000000000000e+02	7.370245377108e+02
8.583740472794e+00	3.000000000000e+02	7.370245532283e+02
8.603714227676e+00	5.000000000000e+01	7.370245682725e+02
8.623116970062e+00	1.500000000000e+02	7.370245818317e+02
8.643209218979e+00	1.500000000000e+02	7.370245938727e+02
8.663569211960e+00	5.000000000000e+01	7.370246062997e+02
8.683816671371e+00	2.000000000000e+02	7.370246189999e+02
8.703837633133e+00	3.000000000000e+02	7.370246376167e+02
8.724029064178e+00	5.000000000000e+01	7.370246542424e+02
8.743975639343e+00	1.000000000000e+02	7.370246659512e+02
8.763922214508e+00	1.500000000000e+02	7.370246784035e+02
8.783855915070e+00	1.500000000000e+02	7.370246920052e+02
8.803763628006e+00	2.500000000000e+02	7.370247115822e+02
8.824143409729e+00	1.000000000000e+02	7.370247269995e+02
8.843091964722e+00	3.000000000000e+02	7.370247384299e+02
8.863213777542e+00	2.500000000000e+02	7.370247503104e+02
8.883767604828e+00	2.000000000000e+02	7.370247646009e+02
8.903141975403e+00	3.000000000000e+02	7.370247799866e+02
8.923854112625e+00	3.000000000000e+02	7.370247976150e+02
8.943582296371e+00	2.000000000000e+02	7.370248145683e+02
8.964303493500e+00	1.000000000000e+02	7.370248262898e+02
8.983793258667e+00	1.000000000000e+02	7.370248406736e+02
9.003746271133e+00	1.500000000000e+02	7.370248589724e+02
9.023721456528e+00	2.000000000000e+02	7.370248693864e+02
9.043408393860e+00	5.000000000000e+01	7.370248832390e+02
9.063449859619e+00	1.500000000000e+02	7.370249002996e+02
9.083161592484e+00	2.500000000000e+02	7.370249136741e+02
9.103072881699e+00	1.000000000000e+02	7.370249286738e+02
