time(ps)	counts
1338000	1339
1340000	1347
1342000	1237
1344000	1310
1346000	1307
1348000	1286
1350000	1317
1352000	1237
1354000	1285
1356000	1296
1358000	1306
1360000	1276
1362000	1258
1364000	1317
1366000	1310
1368000	1303
1370000	1338
1372000	1347
1374000	1350
1376000	1272
1378000	1242
1380000	1239
1382000	1278
1384000	1254
1386000	1276
1388000	1242
1390000	1306
1392000	1329
1394000	1279
1396000	1315
1398000	1286
1400000	1305
1402000	1305
1404000	1287
1406000	1355
1408000	1270
1410000	1322
1412000	1245
1414000	1333
1416000	1348
1418000	1244
1420000	1411
1422000	1276
1424000	1321
1426000	1307
1428000	1314
1430000	1325
1432000	1300
1434000	1288
1436000	1293
1438000	1323
1440000	1291
1442000	1321
1444000	1314
1446000	1299
1448000	1384
1450000	1288
1452000	1302
1454000	1328
1456000	1311
1458000	1342
1460000	1293
1462000	1327
1464000	1246
1466000	1245
1468000	1345
1470000	1297
1472000	1330
1474000	1318
1476000	1328
1478000	1303
1480000	1306
1482000	1328
1484000	1315
1486000	1313
1488000	1378
1490000	1308
1492000	1243
1494000	1228
1496000	1300
1498000	1229
1500000	1267
1502000	1309
1504000	1284
1506000	1304
1508000	1253
1510000	1368
1512000	1229
1514000	1338
1516000	1331
1518000	1342
1520000	1267
1522000	1253
1524000	1297
1526000	1302
1528000	1236
1530000	1290
1532000	1300
1534000	1240
1536000	1300
1538000	1276
1540000	1276
1542000	1272
1544000	1308
1546000	1284
1548000	1338
1550000	1307
1552000	1301
1554000	1274
1556000	1267
1558000	1366
1560000	1313
1562000	1251
1564000	1249
1566000	1286
1568000	1315
1570000	1296
1572000	1260
1574000	1270
1576000	1288
1578000	1263
1580000	1305
1582000	1323
1584000	1230
1586000	1268
1588000	1250
1590000	1334
1592000	1332
1594000	1299
1596000	1249
1598000	1282
1600000	1298
1602000	1377
1604000	1357
1606000	1289
1608000	1331
1610000	1235
1612000	1299
1614000	1297
1616000	1315
1618000	1294
1620000	1325
1622000	1254
1624000	1332
1626000	1279
1628000	1303
1630000	1316
1632000	1342
1634000	1341
1636000	1324
1638000	1330
1640000	1315
1642000	1265
1644000	1249
1646000	1308
1648000	1335
1650000	1371
1652000	1393
1654000	1412
1656000	1367
1658000	1310
1660000	1360
1662000	1346
1664000	1324
1666000	1265
1668000	1322
1670000	1333
1672000	1329
1674000	1319
1676000	1296
1678000	1445
1680000	1295
1682000	1317
1684000	1372
1686000	1281
1688000	1300
1690000	1271
1692000	1349
1694000	1345
1696000	1323
1698000	1323
1700000	1305
1702000	1363
1704000	1270
1706000	1307
1708000	1334
1710000	1303
1712000	1303
1714000	1294
1716000	1339
1718000	1302
1720000	1233
1722000	1318
1724000	1385
1726000	1332
1728000	1276
1730000	1333
1732000	1291
1734000	1326
1736000	1269
1738000	1357
1740000	1343
1742000	1273
1744000	1345
1746000	1293
1748000	1273
1750000	1341
1752000	1240
1754000	1310
1756000	1326
1758000	1268
1760000	1282
1762000	1276
1764000	1276
1766000	1326
1768000	1259
1770000	1294
1772000	1314
1774000	1323
1776000	1298
1778000	1265
1780000	1291
1782000	1284
1784000	1257
1786000	1282
1788000	1286
1790000	1336
1792000	1362
1794000	1316
1796000	1293
1798000	1349
1800000	1315
1802000	1316
1804000	1321
1806000	1270
1808000	1297
1810000	1264
1812000	1343
1814000	1305
1816000	1280
1818000	1309
1820000	1229
1822000	1297
1824000	1315
1826000	1349
1828000	1297
1830000	1345
1832000	1301
1834000	1281
1836000	1278
1838000	1327
1840000	1259
1842000	1294
1844000	1293
1846000	1339
1848000	1309
1850000	1376
1852000	1297
1854000	1334
1856000	1322
1858000	1303
1860000	1309
1862000	1303
1864000	1267
1866000	1300
1868000	1306
1870000	1328
1872000	1262
1874000	1301
1876000	1348
1878000	1357
1880000	1357
1882000	1244
1884000	1277
1886000	1226
1888000	1289
1890000	1299
1892000	1301
1894000	1369
1896000	1295
1898000	1309
1900000	1299
1902000	1283
1904000	1310
1906000	1391
1908000	1396
1910000	1426
1912000	1441
1914000	1440
1916000	1462
1918000	1450
1920000	1444
1922000	1349
1924000	1328
1926000	1343
1928000	1381
1930000	1315
1932000	1372
1934000	1335
1936000	1344
1938000	1359
1940000	1341
1942000	1315
1944000	1290
1946000	1265
1948000	1364
1950000	1302
1952000	1327
1954000	1319
1956000	1345
1958000	1330
1960000	1340
1962000	1387
1964000	1314
1966000	1352
1968000	1370
1970000	1333
1972000	1332
1974000	1313
1976000	1268
1978000	1330
1980000	1394
1982000	1372
1984000	1311
1986000	1308
1988000	1279
1990000	1308
1992000	1322
1994000	1346
1996000	1286
1998000	1340
2000000	1329
2002000	1329
2004000	1282
2006000	1279
2008000	1333
2010000	1236
2012000	1268
2014000	1332
2016000	1300
2018000	1266
2020000	1375
2022000	1380
2024000	1248
2026000	1330
2028000	1282
2030000	1263
2032000	1306
2034000	1301
2036000	1336
2038000	1290
2040000	1338
2042000	1288
2044000	1283
2046000	1368
2048000	1350
2050000	1319
2052000	1340
2054000	1279
2056000	1279
2058000	1328
2060000	1325
2062000	1283
2064000	1261
2066000	1238
2068000	1269
2070000	1298
2072000	1279
2074000	1274
2076000	1298
2078000	1238
2080000	1269
2082000	1343
2084000	1269
2086000	1331
2088000	1363
2090000	1334
2092000	1278
2094000	1241
2096000	1288
2098000	1324
2100000	1279
2102000	1290
2104000	1355
2106000	1256
2108000	1265
2110000	1332
2112000	1246
2114000	1305
2116000	1283
2118000	1289
2120000	1302
2122000	1265
2124000	1333
2126000	1333
2128000	1273
2130000	1360
2132000	1275
2134000	1330
2136000	1331
2138000	1247
2140000	1271
2142000	1275
2144000	1273
2146000	1219
2148000	1244
2150000	1221
2152000	1329
2154000	1311
2156000	1321
2158000	1334
2160000	1273
2162000	1286
2164000	1297
2166000	1326
2168000	1220
2170000	1259
2172000	1240
2174000	1275
2176000	1282
2178000	1338
2180000	1286
2182000	1261
2184000	1253
2186000	1350
2188000	1393
2190000	1415
2192000	1402
2194000	1437
2196000	1470
2198000	1477
2200000	1449
2202000	1448
2204000	1460
2206000	1448
2208000	1397
2210000	1361
2212000	1374
2214000	1404
2216000	1362
2218000	1339
2220000	1396
2222000	1368
2224000	1386
2226000	1425
2228000	1375
2230000	1379
2232000	1436
2234000	1344
2236000	1386
2238000	1387
2240000	1379
2242000	1395
2244000	1355
2246000	1424
2248000	1399
2250000	1393
2252000	1328
2254000	1309
2256000	1367
2258000	1337
2260000	1328
2262000	1369
2264000	1344
2266000	1347
2268000	1276
2270000	1313
2272000	1346
2274000	1349
2276000	1315
2278000	1327
2280000	1395
2282000	1277
2284000	1375
2286000	1315
2288000	1376
2290000	1364
2292000	1366
2294000	1341
2296000	1300
2298000	1326
2300000	1260
2302000	1330
2304000	1269
2306000	1236
2308000	1259
2310000	1334
2312000	1305
2314000	1296
2316000	1285
2318000	1324
2320000	1287
2322000	1354
2324000	1322
2326000	1306
2328000	1315
2330000	1265
2332000	1230
2334000	1309
2336000	1279
2338000	1291
2340000	1258
2342000	1316
2344000	1375
2346000	1301
2348000	1270
2350000	1355
2352000	1313
2354000	1315
2356000	1320
2358000	1320
2360000	1298
2362000	1296
2364000	1335
2366000	1361
2368000	1317
2370000	1337
2372000	1271
2374000	1248
2376000	1267
2378000	1282
2380000	1335
2382000	1285
2384000	1244
2386000	1318
2388000	1389
2390000	1272
2392000	1338
2394000	1286
2396000	1310
2398000	1255
2400000	1328
2402000	1283
2404000	1279
2406000	1313
2408000	1284
2410000	1278
2412000	1286
2414000	1268
2416000	1256
2418000	1290
2420000	1262
2422000	1280
2424000	1261
2426000	1307
2428000	1338
2430000	1256
2432000	1276
2434000	1278
2436000	1296
2438000	1320
2440000	1353
2442000	1257
2444000	1369
2446000	1337
2448000	1253
2450000	1343
2452000	1347
2454000	1284
2456000	1278
2458000	1300
2460000	1376
2462000	1255
2464000	1311
2466000	1313
2468000	1252
2470000	1337
2472000	1292
2474000	1317
2476000	1268
2478000	1268
2480000	1272
2482000	1288
2484000	1297
2486000	1375
2488000	1426
2490000	1466
2492000	1489
2494000	1526
2496000	1441
2498000	1472
2500000	1519
2502000	1502
2504000	1484
2506000	1427
2508000	1476
2510000	1440
2512000	1467
2514000	1441
2516000	1347
2518000	1382
2520000	1419
2522000	1434
2524000	1405
2526000	1387
2528000	1358
2530000	1436
2532000	1463
2534000	1362
2536000	1393
2538000	1361
2540000	1391
2542000	1362
2544000	1329
2546000	1372
2548000	1387
2550000	1371
2552000	1376
2554000	1255
2556000	1372
2558000	1347
2560000	1377
2562000	1362
2564000	1311
2566000	1407
2568000	1378
2570000	1383
2572000	1356
2574000	1377
2576000	1397
2578000	1288
2580000	1323
2582000	1345
2584000	1284
2586000	1293
2588000	1345
2590000	1349
2592000	1356
2594000	1348
2596000	1364
2598000	1295
2600000	1298
2602000	1280
2604000	1236
2606000	1324
2608000	1250
2610000	1289
2612000	1327
2614000	1250
2616000	1356
2618000	1315
2620000	1327
2622000	1328
2624000	1287
2626000	1307
2628000	1252
2630000	1308
2632000	1299
2634000	1284
2636000	1323
2638000	1368
2640000	1265
2642000	1354
2644000	1305
2646000	1342
2648000	1261
2650000	1276
2652000	1308
2654000	1290
2656000	1398
2658000	1248
2660000	1248
2662000	1238
2664000	1282
2666000	1288
2668000	1278
2670000	1287
2672000	1246
2674000	1328
2676000	1278
2678000	1292
2680000	1288
2682000	1299
2684000	1295
2686000	1243
2688000	1274
2690000	1331
2692000	1304
2694000	1337
2696000	1322
2698000	1328
2700000	1270
2702000	1273
2704000	1240
2706000	1275
2708000	1341
2710000	1334
2712000	1242
2714000	1292
2716000	1276
